m/z,I,S/N
538.21235,1.0349,13.02
538.22939,2.451,31.62
538.23748,5.9391,77.44
538.26577,0.4225,4.98
538.27388,1.1137,14.06
539.06785,0.9393,11.77
539.08312,0.4167,4.91
539.08647,1.0817,13.64
539.09431,0.3834,4.47
539.0962,0.6203,7.58
539.09768999999994,0.5335,6.44
539.09955,0.3923,4.58
539.10423,10.3081,134.83
539.10757,0.7116,8.78
539.11547,1.4454,18.42
539.1195,0.5901,7.18
539.12287,3.2019,41.49
539.12358,0.9735,12.22
539.12921,0.7536,9.33
539.1307,0.4168,4.91
539.13168,0.7463,9.23
539.13256,1.7304,22.16
539.13412,2.1443,27.6
539.13507,2.2658,29.19
539.13579,2.0016,25.72
539.14063,48.6406,638.31
539.14398,2.3339,30.09
539.15035,0.481,5.75
539.15186,7.9889,104.36
539.15364,0.9965,12.52
539.15587,1.0395,13.09
539.15926,4.3452,56.5
539.15997,3.5297,45.79
539.16251,0.5481,6.63
539.16305,0.7135,8.8
539.1656,1.4017,17.84
539.16807,2.0195,25.96
539.16895,3.0592,39.61
539.17049,0.6672,8.19
539.17142,1.9011,24.4
539.17282,1.897,24.35
539.17701,70.948,931.31
539.18035,1.3395,17.02
539.18672,0.4252,5.02
539.18824,6.8543,89.46
539.19004,0.7862,9.76
539.19227,1.1234,14.19
539.19407,0.4089,4.8
539.19564,2.1258,27.35
539.19636,2.3843,30.75
539.1988,0.6363,7.79
539.19945,0.8671,10.82
539.202,1.069,13.47
539.20445,1.8651,23.93
539.20533,2.1214,27.3
539.20755,0.864,10.78
539.2091,0.6915,8.51
539.20962,0.5911,7.2
539.21339,38.8319,509.48
539.22462,1.3895,17.68
539.22865,0.8174,10.17
539.23203,0.507,6.09
539.23276,0.648,7.94
539.23841,0.4541,5.4
539.24082,0.7458,9.23
539.24171,0.7725,9.58
539.24977,9.6033,125.57
539.28615,1.2198,15.45
540.0817,0.4868,5.83
540.09948,0.9133,11.43
540.1076,2.4286,31.33
540.11471,0.4438,5.26
540.11812,1.3733,17.47
540.12617,1.0493,13.21
540.12782,0.3957,4.63
540.12934,0.9816,12.32
540.13588,7.6145,99.45
540.13905,0.444,5.26
540.14398,13.1379,171.99
540.14715,1.5576,19.89
540.15115,0.6735,8.28
540.15448,1.6583,21.21
540.15521,1.7582,22.52
540.15925,0.4979,5.97
540.1625,1.4503,18.48
540.1633,0.508,6.1
540.16419,0.6629,8.14
540.16571,0.6875,8.46
540.16896,0.6187,7.56
540.17226,13.3924,175.34
540.18036,18.6069,243.83
540.18348,2.0148,25.89
540.18752,0.6662,8.18
540.19089,0.6027,7.35
540.19159,1.7525,22.45
540.19888,0.6609,8.11
540.20537,0.5585,6.77
540.20864,5.1151,66.62
540.21675,10.7931,141.2
540.2198,0.521,6.28
540.24505,0.898,11.23
540.25314,2.7342,35.34
540.28954,0.4962,5.95
541.06576,0.5779,7.02
541.0835,2.0109,25.84
541.09877,0.9532,11.95
541.10213,3.5158,45.61
541.11001,0.4121,4.84
541.11183,1.6718,21.39
541.11337,1.1577,14.64
541.11989,16.6636,218.3
541.12312,0.6344,7.76
541.12959,0.6121,7.47
541.13111,1.7513,22.43
541.13514,2.0642,26.54
541.13852,7.6013,99.27
541.13922,1.7879,22.92
541.14487,1.3979,17.79
541.14638,0.9067,11.34
541.14733,1.38,17.56
541.1482,4.3006,55.92
541.14973,1.6178,20.68
541.15077,0.9864,12.39
541.15156,1.1925,15.1
541.15217,1.1739,14.85
541.15628,54.9732,721.49
541.15953,0.8205,10.21
541.16597,1.0119,12.72
541.16751,5.0854,66.23
541.16925,0.5498,6.65
541.17153,2.4401,31.48
541.1749,5.8286,75.99
541.17563,2.9376,38.02
541.17873,2.3545,30.36
541.18124,1.6578,21.21
541.18277,0.7764,9.63
541.18373,2.2599,29.11
541.18459,4.5192,58.79
541.18615,0.5276,6.36
541.18806,1.3142,16.69
541.18859,1.2547,15.91
541.19265,47.6672,625.53
541.20237,0.7207,8.9
541.20388,2.2788,29.36
541.20792,2.457,31.7
541.21128,2.0385,26.21
541.21199,1.1585,14.65
541.21764,0.664,8.15
541.22011,1.485,18.94
541.22097,2.1007,27.02
541.22905,16.6523,218.16
541.23215,0.418,4.92
541.2443,1.0235,12.87
541.25646,0.4307,5.09
541.25734,0.5271,6.35
541.26543,2.5082,32.38
542.08683,0.3892,4.54
542.09399,0.473,5.64
542.09738,0.9547,11.97
542.10544,0.9758,12.25
542.10706,0.4095,4.81
542.10863,0.6055,7.38
542.11515,1.759,22.54
542.12325,4.167,54.16
542.13038,0.9666,12.13
542.13377,2.3801,30.69
542.13849,0.5776,7.02
542.14181,2.4235,31.26
542.14346,0.7194,8.88
542.14501,0.8319,10.36
542.15153,7.5929,99.16
542.15312,0.4941,5.92
542.15472,0.4889,5.85
542.15962,14.152,185.31
542.16125,0.3757,4.37
542.16275,0.8967,11.21
542.16678,1.2888,16.36
542.17015,1.7786,22.79
542.17087,1.0342,13.02
542.1749,0.8283,10.31
542.1765,0.4311,5.09
542.17814,2.1993,28.32
542.17982,0.6269,7.67
542.18462,0.5718,6.94
542.18791,7.5073,98.04
542.19602,13.0443,170.76
542.19911,0.9568,12
542.20317,0.7431,9.19
542.20656,0.4791,5.72
542.20723,0.4677,5.57
542.21128,0.7015,8.64
542.21448,0.9402,11.78
542.22431,1.8571,23.82
542.23239,4.539,59.05
542.26879,0.6659,8.18
543.07802,0.7713,9.56
543.08138,1.7893,22.93
543.09109,0.8309,10.35
543.09264,0.6008,7.32
543.09916,2.9379,38.02
543.10884,0.6087,7.43
543.11441,2.8789,37.25
543.11778,8.4361,110.24
543.12414,0.5988,7.3
543.12564,1.1466,14.49
543.12659,0.4966,5.95
543.12747,3.6823,47.8
543.129,1.6858,21.57
543.13553,18.3004,239.8
543.13706,0.7889,9.79
543.13873,0.578,7.02
543.14525,1.5402,19.66
543.14678,1.4132,17.99
543.15078,5.0697,66.02
543.15417,11.623,152.1
543.15488,1.6104,20.58
543.15651,0.4612,5.49
543.15705,0.3844,4.48
543.16052,1.4961,19.08
543.16203,2.2055,28.4
543.16299,1.6302,20.84
543.16386,6.5416,85.35
543.1654,1.3611,17.31
543.16797,0.4627,5.51
543.17192,37.055,486.14
543.1734,0.8276,10.3
543.17512,0.9349,11.71
543.18161,1.6626,21.27
543.18316,2.1834,28.11
543.18489,0.4464,5.29
543.18718,6.5672,85.69
543.19055,6.1459,80.16
543.19127,1.6074,20.54
543.19319,0.3891,4.54
543.1969,1.0859,13.69
543.19841,1.2088,15.31
543.19937,1.4975,19.1
543.20023,4.3995,57.22
543.20395,0.614,7.5
543.20831,19.6213,257.15
543.21142,0.4497,5.34
543.21801,0.7523,9.31
543.21955,0.495,5.93
543.22357,4.3514,56.59
543.22694,1.5153,19.33
543.2333,0.4558,5.42
543.23576,0.5506,6.66
543.23663,1.3338,16.95
543.24468,4.1619,54.1
543.25995,1.7306,22.16
543.28108,0.4429,5.25
544.07666,0.4208,4.96
544.08471,0.4696,5.6
544.10251,0.6089,7.43
544.10967,0.8748,10.92
544.11303,2.1042,27.07
544.11776,0.8256,10.28
544.12108,2.5933,33.49
544.12271,0.6143,7.5
544.12426,0.7387,9.13
544.1308,2.5616,33.08
544.13235,0.4865,5.82
544.13889,4.6828,60.94
544.14047,0.4983,5.98
544.14603,2.2779,29.35
544.14942,3.5959,46.66
544.15415,1.5769,20.14
544.15742,4.4089,57.34
544.1591,0.9254,11.59
544.16065,0.525,6.33
544.16389,0.5975,7.28
544.16538,0.5359,6.47
544.16719,5.4265,70.71
544.17031,0.415,4.88
544.17527,9.7177,127.07
544.17838,0.5229,6.3
544.18243,2.5659,33.13
544.18579,1.5744,20.11
544.18652,0.4857,5.81
544.19054,1.7618,22.57
544.19375,2.9273,37.88
544.19545,0.5041,6.05
544.20357,2.7108,35.04
544.21167,5.657,73.73
544.21485,0.4128,4.85
544.21881,1.113,14.05
544.2269,1.4703,18.74
544.23016,0.6425,7.87
544.23997,0.6086,7.43
544.24805,1.2324,15.62
544.26329,0.6868,8.45
545.06065,0.5319,6.42
545.09368,2.227,28.68
545.09704,4.3158,56.12
545.1049,0.7482,9.26
545.10674,1.5414,19.68
545.10827,1.1374,14.37
545.11481,2.6731,34.54
545.11637,0.5405,6.53
545.1245,1.3467,17.12
545.13006,7.294,95.24
545.13343,15.3045,200.45
545.13977,0.6705,8.24
545.1413,3.2246,41.79
545.14312,5.6518,73.67
545.14468,2.2351,28.79
545.14941,0.4943,5.92
545.14999,0.428,5.05
545.15119,12.1689,159.27
545.15269,1.134,14.33
545.15435,0.6702,8.23
545.16087,2.6704,34.51
545.16241,0.8554,10.67
545.16645,13.0642,171.03
545.16982,13.6812,179.13
545.17057,0.8539,10.65
545.17617,1.0423,13.12
545.17767,4.0208,52.24
545.17864,1.1067,13.97
545.1795,6.5746,85.79
545.18105,0.7614,9.43
545.18578,0.6139,7.49
545.18757,13.6992,179.37
545.18895,1.0063,12.65
545.19725,1.9261,24.73
545.1988,0.7629,9.45
545.20283,12.4543,163.01
545.2062,4.438,57.72
545.20692,0.5542,6.71
545.21254,0.5546,6.72
545.21406,1.676,21.45
545.21502,0.8144,10.13
545.21588,2.9132,37.7
545.22219,0.3961,4.63
545.22395,4.453,57.92
545.23368,0.4311,5.09
545.2392,6.0393,78.76
545.24257,0.5949,7.24
545.25226,0.561,6.8
545.26035,0.6891,8.48
545.27559,1.7337,22.2
546.08891,0.4215,4.97
546.09226,0.8933,11.16
546.09702,0.8065,10.02
546.10034,1.1563,14.62
546.11009,0.7169,8.85
546.11815,0.5991,7.3
546.12529,2.6715,34.52
546.12868,2.9372,38.01
546.13341,2.1527,27.71
546.13671,4.4837,58.32
546.13836,0.7475,9.25
546.13989,0.6295,7.7
546.14465,0.9876,12.4
546.14646,2.1441,27.59
546.14803,0.707,8.72
546.15454,3.0111,38.98
546.16168,4.6352,60.31
546.16423,0.4728,5.64
546.16505,3.1832,41.24
546.16979,3.3818,43.85
546.17301,6.0976,79.52
546.17471,0.7941,9.86
546.18103,1.0917,13.77
546.18284,2.84,36.73
546.19093,3.4027,44.12
546.19807,3.513,45.57
546.20063,0.4725,5.64
546.20146,0.8164,10.15
546.20617,3.672,47.66
546.20937,2.3956,30.9
546.21741,0.422,4.97
546.21924,1.0815,13.64
546.2273,1.3652,17.36
546.23447,1.0828,13.65
546.24256,2.1411,27.55
546.25563,0.448,5.32
546.27894,0.6275,7.67
547.07294,1.106,13.96
547.07632,0.9045,11.31
547.08602,0.4044,4.74
547.10376,0.6524,8
547.10932,6.7769,88.44
547.1127,8.086,105.64
547.12055,2.387,30.78
547.12238,2.6004,33.59
547.12392,1.0955,13.82
547.12864,0.6245,7.63
547.12925,0.6891,8.48
547.13046,1.5904,20.32
547.132,0.9853,12.37
547.13354,0.4079,4.79
547.13768,0.6249,7.64
547.14015,2.4492,31.6
547.14571,19.3384,253.44
547.14908,17.5826,230.37
547.1554,0.417,4.91
547.15693,7.1284,93.06
547.15876,6.065,79.09
547.16029,1.3303,16.9
547.16504,1.2388,15.7
547.16564,0.4457,5.29
547.16684,4.9387,64.3
547.16828,1.6067,20.53
547.16996,0.6096,7.44
547.17317,0.5246,6.32
547.17405,0.6428,7.87
547.17651,2.996,38.78
547.17809,0.4161,4.9
547.18209,27.1905,356.57
547.18546,9.1613,119.76
547.18621,0.3889,4.54
547.19184,0.4257,5.02
547.19332,5.1234,66.73
547.19514,4.694,61.09
547.1967,0.5581,6.76
547.19736,0.5602,6.79
547.20142,0.9115,11.4
547.20323,3.1905,41.34
547.20461,0.7966,9.9
547.20953,0.6049,7.38
547.21286,1.2684,16.09
547.21847,18.328,240.17
547.22184,2.0509,26.37
547.22971,1.3298,16.9
547.23151,1.2438,15.77
547.2378,0.4055,4.76
547.23961,0.7878,9.78
547.25485,6.8822,89.83
547.29124,1.2619,16.01
548.10456,1.4529,18.51
548.10795,1.1935,15.11
548.11268,1.61,20.58
548.11602,1.9592,25.17
548.12391,0.5656,6.86
548.12573,0.7522,9.31
548.13378,0.4167,4.9
548.14096,6.0046,78.3
548.1435,0.5057,6.07
548.14433,2.7401,35.42
548.14905,5.2388,68.24
548.15231000000006,6.1143,79.74
548.154,0.7759,9.62
548.15556,0.4274,5.05
548.16029,1.9266,24.74
548.1621,1.8624,23.89
548.1702,1.1995,15.19
548.17735,8.3155,108.65
548.1799,0.5813,7.07
548.18071,1.7464,22.37
548.18545,7.716,100.78
548.18863,5.6568,73.73
548.19038,0.5155,6.2
548.19669,1.2086,15.31
548.19849,1.443,18.39
548.2066,0.8568,10.69
548.21372,3.818,49.58
548.22184,5.6177,73.22
548.22501,1.1963,15.14
548.2331,0.4434,5.26
548.23484,0.4702,5.61
548.25013,0.9503,11.91
548.25822,2.0101,25.83
548.29462,0.5891,7.17
549.0886,3.1169,40.37
549.09196,1.6756,21.44
549.09981,0.7671,9.51
549.10163,0.6577,8.07
549.1072,0.5056,6.07
549.11133,0.3914,4.57
549.11693,0.5068,6.09
549.11846,0.4303,5.08
549.1194,1.1295,14.27
549.12497,18.6897,244.92
549.12835,9.5132,124.38
549.13621,5.5328,72.1
549.13803,2.9499,38.18
549.13957,0.6996,8.62
549.1436,0.9244,11.57
549.1443,1.454,18.53
549.14489,0.5721,6.95
549.14612,0.5057,6.07
549.14758,1.1429,14.44
549.14995,0.4025,4.72
549.15241,0.5519,6.68
549.1533,1.0886,13.73
549.15578,2.4129,31.12
549.16136,38.9355,510.84
549.16472,12.1401,158.89
549.17259,10.7187,140.22
549.17441,4.5934,59.76
549.17595,0.5349,6.46
549.17998,0.8325,10.37
549.1807,1.9349,24.85
549.18249,1.2663,16.06
549.18386,1.2792,16.23
549.18634,0.6144,7.5
549.18881,0.9116,11.41
549.18971,1.0942,13.8
549.19208,2.5212,32.55
549.19775,41.2594,541.36
549.20112,3.6013,46.73
549.20898,4.0609,52.77
549.21078,1.9756,25.38
549.21709,1.1843,14.99
549.21888,0.6221,7.6
549.2202,0.5437,6.57
549.22522,0.8139,10.12
549.22606,0.6418,7.86
549.22847,0.6425,7.87
549.23412,19.4505,254.91
549.23749,0.5215,6.28
549.24538,0.747,9.24
549.27052,5.1479,67.05
549.29636,0.4872,5.83
549.30691,0.7039,8.68
550.08386,0.4352,5.15
550.09196,0.9587,12.02
550.09527,0.5658,6.86
550.10247,0.4381,5.19
550.11043,0.4045,4.74
550.12022,4.1744,54.26
550.1236,1.4244,18.14
550.12832,4.7318,61.58
550.13162,3.1016,40.17
550.13328,0.5339,6.44
550.13882,0.4245,5.01
550.13957,1.6087,20.56
550.14136,0.8217,10.22
550.15005,0.4929,5.91
550.15103,0.4711,5.62
550.15662,12.0256,157.38
550.15913,0.5485,6.64
550.15997,1.4839,18.92
550.16472,11.5658,151.35
550.16789000000006,6.2424,81.42
550.16967,0.4177,4.92
550.17595,2.8251,36.54
550.17776,1.2481,15.82
550.19299,9.2093,120.39
550.19552,0.4315,5.1
550.19634,0.5077,6.1
550.2011,11.4635,150
550.20427,3.1973,41.43
550.21234,1.1734,14.84
550.21414,0.6781,8.34
550.22939,2.9127,37.69
550.23749,6.0932,79.46
550.26578,0.5735,6.96
550.27387,1.4848,18.93
551.06786,0.8406,10.47
551.08648,0.6315,7.73
551.09869,0.4143,4.87
551.10425,8.8182,115.26
551.1076,2.3387,30.15
551.10919,0.4587,5.46
551.11547,1.8215,23.36
551.11731,0.8024,9.97
551.11951,0.4052,4.75
551.12287,1.317,16.73
551.12357,0.9526,11.94
551.12418,0.3779,4.39
551.12695,0.3922,4.58
551.1292,0.5814,7.07
551.13172,0.5687,6.9
551.13258,1.1553,14.61
551.13413,0.768,9.52
551.13504,1.3204,16.77
551.14063,37.7655,495.47
551.14399,6.8853,89.87
551.14539,0.5972,7.28
551.15187,9.6061,125.61
551.15366,2.3783,30.67
551.15591,0.431,5.09
551.15925,1.9283,24.76
551.15997,2.7254,35.23
551.16054,0.452,5.37
551.16171,0.6098,7.44
551.16254,0.8314,10.35
551.16315,1.1697,14.8
551.16562,1.0551,13.29
551.16807,1.4532,18.52
551.16894,1.7543,22.47
551.17136,2.0699,26.62
551.17294,0.495,5.93
551.17701,60.4953,794.02
551.18038,4.5297,58.93
551.1829,0.9511,11.92
551.18824,9.5194,124.47
551.19005,2.2296,28.72
551.19225,0.5916,7.2
551.19565,1.2107,15.33
551.19635,2.0523,26.39
551.19952,0.8897,11.12
551.20199,1.0095,12.69
551.20444,1.5205,19.4
551.20533,1.3638,17.34
551.20775,2.7683,35.79
551.20894,1.9506,25.05
551.2134,42.5483,558.29
551.21674,0.4793,5.73
551.22463,2.1327,27.44
551.22638,0.6276,7.68
551.22869,0.5008,6.01
551.232,0.5001,6
551.23274,0.6882,8.47
551.23835,0.464,5.53
551.24084,0.79990000000000006,9.94
551.24174,0.6428,7.87
551.24978,12.665,165.78
551.27723,0.3895,4.55
551.28616,2.5336,32.71
552.0995,1.1121,14.04
552.10761,2.352,30.32
552.11091,0.5126,6.16
552.11812,0.7289,9.01
552.11885,0.4274,5.05
552.12616,0.6375,7.81
552.12938,0.7809,9.69
552.13589,7.9553,103.92
552.1392,0.7395,9.14
552.14399,10.1728,133.05
552.1472,3.002,38.86
552.14891,0.4404,5.22
552.15115,0.5055,6.07
552.15451,0.8991,11.24
552.15522,2.2723,29.28
552.157,0.7886,9.79
552.16254,0.767,9.51
552.16576,0.6055,7.38
552.17227,13.9415,182.55
552.17558,0.7369,9.11
552.18037,16.2448,212.8
552.18352,3.9019,50.68
552.19088,0.458,5.45
552.1916,2.2038,28.38
552.19342,0.6976,8.59
552.19558,0.3936,4.6
552.19891,0.5208,6.27
552.20534,0.4163,4.9
552.20865,6.667,87
552.21675,11.699,153.09
552.21987,1.3185,16.75
552.22798,0.6448,7.9
552.24505,1.4044,17.88
552.25314,4.2551,55.32
552.28954,0.7779,9.65
553.08351,2.325,29.97
553.09876,0.6487,7.95
553.10214,1.6372,20.94
553.11,0.4041,4.74
553.11183,0.7669,9.5
553.11339,0.6636,8.15
553.11436,0.463,5.51
553.11526,0.5098,6.13
553.11989,18.5449,243.01
553.12327,1.5945,20.38
553.12954,0.4058,4.76
553.13114,3.3266,43.13
553.13289,0.7524,9.31
553.13518,0.8795,10.98
553.13853,3.5264,45.75
553.13927,1.5982,20.42
553.14194,0.5285,6.37
553.14251,0.6076,7.41
553.14489,1.0449,13.16
553.14734,1.1347,14.34
553.14823,2.4154,31.16
553.14977,1.1128,14.05
553.15067,0.9401,11.78
553.15246,0.5224,6.29
553.15628,57.4819,754.44
553.15964,2.8088,36.32
553.16113,0.7521,9.31
553.16183,0.7161,8.84
553.16598,0.4943,5.92
553.16752,9.1713,119.89
553.16932,1.5816,20.2
553.17153,1.2204,15.46
553.17491,3.3519,43.46
553.17564,3.3591,43.55
553.17877,2.7213,35.17
553.18128,1.5609,19.93
553.18372,1.9212,24.67
553.18462,2.757,35.64
553.18697,1.0774,13.58
553.1888,0.6369,7.8
553.19266,58.6227,769.42
553.196,1.1403,14.41
553.19709,0.4421,5.24
553.19844,0.4075,4.78
553.20391,4.6522,60.54
553.20571,1.0989,13.86
553.20794,0.8472,10.56
553.2113,1.5927,20.35
553.21202,1.6939,21.68
553.21516,1.6959,21.71
553.21767,1.0027,12.6
553.22011,1.5426,19.69
553.22099,1.6643,21.29
553.22905,26.9273,353.11
553.2306,0.4306,5.09
553.23152,0.4893,5.86
553.23246,0.5852,7.12
553.2403,0.6163,7.53
553.2443,0.6053,7.38
553.24765,0.4744,5.66
553.2574,0.5967,7.27
553.26543,5.7465,74.91
553.30183,0.8857,11.06
554.08687,0.5494,6.65
554.09739,0.6858,8.44
554.1054,0.6064,7.4
554.10859,0.4435,5.26
554.11516,2.4029,30.99
554.12325,4.7088,61.28
554.12652,0.6678,8.2
554.13041,0.6901,8.5
554.13376,1.5479,19.76
554.13451,0.5379,6.5
554.14178,1.2041,15.25
554.14348,0.4538,5.39
554.14502,0.7915,9.83
554.14822,0.4139,4.87
554.15153,10.9997,143.91
554.15314,0.416,4.89
554.15477,0.4427,5.25
554.15964,14.7612,193.32
554.1628,2.3239,29.95
554.16367,0.4961,5.95
554.16455,0.5504,6.66
554.16681,0.6201,7.58
554.17016,1.3297,16.9
554.17087,2.234,28.77
554.17264,0.648,7.94
554.17818,1.1979,15.17
554.17987,0.4857,5.81
554.18139,0.4203,4.95
554.18466,0.4528,5.38
554.18792,10.9772,143.61
554.1912,0.3761,4.37
554.19603,16.0015,209.61
554.19912,1.5829,20.22
554.20317,0.5673,6.88
554.20658,0.513,6.17
554.20727,1.142,14.43
554.20902,0.4429,5.25
554.21452,0.7736,9.59
554.22091,0.3965,4.64
554.2243,3.2403,41.99
554.23242,7.6784,100.29
554.23547,0.5166,6.22
554.26069,0.7353,9.09
554.2688,1.7113,21.91
555.07803,0.4816,5.76
555.0814,1.0146,12.76
555.09107,0.6011,7.33
555.09265,0.5579,6.76
555.09917,4.3579,56.67
555.11041,0.462,5.5
555.11442,1.0899,13.75
555.11779,4.3322,56.33
555.11851,0.509,6.12
555.12417,0.6431,7.88
555.12562,0.5615,6.81
555.1266,0.5638,6.84
555.12749,2.0288,26.08
555.12903,1.5833,20.23
555.12996,0.4252,5.02
555.13555,27.5787,361.67
555.13703,0.386,4.5
555.13885,0.9451,11.85
555.14038,0.442,5.24
555.14528,0.8284,10.31
555.14678,3.5471,46.02
555.14858,0.7925,9.84
555.15081,1.8112,23.22
555.15418,6.8157,88.95
555.15489,2.225,28.66
555.15661,0.8296,10.33
555.15746,0.8816,11.01
555.15804,0.8843,11.05
555.16052,1.4293,18.21
555.16205,0.9779,12.28
555.163,1.8232,23.38
555.16386,4.2937,55.83
555.16541,1.6191,20.7
555.16618,0.9572,12
555.16794,0.6757,8.31
555.17193,54.8809,720.28
555.17335,0.4211,4.96
555.17519,0.7332,9.06
555.17697,1.4765,18.83
555.1783,1.2116,15.35
555.18163,0.9016,11.27
555.18316,5.5466,72.28
555.18487,1.1472,14.5
555.18719,2.4219,31.24
555.19056,4.6248,60.18
555.19128,2.4645,31.8
555.19435,1.5366,19.61
555.19691,1.2776,16.21
555.19842,0.6151,7.51
555.19938,2.0915,26.9
555.20026,3.5723,46.35
555.20265,0.433,5.12
555.2041,0.4468,5.3
555.20461,0.4503,5.35
555.20833,36.1691,474.5
555.21802,0.5763,7
555.21956,1.4059,17.9
555.22357,1.8605,23.87
555.22696,1.2939,16.43
555.22766,0.6525,8
555.2333,0.6286,7.69
555.23577,1.0452,13.16
555.23664,1.5365,19.61
555.24471,10.6784,139.69
555.25997,0.7385,9.13
555.27299,0.422,4.97
555.28108,1.7806,22.82
556.09438,0.4204,4.95
556.1025,1.0785,13.6
556.10969,0.6283,7.68
556.11303,1.4348,18.28
556.11781,0.4282,5.06
556.1211,1.3105,16.64
556.12273,0.5571,6.75
556.12425,0.5546,6.72
556.13081,3.6648,47.57
556.1389,6.9596,90.84
556.14207,0.5308,6.4
556.14604,1.1156,14.08
556.14941,2.4059,31.03
556.15014,0.724,8.94
556.15416,0.7902,9.81
556.15745,2.3094,29.76
556.15913,0.7159,8.83
556.16066,0.6832,8.4
556.1639,0.4998,6
556.16718,9.1826,120.04
556.17528,14.7994,193.82
556.17841,1.1438,14.46
556.18243,1.0336,13.01
556.18581,1.2821,16.27
556.18652,1.22,15.46
556.19054,0.7802,9.68
556.19378,1.9072,24.48
556.1955,0.5204,6.27
556.20026,0.5255,6.33
556.20358,5.602,73.01
556.21168,10.1527,132.78
556.21474,0.4519,5.37
556.21881,0.651,7.98
556.22693,0.5664,6.87
556.23014,0.514,6.18
556.23997,1.1623000000000001,14.7
556.24804,3.208,41.57
556.28449,0.4308,5.09
557.07844,0.4635,5.52
557.09365,1.1384,14.38
557.09706,2.9004,37.53
557.10489,0.5997,7.31
557.10674,1.2118,15.35
557.10828,0.7818,9.7
557.1148,6.3409,82.72
557.11633,0.4839,5.79
557.11799,0.5012,6.01
557.12451,0.7388,9.14
557.12602,0.4371,5.17
557.13006,2.9491,38.17
557.13343,9.22,120.53
557.13416,0.6836,8.41
557.13977,0.7676,9.51
557.14131,1.3043,16.56
557.14226,0.8953,11.19
557.14312,3.9051,50.72
557.14468,2.5419,32.82
557.14563,1.3372,17
557.14654,1.3178,16.74
557.15119,26.9832,353.85
557.15267,0.7645,9.47
557.15439,0.8127,10.11
557.16089,1.4558,18.55
557.16243,2.2719,29.27
557.16411,0.4184,4.93
557.16645,4.7568,61.91
557.16981,10.4363,136.51
557.17055,1.9971,25.66
557.17228,0.8882,11.1
557.17355,0.8817,11.01
557.17617,1.2671,16.07
557.17769,1.6662,21.32
557.17863,1.6169,20.67
557.17951,5.9719,77.87
557.18106,1.0155,12.77
557.18177,0.461,5.49
557.18319,0.4841,5.79
557.18758,33.4429,438.69
557.18901,0.8107,10.08
557.19728,1.3846,17.62
557.1988,1.4677,18.71
557.20284,4.9994,65.1
557.20621,4.0277,52.33
557.20692,0.9399,11.78
557.21257,1.0178,12.8
557.21405,0.9448,11.84
557.21502,1.3231,16.81
557.2159,3.5637,46.24
557.22396,13.2535,173.51
557.23368,0.6661,8.18
557.23521,0.4019,4.71
557.23921,3.1238,40.46
557.24258,0.6624,8.13
557.25143,0.4793,5.73
557.25226,0.8656,10.8
557.26035,2.4852,32.07
557.27561,0.9824,12.33
558.0923,0.7255,8.96
558.10037,0.8246,10.26
558.11008,0.6816,8.38
558.11816,1.5646,19.98
558.12531,1.1952,15.13
558.12868,2.6411,34.12
558.13341,0.8538,10.65
558.13672999999994,3.0593,39.61
558.13837,0.7633,9.46
558.1399,0.7732,9.59
558.14465,0.3883,4.53
558.14645,3.4322,44.51
558.14797,0.4458,5.29
558.15454,6.8248,89.07
558.15772,0.6254,7.65
558.15917,0.4375,5.18
558.16171,2.1721,27.96
558.16426,0.4152,4.88
558.16507,2.8995,37.52
558.16577,0.5144,6.19
558.16981,1.4202,18.09
558.17306,3.9784,51.69
558.17476,0.769,9.53
558.17626,0.3902,4.56
558.17952,0.5194,6.25
558.18102,0.543,6.56
558.18283,5.209,67.85
558.1859,0.4984,5.98
558.19093,9.0176,117.88
558.19243,0.3922,4.58
558.19405,0.4248,5.01
558.19809,1.8645,23.92
558.20145,0.9617,12.06
558.2062,1.4657,18.68
558.20942,1.9236,24.7
558.21115,0.47,5.6
558.21587,0.3806,4.43
558.21922,2.2522,29.01
558.22732,3.8534,50.04
558.23449,0.7131,8.8
558.24258,1.0517,13.24
558.2556,0.4237,5
558.26369,0.6974,8.59
559.07295,0.852,10.62
559.07631,0.8328,10.37
559.086,0.4803,5.74
559.09408,0.7762,9.63
559.10376,0.5044,6.06
559.10933,2.9679,38.41
559.1127,6.3845,83.29
559.12057,1.0874,13.71
559.12239,2.5699,33.19
559.12394,1.5942,20.37
559.13045,5.618,73.22
559.13198,0.7395,9.14
559.13362,0.5488,6.64
559.14016,1.8673,23.96
559.14171,0.616,7.52
559.14572,7.4992,97.93
559.14909,14.7651,193.37
559.14982,0.4767,5.69
559.15543,0.8944,11.18
559.15695,3.3024,42.81
559.15791,0.7721,9.57
559.15877,5.7911,75.5
559.16032,1.696,21.71
559.16503,0.5677,6.89
559.16683,15.2571,199.83
559.16831,1.2153,15.39
559.16998,0.6763,8.31
559.17653,2.3221,29.93
559.1781,0.8647,10.79
559.1821,11.2556,147.27
559.18547,9.8015,128.17
559.1862,0.9649,12.11
559.1878,0.4577,5.44
559.18938,0.447,5.3
