m/z,I,S/N
355.13177,0.7938,9.43
355.13984,36.6186,459.4
355.15106,1.4269,17.38
355.1551,1.8217,22.34
355.15918,0.6168,7.21
355.16479,0.6267,7.33
355.17622,8.1291,101.56
355.19147,0.5496,6.36
356.06231,1.484,18.1
356.07042,2.0911,25.73
356.0987,8.7046,108.79
356.10681,7.1877,89.74
356.11804,1.1465,13.86
356.13509,4.079,50.69
356.14319,6.2368,77.8
356.15033,0.5031,5.78
356.15441,0.5164,5.95
356.17147,0.6865,8.08
356.17957,1.6237,19.85
356.79537,0.6765,7.96
357.04634,1.6995,20.81
357.06159,0.6042,7.05
357.06495,0.8496,10.13
357.07465,1.0999,13.28
357.0762,0.5875,6.84
357.08272,18.3179,229.54
357.08588,0.6097,7.12
357.09395,1.4452,17.61
357.09798,1.4068,17.13
357.10134,1.2085,14.64
357.10205,1.4805,18.06
357.1077,1.0683,12.88
357.10921,0.795,9.45
357.11104,1.4926,18.21
357.11721,0.6402,7.5
357.11751,0.693,8.16
357.11771,0.7642,9.06
357.1191,29.2587,366.95
357.13034,1.7853,21.88
357.13437,2.2479,27.7
357.13845,0.6349,7.44
357.14407,0.553,6.41
357.14559,0.639,7.49
357.14654,0.6109,7.13
357.14742,0.8453,10.08
357.15549,10.3399,129.33
357.17074,1.3645,16.6
357.19187,0.9493,11.38
357.20712,0.5462,6.32
358.06021,0.72,8.5
358.07797,1.607,19.65
358.08607,2.999,37.13
358.09324,0.6402,7.5
358.09658,0.5606,6.5
358.10445,0.5857,6.82
358.11436,3.6556,45.38
358.12246,5.8276,72.66
358.12961,1.0663,12.85
358.1377,0.6453,7.57
358.14085,0.8444,10.07
358.15073,0.6354,7.44
358.15885,1.9704,24.21
358.16599,0.524,6.04
358.17407,0.555,6.43
358.79334,0.9394,11.26
358.81498,0.6577,7.72
358.92997,1.015,12.21
359.04422,1.0409,12.53
359.06199,3.0166,37.35
359.07484,0.5924,6.9
359.07724,1.6531,20.22
359.08061,2.0418,25.11
359.08846,1.3258,16.11
359.0903,1.9869,24.42
359.09184,0.6671,7.84
359.09837,13.6738,171.21
359.10153,0.7952,9.45
359.10961,0.5849,6.81
359.11362,4.8561,60.45
359.117,1.3291,16.15
359.11771,0.6271,7.34
359.12335,0.6929,8.16
359.12486,2.3873,29.45
359.12669,1.6192,19.8
359.13476000000003,9.7894,122.42
359.15001,6.0893,75.94
359.16124,1.025,12.34
359.16307,0.5215,6.01
359.17114,1.7153,21.01
359.1864,2.1285,26.2
360.07247,0.6637,7.8
360.07587,0.8903,10.64
360.08058,0.5447,6.3
360.09362,1.1279,13.63
360.10172,2.5388,31.35
360.10888,2.1922,27
360.11223,0.5178,5.96
360.11698,1.0311,12.41
360.12011,1.5845,19.36
360.13,0.9538,11.44
360.13811,1.7962,22.02
360.14526,1.8845,23.13
360.15337,1.5988,19.54
360.15649,1.151,13.92
360.18163,0.7532,8.92
361.05651,1.4219,17.32
361.05987,1.6026,19.59
361.06773,0.9721,11.67
361.06956,0.8552,10.2
361.07763,2.1033,25.88
361.08734,0.7543,8.93
361.09048,0.9214,11.03
361.09289,6.392,79.75
361.09627,2.15,26.47
361.10412,3.6229,44.96
361.10595,2.0894,25.7
361.11223,0.5683,6.6
361.11402,4.1348,51.4
361.12928,14.7001,184.1
361.13263,0.6426,7.53
361.14051,3.5931,44.59
361.14233,0.706,8.33
361.1504,1.5866,19.39
361.16566,10.6494,133.22
361.17689,0.6585,7.73
361.20204,1.816,22.27
362.05176,0.5505,6.37
362.05514,0.5356,6.19
362.08814,2.5843,31.92
362.09625,1.2183,14.76
362.09938,1.9005,23.33
362.10747,0.7375,8.72
362.10929,0.6852,8.07
362.11738,0.5942,6.92
362.12452,4.3325,53.88
362.13263,2.9674,36.73
362.13576,2.4776,30.58
362.14385,0.6127,7.16
362.16092,2.0267,24.92
362.16901,2.0996,25.83
362.17213,0.6435,7.54
363.03576,0.5596,6.49
363.03919,0.5036,5.79
363.06976,0.8469,10.1
363.07216,5.2811,65.79
363.07553,1.8277,22.42
363.08339,3.3328,41.32
363.08521,1.041,12.54
363.09149,0.669,7.86
363.09328,0.8703,10.39
363.103,0.7271,8.59
363.10615,1.0669,12.86
363.10648,0.5888,6.86
363.10854,21.5938,270.68
363.11052,0.526,6.07
363.11082,0.5042,5.79
363.11191,1.1944,14.46
363.11978,7.5674,94.51
363.12159,1.0536,12.69
363.12787,0.8341,9.94
363.12967,0.8927,10.67
363.14307,0.5334,6.16
363.14493,26.543,332.84
363.15616,2.914,36.06
363.17238,0.5113,5.88
363.18131,10.22,127.83
363.21769,0.8707,10.4
363.73355,0.5646,6.55
363.90928,0.5514,6.39
363.94357,0.5791,6.73
363.95966,0.542,6.27
364.01078,0.5079,5.84
364.0674,2.2097,27.21
364.07552,1.0215,12.29
364.08674,0.8226,9.79
364.10379,6.8796,85.87
364.1119,4.3167,53.68
364.11502,3.6995,45.93
364.12313,1.637,20.02
364.14018,5.8069,72.4
364.14828,5.3874,67.13
364.15141,1.7806,21.83
364.15952,0.6265,7.33
364.17656,1.3926,16.95
364.18467,2.1619,26.62
364.5072,0.6037,7.04
364.91843,2.257,27.81
364.91877,4.4528,55.39
364.91919,2.9896,37.01
364.91952,2.7806,34.39
365.05142,2.8963,35.84
365.05477,0.6145,7.18
365.06265,1.089,13.14
365.06446,0.4989,5.73
365.0854,0.9329,11.18
365.08781,20.4896,256.81
365.09118,0.8642,10.31
365.09751,0.6002,7
365.09904,10.4027,130.12
365.10086,0.7358,8.7
365.10714,1.178,14.26
365.11835,0.5358,6.19
365.11865,0.6406,7.51
365.12247,0.6417,7.52
365.12419,47.9139,601.27
365.12588,0.5601,6.5
365.12962,0.627,7.34
365.13373,0.5951,6.94
365.13406,0.5476,6.34
365.13543,8.4843,106.02
365.14352,1.3441,16.34
365.14918,0.5388,6.23
365.15165,0.8,9.51
365.15904,0.6248,7.31
365.16058,31.1962,391.29
365.16278,0.5228,6.03
365.17181,1.2646,15.34
365.19696,5.5072,68.63
366.04668,0.5723,6.65
366.08306,7.4148,92.59
366.09117,3.7348,46.37
366.09429,1.4684,17.9
366.10239,1.9883,24.43
366.11944,11.7701,147.29
366.12755,9.3635,117.07
366.13068,3.201,39.67
366.13879,1.6319,19.96
366.15583,4.7826,59.53
366.16394,6.3556,79.29
366.16707,0.5287,6.1
366.19221,0.644,7.55
366.20032,1.2589,15.27
366.87385,0.9511,11.41
366.99209,0.6811,8.02
367.03068,0.7011,8.27
367.0566,0.5279,6.09
367.06707,11.8644,148.48
367.07831,3.1692,39.27
367.08641,1.2599,15.29
367.09201,0.5003,5.75
367.10167,0.6796,8
367.10188,0.6041,7.05
367.10346,47.0222,590.07
367.10874,0.8075,9.6
367.11469,11.8169,147.88
367.12281,2.1169,26.05
367.12845,0.8079,9.61
367.13091,1.0765,12.98
367.13401,0.8028,9.54
367.13807,1.0345,12.45
367.13834,0.7941,9.44
367.13984,54.666,686.07
367.14146,0.5953,6.94
367.14172,0.5857,6.82
367.15108,3.6519,45.33
367.15917,0.7544,8.94
367.16729,0.6684,7.86
367.17623,17.5023,219.29
367.21262,1.7237,21.11
368.06233,2.4056,29.68
368.07043,2.0096,24.7
368.08165,0.5569,6.46
368.09871,11.8356,148.12
368.10681,8.1391,101.69
368.10994,1.3032,15.83
368.11805,1.8249,22.38
368.13509,8.1007,101.21
368.1373,0.5071,5.83
368.14319,10.7261,134.18
368.14632,1.1783,14.26
368.15443,0.7235,8.55
368.17147,1.8862,23.15
368.17959,3.4548,42.85
368.21596,0.6358,7.45
369.04633,2.5922,32.02
369.06496,0.6255,7.32
369.07463,0.7915,9.4
369.0811,0.6686,7.86
369.08148,0.5152,5.93
369.08272,28.0456,351.72
369.09395,4.5596,56.73
369.09799,0.5283,6.1
369.10135,0.5676,6.59
369.10206,2.1758,26.79
369.10771,0.6241,7.3
369.11016,0.7961,9.46
369.11105,1.1307,13.66
369.11743,0.7551,8.94
369.11911,53.0097,665.27
369.12059,0.8575,10.23
369.12086,0.9414,11.28
369.12111,1.0321,12.42
369.13034,5.1773,64.49
369.13436,0.7566,8.96
369.13844,1.2402,15.04
369.14409,1.0196,12.27
369.14558,0.5555,6.44
369.14656,1.0541,12.7
369.14743,0.5019,5.76
369.14965,0.5182,5.97
369.1539,0.5127,5.9
369.15549,30.7438,385.61
369.16672,0.79,9.38
369.17076,0.8262,9.84
369.18506,1.3086,15.9
369.18539,0.5079,5.84
369.19188,4.792,59.65
369.2191,0.6018,7.02
369.72608,0.5323,6.15
369.7306,0.5086,5.85
369.77188,0.5285,6.1
369.77829,0.5229,6.03
369.82962,0.6268,7.33
369.8311,0.6476,7.59
369.84774,0.5589,6.48
369.84862,0.5059,5.82
369.84942,0.5247,6.05
369.86118,0.5288,6.1
369.91895,0.5216,6.01
370.06022,0.5855,6.82
370.07797,4.4787,55.71
370.08608,5.1357,63.97
370.09659,0.531,6.13
370.09731,0.5632,6.54
370.11436,9.2263,115.34
370.12246,10.0717,125.96
370.12559,0.806,9.58
370.1337,1.0769,12.99
370.15075,2.9002,35.89
370.15885,6.106,76.15
370.16604,0.5326,6.15
370.19524,1.0536,12.69
371.04421,0.5297,6.11
371.06199,7.1604,89.4
371.07726,0.6198,7.25
371.08061,1.3528,16.45
371.08134,0.5918,6.89
371.08697,0.6115,7.14
371.08945,0.7049,8.31
371.09031,1.5706,19.19
371.09186,1.2904,15.67
371.09837,34.4816,432.55
371.10154,0.6263,7.33
371.10961,2.5953,32.06
371.11362,1.8352,22.51
371.11699,1.0758,12.97
371.11772,1.8671,22.91
371.12335,1.1322,13.68
371.12486,0.9497,11.39
371.12582,0.9721,11.67
371.12669,1.9365,23.78
371.13476000000003,32.057,402.1
371.13604,0.534,6.17
371.146,1.0827,13.06
371.15002,2.274,28.02
371.15408,0.5966,6.95
371.16124,0.751,8.89
371.1622,0.9377,11.24
371.17115,8.8269,110.33
371.18641,0.9405,11.27
371.20754,0.6499,7.62
372.06534,1.2808,15.55
372.07587,0.92,11.02
372.09363,4.385,54.54
372.10173,6.4589,80.59
372.10485,0.4998,5.74
372.10888,1.0857,13.1
372.11227,0.5365,6.2
372.12011,0.8865,10.6
372.13001,3.3027,40.94
372.13812,6.116,76.28
372.14526,0.9301,11.14
372.15336,0.6855,8.07
372.15651,0.952,11.42
372.1664,0.6141,7.17
372.1745,1.8695,22.94
372.61889,0.5446,6.3
372.75391,0.6412,7.51
372.84833,1.0152,12.21
373.04126,0.6475,7.59
373.05651,0.7087,8.36
373.05988,1.6816,20.58
373.06777,0.5533,6.41
373.06957,1.2401,15.04
373.0711,0.624,7.3
373.07764,9.6933,121.21
373.08735,0.7089,8.37
373.09047,0.9941,11.95
373.0929,2.7483,33.98
373.09626,2.6605,32.88
373.09698,0.628,7.35
373.10262,0.8531,10.18
373.10412,1.7013,20.83
373.10509,0.5884,6.85
373.10596,2.9205,36.14
373.10749,0.5637,6.54
373.11402,19.7806,247.91
373.11718,0.6779,7.97
373.12374,1.0109,12.16
373.12525,1.1593,14.02
373.12685,0.5177,5.96
373.12928,5.9373,74.03
373.13266,0.957,11.48
373.13336,0.7248,8.56
373.139,0.6685,7.86
373.14052,1.7592,21.56
373.14145,0.5628,6.53
373.14234,2.2179,27.32
373.15041,8.9414,111.77
373.16566,4.4646,55.54
373.17691,0.6079,7.1
373.1868,1.1983,14.51
373.20205,1.2577,15.26
374.05513,0.8155,9.7
374.0729,0.5903,6.88
374.08099,1.6456,20.13
374.08815,1.4613,17.82
374.09152,1.4787,18.03
374.09625,0.672,7.9
374.09937,0.6394,7.49
374.10927,1.7174,21.03
374.11737,3.4198,42.41
374.12453,2.1929,27
374.13018,0.5915,6.89
374.13263,1.2654,15.35
374.13576,1.9237,23.62
374.14569,0.6795,8
374.15375,1.6384,20.04
374.16091,1.4602,17.8
374.16901,1.0613,12.79
374.17216,0.6323,7.4
374.2216,2.7448,33.94
374.75187,0.4985,5.72
374.84628,1.4965,18.26
375.03914,0.6255,7.32
375.04882,0.5092,5.86
375.06974,0.9373,11.23
375.07216,2.5188,31.1
375.07553,2.8125,34.79
375.081,0.5355,6.19
375.0834,1.6635,20.35
375.08522,1.877,23.04
375.08678,0.5903,6.87
375.09329,4.6965,58.45
375.10301,1.1519,13.93
375.10613,1.0767,12.98
375.10854,9.1905,114.9
375.11191,2.1546,26.52
375.11977,4.1262,51.29
375.1216,2.2071,27.18
375.12791,0.5767,6.7
375.12967,4.633,57.65
375.13686,2.6092,32.23
375.13939,0.5859,6.82
375.14493,14.832,185.75
375.15617,2.3565,29.06
375.15799,0.8688,10.37
375.16605,1.0086,12.13
375.18131,5.6391,70.29
375.2177,1.0018,12.04
375.22495,0.5372,6.21
376.06741,1.0162,12.22
376.07078,0.6842,8.06
376.08856,0.5455,6.31
376.09666,0.7624,9.04
376.10379,3.3722,41.82
376.10717,0.5592,6.49
376.11189,1.9752,24.27
376.11502,2.6991,33.36
376.12312,0.7666,9.09
376.12495,0.6911,8.14
376.13301,0.8036,9.55
376.14018,4.0719,50.6
376.14829,3.0246,37.45
376.15141,1.8855,23.14
376.17656,1.3025,15.82
376.18468,1.4399,17.55
376.21864,0.8241,9.81
376.65528,0.4935,5.66
376.72206,1.3518,16.44
376.7675,0.5581,6.47
376.84335,0.5245,6.05
376.84424,0.7801,9.26
377.04902,0.5952,6.94
377.05142,1.0476,12.62
377.0548,1.2243,14.84
377.06266,0.5734,6.66
377.06449,0.534,6.17
377.08227,0.6127,7.16
377.08539,1.2793,15.53
377.08781,9.034,112.93
377.09118,2.4165,29.81
377.09904,5.1538,64.19
377.10087,1.636,20.01
377.10714,0.8172,9.72
377.10893,1.2161,14.74
377.12179,0.6565,7.71
377.1242,25.9143,324.95
377.12756,0.9506,11.4
377.1293,0.5043,5.8
377.13392,0.953,11.43
377.13543,6.2164,77.54
377.13725,1.117,13.49
377.14352,0.7833,9.3
377.14533,0.59,6.87
377.16058,21.7523,272.67
377.1623,0.5609,6.51
377.17181,1.3024,15.82
377.19696,4.5096,56.1
377.23336,0.5071,5.83
378.08306,3.6997,45.93
378.09116,2.1202,26.09
378.09429,1.4287,17.41
378.1024,0.9228,11.05
378.11944,6.9723,87.03
378.12755,5.2511,65.42
378.13067,3.7412,46.45
378.13878,1.302,15.81
378.15582,4.3337,53.89
378.16393,4.7039,58.54
378.16706,0.9398,11.27
378.19221,1.0284,12.38
378.2003,1.3502,16.42
378.72002,3.4661,43
379.06466,0.9044,10.82
379.06707,6.5105,81.23
379.06785,0.4946,5.67
379.07044,1.1087,13.39
379.0783,3.0713,38.04
379.08013,0.5334,6.16
379.08641,0.7412,8.77
379.10106,1.9709,24.22
379.10135,1.2789,15.52
379.10345,30.1073,377.61
379.10682,1.0806,13.03
379.11469,11.115,139.07
379.11652,0.9445,11.32
379.1228,1.327,16.13
379.1309,0.4991,5.73
379.13313,0.5668,6.58
379.13403,0.6728,7.91
379.13792,0.6777,7.97
379.13984,45.4859,570.77
379.15108,5.0557,62.96
379.15918,1.2533,15.2
379.16728,0.6026,7.03
379.17622,21.0018,263.25
379.18747,0.6523,7.65
379.21261,2.1856,26.91
380.04331,1.2031,14.57
380.06232,2.0216,24.85
380.07042,1.1847,14.34
380.08165,0.6287,7.36
380.0987,10.2888,128.69
380.10681,6.4281,80.2
380.10993,2.8878,35.73
380.11804,2.3111,28.49
380.13509,9.7081,121.4
380.14319,10.0738,125.99
380.14632,2.4626,30.39
380.15444,1.1852,14.35
380.17148,2.9681,36.74
380.17958,4.7377,58.97
380.71706,1.3407,16.3
380.71798,3.6319,45.08
380.88952,0.8097,9.63
381.04633,2.4356,30.05
381.07224,0.7239,8.55
381.0803,0.8459,10.09
381.08272,25.7416,322.78
381.08346,0.5312,6.13
381.09395,7.6165,95.13
381.10206,2.1435,26.38
381.11017,0.6977,8.22
381.11103,0.6856,8.07
381.11236,0.7729,9.17
381.11328,0.5332,6.16
381.11675,1.7975,22.04
381.11719,1.7094,20.93
381.11911,63.9066,802.14
381.12008,0.5297,6.11
381.12034,0.4968,5.7
381.12136,0.8022,9.54
381.13034,10.1375,126.79
381.13437,0.5338,6.17
381.13843,2.1271,26.18
381.14409,0.8132,9.67
381.14654,0.8249,9.82
381.14743,0.6047,7.06
381.14967,0.9746,11.7
381.14996,0.7066,8.34
381.15325,0.8357,9.96
381.15358,0.8237,9.81
381.15389,0.6248,7.31
381.15548,50.4095,632.61
381.15617,0.5028,5.78
381.16106,1.6587,20.29
381.16672,2.0176,24.8
381.17483,0.7039,8.3
381.18294,0.5527,6.4
381.19188,11.9054,148.99
382.07797,6.5767,82.07
382.08607,4.9393,61.5
382.0892,0.8365,9.97
382.09732,1.2164,14.74
382.11435,13.3327,166.92
382.12246,12.4616,155.98
382.12558,2.2908,28.23
382.1337,2.2916,28.24
382.15074,6.4385,80.33
382.15885,10.4925,131.25
382.16196,0.5858,6.82
382.18712,1.1139,13.45
382.19523,2.6314,32.51
382.71502,1.0334,12.44
382.71593,1.2112,14.67
382.73364,0.5619,6.52
383.04422,0.5459,6.32
383.05153,0.7202,8.51
383.06198,9.5974,120.01
383.07322,1.5379,18.78
383.0806,0.9292,11.13
383.08134,1.0761,12.98
383.08788,0.7129,8.42
383.0903,1.0508,12.66
383.09184,1.027,12.36
383.09837,47.8642,600.64
383.1096,7.9624,99.47
383.11361,0.8566,10.22
383.117,0.8921,10.67
383.11771,2.5223,31.14
383.12334,1.2775,15.51
383.12485,0.5103,5.87
383.12582,0.9241,11.07
383.12669,1.7624,21.6
383.12777,0.8792,10.5
383.12796,0.7561,8.96
383.12822,0.6946,8.19
383.13283,0.8982,10.74
383.13475,64.562,810.37
383.13609,1.9179,23.55
383.13636,1.8622,22.85
383.14015,0.629,7.36
383.14599,3.9139,48.62
383.15001,1.4079,17.14
383.15409,1.2182,14.76
383.15972,0.9481,11.37
383.1622,1.0196,12.27
383.16308,0.7335,8.67
383.17114,25.3661,318.06
383.18637,0.6448,7.56
383.20753,2.9019,35.91
383.75527,0.561,6.51
383.7712,0.5569,6.46
383.8536,0.5257,6.06
383.86001,0.5153,5.93
383.91107,0.5122,5.89
384.05725,1.0338,12.45
384.06534,1.5248,18.61
384.09362,8.647,108.07
384.10172,9.0434,113.05
384.10487,0.6923,8.16
384.11297,1.0859,13.1
384.1201,0.6069,7.08
384.13,8.5295,106.59
384.13811,11.9499,149.55
384.14123,0.945,11.33
384.14934,0.7659,9.08
384.16639,2.0241,24.88
384.17449,4.8459,60.33
384.21087,0.7254,8.57
384.71297,0.586,5.33
385.04125,1.1099,10.6
385.05652,0.5172,4.64
385.05986,1.1788,11.29
385.06714,0.6533,6.01
385.06958,0.7582,7.06
385.07112,0.7289,6.77
385.07764,18.047,180.74
385.08081,0.6102,5.58
385.08887,1.5374,14.89
385.09289,1.1748,11.25
385.09625,1.8486,18.02
385.09698,1.2547,12.05
385.1026,1.1171,10.67
385.10413,0.8398,7.88
385.10508,0.7364,6.84
385.10595,2.7351,26.92
385.10748,0.7044,6.52
385.10818,0.5065,4.54
385.11209,0.4945,4.41
385.11401,45.2918,454.43
385.11467,0.6869,6.35
385.11531,0.7989,7.47
385.11719,0.6075,5.55
385.12374,0.7175,6.65
385.12525,3.2109,31.7
385.12927,2.207,21.62
385.13265,1.0743,10.24
385.13336,1.4924,14.44
385.13901,1.1361,10.86
385.14053,0.9173,8.66
385.14146,1.0998000000000001,10.5
385.14234,2.0436,19.98
385.1435,0.5015,4.49
385.14388,0.5379,4.85
385.15041,29.9794,300.61
385.16164,0.5359,4.83
385.16566,1.8879,18.41
385.17539,0.6565,6.04
385.17785,0.6066,5.54
385.18679,5.7777,57.49
385.20205,0.7404,6.89
386.07288,1.691,16.43
386.08099,3.1528,31.12
386.09152,1.0045,9.54
386.10927,5.3161,52.85
386.11737,8.3779,83.61
386.12452,1.0095,9.59
386.1286,0.5076,4.55
386.13577,1.0069,9.56
386.14566,2.5332,24.89
386.15375,5.8406,58.12
386.1609,0.6679,6.16
386.17216,0.7475,6.96
386.19014,1.1517,11.02
387.03915,0.5151,4.62
387.0569,2.7968,27.54
387.06977,0.7763,7.25
387.07216,1.3238,12.75
387.07552,2.7264,26.84
387.08188,0.7975,7.46
387.08282,0.6951,6.43
387.08339,1.044,9.93
387.08522,1.8997,18.53
387.08675,1.3178,12.69
387.09328,18.1472,181.75
387.09644,0.8523,8.01
387.103,0.917,8.66
387.10451,1.0751,10.25
387.10613,0.9111,8.6
387.10854,4.1082,40.72
387.11191,2.3092,22.64
387.11261,0.8078,7.56
387.11827,1.1699,11.2
387.11977,1.9341,18.88
387.12072,0.8152,7.64
387.1216,4.0348,39.98
387.12313,0.5935,5.41
387.12786,0.4955,4.43
387.12967,20.7163,207.55
387.13939,0.656,6.04
387.1409,0.9179,8.67
387.14492,5.8644,58.36
387.15466,0.7511,6.99
387.15615,1.4273,13.79
387.15712,0.6576,6.05
387.15798,1.5248,14.77
387.16605,7.4395,74.18
387.18131,3.4703,34.31
387.20246,0.8417,7.9
387.21768,0.8471,7.96
388.06741,0.679,6.27
388.07076,1.2397,11.9
388.08854,1.5256,14.77
388.09664,3.1514,31.1
388.10378,1.7349,16.88
388.10716,0.7972,7.46
388.11188,1.1042,10.54
388.11502,1.327,12.78
388.11686,0.6352,5.83
388.12312,0.5229,4.7
388.12492,2.3677,23.23
388.13302,4.5725,45.38
388.14017,2.024,19.78
388.14827,1.4456,13.97
388.1514,1.7379,16.91
388.16131,0.6792,6.27
388.1694,1.4931,14.45
388.17656,1.0622,10.12
388.18466,1.0215,9.71
388.76752,0.5075,4.55
389.04901,0.5972,5.45
389.05141,1.1458,10.96
389.05479,1.7838,17.37
389.06449,0.9383,8.87
389.06601,0.7218,6.7
389.07254,2.5187,24.75
389.08227,0.7269,6.75
389.08538,1.5434,14.95
389.08779,5.1826,51.51
389.09117,4.2854,42.5
389.09663,0.5256,4.73
389.09903,2.9876,29.46
389.10087,3.311,32.71
389.1024,0.9383,8.87
389.10713,0.522,4.69
389.10893,8.7222,87.07
389.11207,0.4959,4.43
389.11865,1.2474,11.98
389.12177,1.5592,15.11
389.12418,15.4947,155.1
389.12755,1.8682,18.21
389.1339,0.5511,4.98
389.13542,4.8817,48.49
389.13724,3.1981,31.57
389.14531,5.3535,53.23
389.16057,13.611,136.18
389.17181,1.3225,12.73
389.1817,0.9247,8.74
389.19696,4.5004,44.66
389.23333,0.67,6.18
390.0759,0.5964,5.44
390.08065,0.7135,6.61
390.08304,2.4114,23.67
390.08641,1.2923,12.43
390.08873,0.7478,6.96
390.09115,1.0767,10.26
390.09427,1.5137,14.65
390.10237,0.6361,5.84
390.10418,1.2858,12.36
390.11228,1.7253,16.78
390.11943,5.1209,50.89
390.1228,0.5914,5.39
390.12516,0.6002,5.48
390.12754,3.1547,31.14
390.13067,4.1278,40.91
390.13877,0.88,8.29
390.14059,1.0032,9.53
390.14866,1.3123,12.63
390.15581,3.8903,38.53
390.16392,2.9926,29.51
390.16705,1.604,15.56
390.17517,0.5216,4.69
390.19221,1.2047,11.55
390.20031,1.3835,13.35
391.06466,1.4378,13.89
391.06706,4.812,47.79
391.07043,3.3927,33.53
391.0783,2.2332,21.88
391.08011,1.5124,14.64
391.08166,0.7046,6.53
391.08639,0.582,5.29
391.08819,1.3837,13.35
391.09791,1.2137,11.64
391.10103,2.4221,23.78
391.10345,22.3471,223.93
391.10682,3.5808,35.42
391.10916,0.8568,8.06
391.11467,9.7824,97.72
391.1165,2.6982,26.55
391.12277,1.2271,11.77
391.12457,2.2022,21.57
391.1259,0.9014,8.5
391.13429,0.9224,8.71
391.13742,1.734,16.87
391.13773,1.0525,10.02
391.13983,40.8729,410.04
391.14063,1.1076,10.57
391.14104,1.2512,12.02
391.14155,1.2408,11.91
391.1432,0.8105,7.59
391.15106,6.2326,62.06
391.1529,1.4231,13.74
391.15918,0.9529,9.02
391.16097,0.7602,7.08
391.17621,20.5165,205.55
391.18745,0.731,6.79
391.19556,0.5201,4.67
391.2126,3.6034,35.65
391.43983,0.5581,5.05
391.44057,0.5084,4.55
391.44439,0.4942,4.41
391.45838,0.5187,4.66
391.45939,0.5256,4.73
392.06233,1.536,14.88
392.06571,0.5744,5.22
392.07045,1.0054,9.55
392.09631,0.6638,6.12
392.09872,7.5538,75.33
392.1021,0.8465,7.95
392.10682,4.4157,43.81
392.10995,4.2337,41.98
392.11806,1.9079,18.61
392.11987,0.5485,4.96
392.1351,9.0406,90.26
392.1432,8.433,84.16
392.14634,4.4087,43.73
392.15444,1.444,13.95
392.15623,0.6291,5.77
392.17149,4.1994,41.63
392.1796,4.6916,46.58
392.1827,0.8289,7.77
392.20788,0.6824,6.3
392.21598,0.846,7.95
393.04395,0.6041,5.52
393.04635,2.1885,21.43
393.0497,0.7962,7.45
393.05759,0.5966,5.44
393.07718,0.5451,4.92
393.08033,2.6298,25.86
393.08063,0.8069,7.55
393.08273,19.9311,199.67
393.08611,2.43,23.86
393.09396,8.3974,83.8
393.09579,1.3524,13.03
393.10207,1.5694,15.21
393.10522,0.5435,4.91
393.10863,0.7063,6.54
393.11329,0.5792,5.27
393.11358,0.6342,5.82
393.11671,2.5444,25.01
393.11717,1.5479,15
393.11912,55.6536,558.52
393.12249,1.3037,12.54
393.12478,0.497,4.44
393.13034,13.9792,139.88
393.13218,1.0297,9.79
393.13846,2.0876,20.42
393.1416,0.8441,7.93
393.14411,0.6687,6.17
393.14502,0.8684,8.17
393.14544,0.7543,7.02
393.14656,0.8177,7.66
393.14967,0.7358,6.84
393.1535,1.385,13.36
393.15384,1.3226,12.73
393.1555,60.0211,602.39
393.16011,0.5283,4.75
393.16137,1.5447,14.97
393.16674,3.8738,38.36
393.17483,0.8832,8.32
393.19188,15.7573,157.74
393.22827,1.5404,14.92
393.46309,0.7158,6.64
394.07798,5.9561,59.28
394.08367,0.5104,4.58
394.08608,3.6049,35.66
394.08921,1.6064,15.58
394.09732,1.6414,15.94
394.11437,15.5787,155.94
394.11691,0.508,4.55
394.12006,0.7519,7
394.12247,12.1496,121.5
394.1256,5.3669,53.36
394.13371,2.8208,27.78
394.15075,9.8058,97.95
394.15885,12.5603,125.62
394.16198,2.1012,20.56
394.17009,0.7639,7.12
394.18714,2.4757,24.32
394.19524,3.8067,37.69
394.22354,0.5804,5.28
394.90515,0.593,5.4
395.02561,0.5915,5.39
395.05152,0.5903,5.38
395.05958,0.667,6.15
395.062,10.588,105.81
395.06275,0.5222,4.69
395.06536,0.6125,5.6
395.07323,2.6557,26.13
395.08059,0.6954,6.43
395.08133,1.3052,12.56
395.08789,1.0914,10.41
395.09127,0.7074,6.55
395.09182,0.711,6.59
395.09596,1.422,13.73
395.09631,1.0768,10.26
395.09663,0.9305,8.79
395.09837,58.2649,584.75
395.10175,0.8487,7.97
395.10403,0.7116,6.6
395.10961,15.4885,155.04
395.11145,0.7454,6.94
395.1155,0.6322,5.8
395.11578,0.5483,4.96
395.117,0.5302,4.77
395.11772,3.2617,32.21
395.12084,0.6272,5.75
395.12337,1.0021,9.51
395.12434,0.633,5.81
395.12485,0.5431,4.9
395.12582,1.1736,11.24
395.1267,0.8668,8.16
395.12772,0.8036,7.52
395.12794,0.7661,7.14
395.12895,1.0074,9.57
395.13177,0.4942,4.41
395.13268,1.3405,12.91
395.13296,1.1997,11.5
395.13476000000003,98.384,987.76
395.13702,0.6415,5.89
395.14077,3.221,31.8
395.14599,10.3265,103.18
395.14787,0.5539,5.01
395.15003,0.6763,6.24
395.1541,2.1776,21.32
395.15723,0.547,4.94
395.15972,1.2785,12.29
395.1622,1.3072,12.58
395.16534,0.6611,6.09
395.16945,0.7233,6.71
395.16978,0.5027,4.5
395.17115,53.7325,539.22
395.17694,1.4081,13.59
395.18238,1.1043,10.54
395.19048,0.7444,6.93
