m/z,I,S/N
457.19651,0.473,4.43
457.19804,0.7122,6.9
457.19897,0.5039,4.75
457.19984,0.7826,7.63
457.20794,4.3379,44.47
457.2232,1.3189,13.19
457.23879,2.1957,22.27
457.25738,1.8702,18.9
458.06574,0.8695,8.53
458.07049,0.849,8.32
458.07627,1.3308,13.31
458.08176,0.4408,4.09
458.08436,1.0798,10.71
458.08593,0.5167,4.88
458.08751,0.9524,9.39
458.09403,2.5709,26.16
458.09713,0.4209,3.89
458.10214,5.414,55.62
458.10526,0.4953,4.66
458.10689,1.0652,10.56
458.10929,1.6609,16.73
458.11265,1.7446,17.6
458.11499,0.7764,7.57
458.11738,0.7149,6.93
458.11811,0.8522,8.35
458.12052,3.1045,31.69
458.12234,1.062,10.53
458.12389,0.7749,7.55
458.12712,0.4753,4.45
458.12862,0.5487,5.21
458.13041,4.4898,46.04
458.13358,0.7268,7.05
458.13851,8.4855,87.44
458.14166,0.6186,5.93
458.14326,0.5228,4.94
458.14566,2.1064,21.35
458.14901,0.9029,8.88
458.14972,0.4815,4.51
458.15135,0.4129,3.8
458.15376,1.4095,14.13
458.1569,4.6907,48.12
458.15873,0.7823,7.63
458.165,0.7137,6.92
458.16681,2.5337,25.77
458.1749,5.0435,51.78
458.18204,1.4227,14.26
458.19018,1.1283,11.21
458.1933,1.4773,14.83
458.20321,0.5406,5.13
458.2113,0.9727,9.6
458.21844,0.4837,4.54
458.24214,0.4735,4.43
459.02802,0.6306,6.06
459.02961,0.4146,3.82
459.04831,0.525,4.96
459.04896,0.4495,4.18
459.05451,1.2395,12.37
459.05691,0.7759,7.56
459.06029,3.0792,31.43
459.0644,0.465,4.34
459.06758,0.5233,4.95
459.06997,1.0665,10.57
459.07152,1.1096,11.02
459.07804,4.6015,47.2
459.08114,0.5919,5.66
459.08532,0.6086,5.83
459.08775,0.8599,8.43
459.08929,0.4509,4.2
459.09089,3.8949,39.88
459.0933,3.9248,40.19
459.09667,7.9164,81.54
459.0974,0.488,4.58
459.10212,1.6146,16.25
459.103,0.6165,5.91
459.10395,0.4084,3.76
459.10452,2.7296,27.8
459.10548,0.6021,5.76
459.10635,4.0491,41.47
459.1079,1.5038,15.1
459.11442,14.5749,150.53
459.11578,0.4916,4.62
459.11759,0.7928,7.74
459.12414,1.9136,19.35
459.12566,0.7278,7.06
459.12727,3.6618,37.46
459.12967,10.3359,106.61
459.13306,5.5992,57.54
459.13378,0.8225,8.05
459.13853,0.6883,6.66
459.1394,1.0053,9.94
459.14091,5.6874,58.45
459.14187,0.9009,8.86
459.14274,5.5055,56.56
459.1443,0.487,4.57
459.149,0.7386,7.18
459.15082,13.0445,134.67
459.15215,1.4352,14.39
459.16025,0.4547,4.24
459.16204,0.5886,5.62
459.16368,1.1325,11.26
459.16607,12.0178,124.04
459.16944,1.4257,14.3
459.17021,0.5056,4.76
459.1773,3.0663,31.29
459.17827,0.601,5.75
459.17913,2.2149,22.47
459.1854,0.4067,3.74
459.1872,4.0819,41.81
459.18854,0.7703,7.5
459.20245,6.1921,63.68
459.21803,1.2135,12.1
459.23884,0.8991,8.84
459.25444,0.7506,7.3
459.28082,0.4226,3.9
459.30384,0.4679,4.37
459.30931,0.4322,4
459.32237,0.4018,3.69
459.32293,0.4444,4.13
459.32386,0.4927,4.63
459.33123,0.4536,4.22
459.35068,0.4185,3.86
459.36172,0.4354,4.04
459.36236,0.3995,3.66
459.37503,0.3937,3.6
459.37732,0.4184,3.86
459.38825,0.412,3.79
459.40456,0.4392,4.07
459.42487,0.4355,4.04
459.43703,0.4052,3.72
459.46211,0.4207,3.88
459.48493,0.4001,3.67
459.6354,0.6318,6.07
460.05553,0.7541,7.34
460.06364,0.646,6.22
460.07804,0.4024,3.69
460.08139,0.9105,8.96
460.08613,1.3555,13.57
460.08855,1.6858,16.99
460.09191,1.9359,19.58
460.09423,0.8373,8.2
460.09664,0.9046,8.9
460.09736,0.6122,5.87
460.09984,1.9596,19.83
460.1016,0.6284,6.03
460.10314,0.5926,5.66
460.10549,0.4781,4.48
460.10788,0.7846,7.65
460.1097,1.5969,16.07
460.11777,3.1094,31.74
460.11941,0.4365,4.05
460.12252,1.4309,14.35
460.12493,4.5835,47.01
460.1275,0.4409,4.09
460.1283,1.4908,14.97
460.13064,0.904,8.89
460.13305,2.7257,27.76
460.13379,0.5328,5.04
460.13618,8.0708,83.14
460.138,0.5765,5.5
460.14427,1.3032,13.03
460.14609,2.0903,21.18
460.15417,2.864,29.2
460.15555,0.4132,3.8
460.16131,4.3183,44.26
460.16469,0.5246,4.96
460.167,0.529,5.01
460.16942,3.3362,34.09
460.17255,5.9152,60.81
460.18066,0.6688,6.45
460.18249,0.7512,7.31
460.19054,0.8623,8.46
460.1977,1.5243,15.32
460.2058,1.5364,15.44
460.20892,0.8027,7.84
460.23413,0.4738,4.43
460.24225,0.4048,3.72
461.00728,0.4689,4.38
461.02756,0.4484,4.17
461.0338,0.5915,5.65
461.03455,0.4367,4.05
461.03622,0.5286,5
461.03954,1.0322,10.22
461.04366,0.7481,7.27
461.04529,0.4919,4.62
461.04922,0.5602,5.33
461.0597,0.5585,5.31
461.06398,0.4122,3.79
461.06702,0.6247,6
461.07016,3.3992,34.74
461.07256,3.5842,36.66
461.07593,5.6877,58.45
461.08005000000003,0.4884,4.58
461.08139,1.2355,12.32
461.08379,1.9461,19.69
461.08561,1.9453,19.68
461.08716,1.4149,14.18
461.0895,0.4304,3.98
461.09369,2.429,24.69
461.09522,0.5885,5.62
461.09685,0.5633,5.36
461.0985,0.9326,9.19
461.10095,0.4278,3.96
461.1034,1.7038,17.18
461.10655,5.8932,60.58
461.10895,15.9693,164.97
461.11232,8.0839,83.28
461.11778,1.419,14.23
461.12018,9.697,99.99
461.12201,4.3105,44.18
461.12354,0.835,8.17
461.1283,0.8865,8.71
461.13009,4.6543,47.75
461.13142,1.7698,17.86
461.13325,0.4203,3.88
461.1395,0.7074,6.85
461.13981,0.7996,7.81
461.14133,0.4601,4.29
461.14293,3.4589,35.36
461.14534,28.2374,292.08
461.14871,3.5119,35.91
461.15414,0.4109,3.78
461.15657,9.8381,101.45
461.1584,2.867,29.23
461.16467,1.085,10.77
461.16646,2.5961,26.42
461.1678,1.7779,17.94
461.17277,0.6336,6.09
461.1759,1.5303,15.38
461.17931,0.6673,6.44
461.18172,20.8694,215.74
461.19296,2.6909,27.4
461.19477,0.6465,6.22
461.20106,0.4705,4.4
461.20284,0.7166,6.95
461.20422,0.4428,4.11
461.20921,0.5469,5.19
461.21811,7.3457,75.63
461.25448,1.2311,12.28
461.63241,0.4764,4.46
462.06541,0.8293,8.12
462.06781,1.1491,11.43
462.06859,0.5005,4.71
462.07117,1.0753,10.66
462.0735,0.7852,7.66
462.07591,0.8283,8.11
462.07924,1.1085,11.01
462.08897,0.4537,4.22
462.09706,0.508,4.79
462.10179,1.7339,17.49
462.1042,6.4605,66.46
462.10496,0.6437,6.19
462.10756,1.588,15.98
462.1099,1.3478,13.49
462.1123,3.9614,40.57
462.11307,0.5265,4.98
462.11544,7.0981,73.06
462.11724,0.4897,4.6
462.12354,2.2667,23.01
462.12535,1.1849,11.8
462.13344,1.0134,10.02
462.13819,0.8105,7.92
462.14058,9.3483,96.38
462.14394,0.6277,6.03
462.14628,0.8801,8.64
462.14869,7.3019,75.18
462.15181,12.6326,130.4
462.15366,0.3983,3.65
462.15991,2.3909,24.29
462.16173,1.0954,10.87
462.1698,0.5779,5.51
462.17117,0.5203,4.92
462.17697,6.133,63.07
462.17953,0.4306,3.99
462.18507,5.7029,58.61
462.18819,3.2349,33.04
462.19632,0.6014,5.76
462.21335,1.7577,17.74
462.22146,2.1646,21.95
462.25779,0.4874,4.57
462.96325,1.3338,13.34
463.04135,0.446,4.15
463.04321,0.6733,6.5
463.04942,1.2914,12.9
463.05182,1.9691,19.93
463.05261,0.4481,4.17
463.05518,1.9099,19.31
463.0593,0.5856,5.59
463.06089,0.4759,4.46
463.06307,0.6223,5.97
463.06484,0.9543,9.41
463.06645,0.4332,4.01
463.07534,0.4302,3.98
463.07773,1.5172,15.24
463.07962,0.4934,4.64
463.08265,0.777,7.57
463.0858,5.004,51.37
463.08821,16.6985,172.53
463.08897,1.0414,10.31
463.09158,5.6594,58.16
463.09704,1.0282,10.18
463.09944,8.6571,89.22
463.10124,1.7209,17.35
463.10282,0.795,7.76
463.10515,0.4266,3.94
463.10755,1.5371,15.45
463.10814,0.4795,4.49
463.10933,0.6868,6.64
463.1107,1.0116,10
463.11413,1.571,15.8
463.11567,0.6607,6.37
463.11655,0.6269,6.02
463.11905,0.4486,4.17
463.12219,4.697,48.19
463.1246,45.9724,475.82
463.12689,0.4573,4.26
463.12727,0.4475,4.16
463.12796,4.8052,49.31
463.13344,0.5636,5.36
463.13582,20.1275,208.06
463.13765,2.1776,22.09
463.14393,2.2009,22.33
463.14572,1.2506,12.48
463.14706,2.0501,20.76
463.14958,0.5523,5.25
463.15052,0.861,8.45
463.15141,1.059,10.5
463.152,1.7903,18.07
463.15292,0.5275,4.99
463.15517,2.8981,29.55
463.15691,0.4329,4.01
463.15857,2.1421,21.72
463.16098,53.3458,552.22
463.16331,0.7806,7.61
463.16432,1.6074,16.18
463.16862,0.4093,3.77
463.17221,9.296,95.84
463.17403,0.9841,9.72
463.18032,1.3916,13.94
463.18212,0.4867,4.57
463.18345,1.207,12.03
463.18595,0.4029,3.7
463.1884,0.6789,6.56
463.19155,0.8949,8.8
463.19737,26.3804,272.84
463.20861,1.3968,14
463.21672,0.485,4.55
463.22479,0.4375,4.06
463.23375,5.8269,59.89
463.27013,0.6263,6.01
464.05517,0.481,4.51
464.07297,0.7883,7.69
464.08106,1.1237,11.17
464.08345,4.7792,49.04
464.08421,0.8909,8.75
464.08684,1.0498,10.4
464.08915,1.1349,11.28
464.09156,3.7965,38.86
464.09233,0.5379,5.1
464.0947,2.9938,30.54
464.10203,0.4379,4.06
464.10279,2.0368,20.63
464.10937,0.5656,5.38
464.11745,1.1861,11.81
464.11984,15.1305,156.28
464.12058,0.5033,4.74
464.12237,0.4761,4.46
464.12318,0.7811,7.62
464.12553,1.0222,10.11
464.12794,11.6184,119.9
464.13108,12.2371,126.31
464.13918,4.722,48.45
464.14099,0.7799,7.6
464.15042,0.6317,6.07
464.15622,13.5853,140.28
464.15864,0.4512,4.2
464.15948,0.5003,4.71
464.16433,13.6958,141.42
464.16745,8.9529,92.28
464.17556,2.4013,24.4
464.17739,0.4076,3.75
464.19261,5.4218,55.7
464.20071,7.2296,74.43
464.20383,1.2927,12.92
464.22899,0.8909,8.75
464.23711,1.5725,15.82
465.03108,0.5667,5.4
465.05699,1.4876,14.94
465.06506,2.0088,20.34
465.06747,9.2485,95.34
465.06821,1.2179,12.14
465.07083,1.9541,19.77
465.0748,0.5885,5.62
465.0787,2.8351,28.9
465.08047,0.7974,7.79
465.08365,0.4934,4.64
465.08606,0.8927,8.77
465.0868,1.15,11.44
465.09337,3.4682,35.46
465.09579,0.5837,5.57
465.09829,0.627,6.02
465.10145,3.3162,33.88
465.10386,48.2277,499.19
465.10462,0.9106,8.96
465.1062,0.528,4.99
465.10721,3.8467,39.38
465.11117,0.5669,5.4
465.11272,0.9174,9.03
465.11508,19.6733,203.35
465.11687,0.8707,8.55
465.11845,0.6068,5.81
465.11881,0.5565,5.29
465.12096,0.4545,4.23
465.12248,0.5369,5.09
465.12319,3.4167,34.92
465.125,0.929,9.15
465.12539,0.9232,9.09
465.12574,0.8331,8.16
465.12632,2.0507,20.77
465.12884,0.797,7.78
465.12977,1.3927,13.95
465.13129,2.1557,21.86
465.13217,1.4,14.03
465.13444,2.4103,24.5
465.1358,0.544,5.16
465.13613,0.5763,5.49
465.13783,1.7582,17.74
465.14024,86.8413,899.25
465.14358,1.6485,16.6
465.14909,0.8898,8.74
465.14952,0.7136,6.92
465.15146,19.8574,205.26
465.15328,0.6458,6.22
465.15463,0.7662,7.46
465.15545,0.6987,6.76
465.15734,0.5703,5.43
465.15957,3.1671,32.34
465.16135,0.4322,4
465.16269,1.4271,14.31
465.16521,0.9904,9.79
465.16767,2.0216,20.47
465.16854,0.9787,9.66
465.1708,1.759,17.75
465.17255,0.7687,7.49
465.17418,0.4905,4.61
465.17662,64.2508,665.2
465.17895,0.7446,7.24
465.18785,4.6228,47.42
465.19187,0.4191,3.87
465.19368,0.4044,3.71
465.19596,1.3302,13.31
465.19908,0.4625,4.32
465.20406,0.9459,9.32
465.21301,19.8092,204.76
465.24939,2.9918,30.52
466.05222,0.5023,4.73
466.06035,0.4687,4.38
466.0627,1.521,15.28
466.07081,2.1273,21.56
466.07158,0.4752,4.45
466.0813,0.4931,4.63
466.08206,0.6793,6.56
466.08862,1.0237,10.13
466.09672,1.1618,11.56
466.09909,12.4372,128.38
466.09986,0.7154,6.94
466.10239,0.6551,6.31
466.1048,0.6343,6.1
466.1072,10.9867,113.35
466.10803,0.5365,5.08
466.11033,5.0549,51.9
466.11772,0.4673,4.37
466.11844,4.3417,44.51
466.12501,0.4272,3.95
466.12741,0.4278,3.96
466.13309,0.4993,4.7
466.13549,20.3525,210.39
466.13864,0.9023,8.87
466.14118,0.5245,4.96
466.14359,19.8632,205.32
466.14672,9.0572,93.36
466.15483,4.0697,41.69
466.15659,0.452,4.21
466.16297,0.4627,4.32
466.16611,0.5065,4.77
466.17187,10.7354,110.75
466.17997,15.5312,160.44
466.18309,2.7675,28.2
466.1912,0.9343,9.2
466.20825,2.7597,28.12
466.21636,5.006,51.39
466.25276,0.835,8.18
467.03625,0.6655,6.42
467.04432,0.4064,3.73
467.04672,2.183,22.14
467.04745,0.4484,4.17
467.05163,0.4495,4.18
467.05402,0.6681,6.45
467.06294,0.7234,7.02
467.06533,1.0423,10.32
467.07264,3.2048,32.73
467.07417,0.4638,4.33
467.07504,0.6575,6.34
467.07659,0.486,4.56
467.08011,0.4346,4.03
467.0807,1.2659,12.64
467.08311,26.8987,278.21
467.08387,1.0845,10.76
467.08647,1.1576,11.52
467.0904,0.9699,9.57
467.09434,6.9951,72
467.09602,0.4933,4.63
467.09763,0.4039,3.71
467.09835,0.5039,4.75
467.09936,0.435,4.03
467.10173,1.5778,15.87
467.10245,2.4228,24.63
467.10467,0.4936,4.64
467.10507,0.6323,6.07
467.10559,0.602,5.76
467.10809,0.7448,7.24
467.10903,3.1241,31.89
467.11055,1.6391,16.51
467.11143,1.9361,19.58
467.11297,0.7901,7.71
467.11367,0.7968,7.78
467.11621,0.5795,5.53
467.1171,0.9232,9.09
467.1195,78.9389,817.37
467.12026,0.5046,4.75
467.12184,1.7707,17.87
467.12278,2.8153,28.69
467.1284,1.7981,18.15
467.12916,1.2559,12.54
467.13074,18.0901,186.95
467.13474,0.9003,8.85
467.13663,0.7106,6.89
467.13814,1.0028,9.91
467.13884,4.2799,43.87
467.14065,1.6748,16.88
467.14102,1.6775,16.9
467.14197,2.115,21.44
467.14449,1.555,15.63
467.14542,1.0005,9.89
467.14612,0.9914,9.8
467.14695,2.7385,27.9
467.14782,2.3253,23.62
467.15008,1.7254,17.4
467.1527,3.5191,35.98
467.15334,3.0161,30.77
467.15589,84.4026,873.98
467.15821999999997,1.4858,14.92
467.15903,1.4426,14.47
467.16398,0.637,6.12
467.16713,8.4345,86.91
467.17116,1.013,10.02
467.17304,0.4341,4.02
467.17451,0.4362,4.04
467.17523,2.3062,23.42
467.17835,0.6334,6.09
467.18087,1.1611,11.55
467.18333,1.9211,19.43
467.18421,1.2514,12.49
467.18645,0.5517,5.24
467.18876,0.6597,6.36
467.18965,0.6927,6.7
467.19228,39.7163,411.01
467.19466,0.4147,3.82
467.20351,1.1941,11.9
467.20751,0.5567,5.29
467.21162,0.7421,7.21
467.21973,0.6263,6.01
467.22866,7.9104,81.48
467.24173,0.4185,3.86
467.26504,0.6943,6.72
468.05006,0.5002,4.71
468.06057,0.4919,4.62
468.06788,0.8663,8.5
468.07599,0.713,6.91
468.07837,3.7546,38.42
468.08648,5.5971,57.51
468.08725,0.4253,3.93
468.08959,0.7016,6.79
468.09368,0.3971,3.64
468.09697,0.7857,7.66
468.09771,1.3059,13.05
468.10428,0.6304,6.06
468.10581,0.4288,3.97
468.10668,0.6476,6.23
468.10822,0.5824,5.56
468.1124,1.0423,10.32
468.11475,14.6136,150.93
468.11792,0.9558,9.43
468.12286,16.819,173.78
468.12598,3.9925,40.89
468.13337,0.463,4.32
468.13409,3.5157,35.95
468.13574,0.513,4.84
468.14124,0.8356,8.18
468.1422,0.5323,5.04
468.14309,0.7598,7.4
468.14535,0.4042,3.71
468.14784,0.5263,4.98
468.15113,13.1017,135.26
468.15431,0.6059,5.8
468.15924,18.8518,194.84
468.16236,3.107,31.71
468.17048,1.8497,18.69
468.17763,0.6622,6.38
468.18752,4.9227,50.53
468.19108,0.4444,4.13
468.19563,8.9545,92.3
468.19873,0.768,7.48
468.22391,0.9801,9.68
468.23201,1.9562,19.79
469.04132,0.4883,4.58
469.04218,0.4642,4.33
469.04874,0.4761,4.46
469.05191,1.4323,14.36
469.06238,6.4545,66.4
469.06315,0.4269,3.95
469.06969,0.9667,9.54
469.07364,0.6843,6.61
469.07523,0.5033,4.74
469.07764,0.5631,5.36
469.0786,0.8358,8.18
469.08099,2.1882,22.19
469.08173,0.8097,7.91
469.08737,0.5546,5.27
469.0883,3.0103,30.71
469.08982,0.8685,8.52
469.09069,1.6185,16.29
469.09224,0.8338,8.16
469.09632,0.5398,5.12
469.09876,38.6368,399.82
469.0995,0.4001,3.67
469.10133,0.4953,4.66
469.10193,1.1089,11.01
469.10608,1.068,10.59
469.10999,6.8301,70.29
469.1116,0.931,9.17
469.11329,0.5195,4.91
469.11403,1.3067,13.06
469.11739,2.6836,27.33
469.1181,3.0506,31.13
469.12285,0.5236,4.95
469.12374,1.5266,15.34
469.12467,1.9673,19.91
469.12525,0.6303,6.05
469.12621,1.9049,19.26
469.12709,3.6241,37.07
469.12862,0.6191,5.94
469.1293,0.5829,5.56
469.13195,2.9085,29.66
469.13221,2.9069,29.64
469.13514,70.6632,731.63
469.13658,0.5171,4.88
469.13749,1.4091,14.12
469.13831,3.6439,37.28
469.14316,0.9899,9.78
469.14486,0.4417,4.1
469.14639,7.534,77.58
469.148,0.6376,6.13
469.14971,0.5464,5.19
469.1504,2.0249,20.5
469.15226,0.5987,5.73
469.15376,1.3192,13.19
469.15449,2.8356,28.9
469.15761,0.8643,8.48
469.16013,1.6372,16.49
469.16165,0.8449,8.28
469.16259,2.2436,22.77
469.16346,3.3165,33.89
469.16571,0.6038,5.78
469.16806,1.5923,16.02
469.16876,1.3054,13.05
469.17154,46.4766,481.05
469.18276,1.8153,18.33
469.18679,1.4536,14.58
469.19087,1.1217,11.15
469.19651,0.6406,6.16
469.19898,1.0508,10.41
469.19985,0.9113,8.97
469.20791,13.0703,134.94
469.22316,0.7387,7.18
469.24432,1.5231,15.3
469.33954,0.5368,5.09
470.0552,0.434,4.02
470.05761,0.4755,4.45
470.06573,1.1683,11.63
470.07046,0.4756,4.45
470.07623,0.9518,9.39
470.08433,0.4782,4.48
470.08595,0.4542,4.23
470.08749,0.5265,4.98
470.09165,0.6461,6.22
470.094,5.1197,52.57
470.10212,8.2465,84.96
470.10523,0.6332,6.09
470.10688,0.7727,7.53
470.10928,0.632,6.07
470.11263,1.2343,12.31
470.11334,1.5378,15.46
470.11496,0.4881,4.58
470.11809,0.5933,5.67
470.11901,0.4518,4.2
470.12052,0.9862,9.74
470.12232,0.7907,7.72
470.12387,0.7636,7.44
470.12708,0.4493,4.18
470.12806,0.424,3.92
470.13039,9.8758,101.84
470.13355,0.7804,7.61
470.1385,15.6705,161.88
470.14162,1.873,18.93
470.14565,0.9262,9.12
470.14901,0.6325,6.08
470.14973,1.5455,15.54
470.15377,0.668,6.44
470.15688,2.0755,21.03
470.15781,0.4775,4.47
470.15872,0.9639,9.51
470.16679,5.5264,56.78
470.17488,10.9862,113.35
470.17802,0.9449,9.31
470.18203,0.6054,5.8
470.18614,0.5403,5.12
470.19327,0.823,8.05
470.20316,1.2824,12.81
470.21127,3.0655,31.28
471.02799,0.5197,4.91
471.04163,0.8571,8.4
471.04893,0.5383,5.1
471.05449,0.6446,6.2
471.05787,0.4935,4.64
471.06026,1.7054,17.19
471.06325,0.4031,3.7
471.0644,0.7494,7.29
471.06597,0.6128,5.87
471.06755,1.4929,14.99
471.06994,0.8854,8.7
471.07146,0.689,6.66
471.07802,10.5709,109.04
471.08532,0.9417,9.28
471.08776,0.4452,4.14
471.08925,0.9042,8.89
471.09087,1.766,17.82
471.09328,1.4847,14.91
471.09421,0.4173,3.85
471.09664,4.6923,48.14
471.09737,1.0012,9.9
471.10209,1.219,12.15
471.10301,0.8711,8.55
471.10394,1.4779,14.84
471.10452,0.7961,7.77
471.10545,1.0356,10.25
471.10634,3.5254,36.05
471.10788,1.289,12.88
471.11032,0.4969,4.67
471.11441,34.0857,352.67
471.11757,1.1053,10.98
471.1217,0.506,4.77
471.12411,1.107,10.99
471.12563,3.3955,34.7
471.12726,2.0604,20.87
471.12967,3.319,33.91
471.13303,3.9004,39.93
471.13375,2.2672,23.01
471.13538,0.6138,5.88
471.1385,0.6918,6.69
471.13938,1.7073,17.21
471.14029,0.6569,6.33
471.1409,1.6889,17.02
471.14186,1.7651,17.81
471.14273,5.4914,56.42
471.14663,0.8376,8.2
471.14717,1.0388,10.29
471.14772,1.0032,9.92
471.15079,34.8615,360.71
471.15212,0.9061,8.91
471.15396,0.5979,5.72
471.16048,1.108,11
471.16203,1.7612,17.77
471.16365,0.6332,6.08
471.16605,4.0277,41.25
471.16941,0.9981,9.87
471.17014,1.0732,10.64
471.17576,0.9305,9.17
471.17727,1.1167,11.09
471.17824,1.0745,10.66
471.1791,2.6065,26.53
471.18717,14.6788,151.6
471.1885,0.5597,5.32
471.19841,0.4201,3.88
471.20243,2.3185,23.54
471.21369,0.5041,4.75
471.21549,0.6191,5.94
471.22356,2.4758,25.18
471.22779,0.7434,7.23
471.23324,2.1704,22.01
471.23663,45.7087,473.09
471.23883,0.6274,6.02
471.24482,0.3968,3.63
471.66205,0.4357,4.04
472.01014,0.4201,3.88
472.05549,0.6091,5.83
472.07327,0.8296,8.12
472.08136,2.1876,22.19
472.08612,0.7954,7.76
472.08853,0.7366,7.16
472.09189,1.4593,14.64
472.09422,0.4809,4.51
472.09735,0.6095,5.84
472.09996,1.1836,11.79
472.10157,0.535,5.07
472.10313,0.8359,8.19
472.10965,4.1898,42.93
472.11124,0.4161,3.84
472.11775,7.7148,79.45
472.12089,0.5661,5.39
472.12251,0.9924,9.81
472.12491,1.6591,16.71
472.12828,1.3128,13.13
472.12901,0.5919,5.66
472.13061,0.6933,6.71
472.13303,0.9221,9.08
472.13376,0.5823,5.56
472.13615,3.869,39.61
472.13796,1.0162,10.05
472.1395,0.486,4.56
472.14274,0.5327,5.04
472.14425,0.4462,4.15
472.14605,4.4388,45.51
472.14919,0.7311,7.1
472.15414,8.1037,83.48
472.15727,0.6251,6
472.16128,1.802,18.19
472.16537,0.3998,3.67
472.1694,1.337,13.38
472.17252,3.4566,35.34
472.17436,0.6014,5.76
472.18243,1.9005,19.21
472.19052,3.4537,35.31
472.19767,0.8198,8.02
472.20577,0.6821,6.59
472.2089,0.5375,5.09
472.22689,0.5507,5.23
472.23998,10.7231,110.62
473.00726,0.4756,4.45
473.03951,0.591,5.65
473.04365,0.8501,8.33
473.04524,0.56,5.33
473.04682,0.4875,4.57
473.04919,0.521,4.92
473.05728,1.0543,10.45
473.06456,0.5397,5.12
473.07012,1.9953,20.2
473.07253,1.2923,12.91
473.07589,4.6866,48.08
473.08139,1.1174,11.1
473.0832,0.9362,9.22
473.08377,0.6321,6.07
473.08559,1.8628,18.82
473.08714,1.4301,14.34
473.09366,9.3298,96.19
473.09683,0.414,3.81
473.0984,0.514,4.85
473.10095,0.5402,5.12
473.10338,1.4306,14.35
473.10489,0.6655,6.42
473.10651,4.1246,42.26
473.10891,5.2667,54.09
473.11228,7.8231,80.58
473.11298,1.0035,9.92
473.11462,0.4783,4.48
473.11774,1.6954,17.09
473.11863,0.8457,8.29
473.11957,0.4945,4.65
473.12015,3.6886,37.74
473.1211,0.7734,7.54
473.12198,5.355,55.01
473.12351,1.2425,12.4
473.13004,17.5283,181.13
473.13139,1.1023,10.95
473.13321,0.8677,8.51
473.13725,0.4396,4.08
473.13975,1.9752,19.99
473.14128,1.0043,9.93
473.14289,2.7715,28.24
473.1453,10.0915,104.08
473.14721,0.5058,4.76
473.14867,3.544,36.24
473.14939,0.8152,7.97
473.15414,0.4929,4.63
473.15501,0.8586,8.42
473.15653,4.267,43.73
473.1575,0.6867,6.64
473.15836,4.7522,48.76
473.16467,0.4034,3.7
473.16642,10.7568,110.97
473.16777,1.4175,14.21
473.17928,0.8057,7.87
473.18168,9.064,93.43
473.19292,1.5875,15.97
473.19386,0.4107,3.78
473.19474,1.4221,14.26
473.20281,2.8522,29.07
473.20416,0.5024,4.73
473.21806,3.6457,37.3
473.23366,15.5732,160.87
473.24087,0.8717,8.56
473.24331,1.1472,11.41
473.25446,0.7001,6.78
474.0389,0.437,4.05
474.06535,0.6693,6.46
474.06778,0.5925,5.66
474.07114,1.3293,13.3
474.07346,0.5967,5.71
474.07924,1.0486,10.39
474.08082,0.5091,4.8
474.08237,0.4894,4.59
474.08894,0.8101,7.92
474.09701,1.9959,20.2
474.10174,1.6818,16.95
474.10416,2.6035,26.5
474.10489,0.4712,4.41
474.10752,2.2809,23.16
474.10985,1.0389,10.29
474.11225,1.5349,15.43
474.113,0.8009,7.82
474.11542,4.2992,44.07
474.1172,0.7723,7.53
474.11877,0.6394,6.15
474.1235,0.9547,9.42
474.12531,2.2097,22.42
474.12849,0.4429,4.11
474.1334,3.8365,39.27
474.13502,0.4752,4.45
474.13813,0.9175,9.03
474.14054,4.2571,43.63
474.1431,0.4016,3.68
474.14391,1.1959,11.91
474.14624,0.767,7.47
474.14864,3.1306,31.96
474.14938,0.6305,6.06
474.15177,7.9521,81.91
474.15359,0.7399,7.19
474.15989,1.0705,10.62
474.16169,1.8932,19.14
474.16978,2.5269,25.7
474.17114,0.5489,5.21
474.17693,3.3977,34.73
474.18504,2.7029,27.53
474.18816,3.128,31.93
474.19808,0.4061,3.73
474.20616,0.6145,5.89
474.21331,1.1248,11.18
474.22142,0.9937,9.82
474.22457000000003,0.4027,3.7
474.23701,3.6604,37.45
475.02289,0.5471,5.19
475.04318,0.5118,4.83
475.04937,1.2314,12.28
475.05179,0.9244,9.1
475.05515,2.0755,21.03
475.05927,0.8157,7.98
475.06085,0.5163,4.87
475.06482,0.8689,8.53
475.06639,0.6075,5.82
475.07291,1.0625,10.53
475.07769,0.571,5.44
475.07956,0.5269,4.98
475.08262,0.7851,7.66
475.08576,4.7582,48.82
475.08817,5.6916,58.49
475.08897,0.4593,4.28
475.09154,7.7898,80.23
475.09699,1.4131,14.16
475.09941,3.5343,36.14
475.10122,2.9521,30.11
475.10277,1.5793,15.89
475.10751,0.7164,6.95
475.10812,0.6103,5.85
475.1093,3.8747,39.67
475.11069,0.9447,9.31
475.11247,0.4594,4.28
475.11409,0.8091,7.91
475.11652,0.4103,3.78
475.119,1.8871,19.08
475.12214,5.0308,51.65
475.12455,17.7127,183.04
475.12793,7.2229,74.36
475.12864,0.4424,4.11
475.13339,0.8898,8.74
475.13578,9.2779,95.65
475.13677,0.4389,4.07
475.13761,4.4456,45.58
475.13915,0.7099,6.88
475.1439,1.0055,9.94
475.14568,5.1071,52.44
475.14703,1.9258,19.48
475.15197,0.4706,4.4
475.15516,2.141,21.71
475.15692,0.7513,7.31
475.15853,2.3567,23.94
475.16094,25.4821,263.53
475.16283,0.436,4.04
475.1633,0.5456,5.18
