"M_cal";"MF";"C";"H";"N";"O";"P";"S";"O/C";"H/C";"N/C";"S/C";"DBE";"AI";"NOSC";"n_occurrence";"BottomWater";"NPEqIW";"SRNOM";"U1382A";"U1383C_Deep";"U1383C_Middle";"U1383C_Shallow"
528.19954722706;"C28H32O10";28;32;0;10;0;0;0.357;1.143;0;0;13;0.2;-0.43;7;3.80166;3.21277;13.21495;4.67824;3.63093;3.69415;3.61985
528.22067659512;"C25H36O12";25;36;0;12;0;0;0.48;1.44;0;0;8;-0.3;-0.48;7;26.04424;25.98252;8.90755;22.7032;20.72102;23.667;19.57968
528.23593273641;"C29H36O9";29;36;0;9;0;0;0.31;1.241;0;0;12;0.2;-0.62;2;0;0;5.76113;3.05067;0;0;0
528.25706210447;"C26H40O11";26;40;0;11;0;0;0.423;1.538;0;0;7;-0.3;-0.69;6;7.21671;4.12755;0;5.51702;4.35124;5.19258;4.8118
529.08563967121;"C24H19NO13";24;19;1;13;0;0;0.542;0.792;0.0417;0;16;0.2;0.42;1;0;0;8.85876;0;0;0;0
529.12202518056;"C25H23NO12";25;23;1;12;0;0;0.48;0.92;0.04;0;15;0.2;0.16;1;0;0;7.11072;0;0;0;0
529.14315454862;"C22H27NO14";22;27;1;14;0;0;0.636;1.227;0.0455;0;10;-0.7;0.18;5;9.1075;0;0;6.89613;7.96001;7.62107;5.7575
529.17954005797;"C23H31NO13";23;31;1;13;0;0;0.565;1.348;0.0435;0;9;-0.6;-0.09;6;8.3056;8.92289;0;6.51338;6.59436;7.15673;5.72819
530.03326974477;"C23H14O15";23;14;0;15;0;0;0.652;0.609;0;0;17;0.2;0.7;1;0;0;16.99294;0;0;0;0
530.05439911283;"C20H18O17";20;18;0;17;0;0;0.85;0.9;0;0;12;-1.7;0.8;1;0;0;8.0552;0;0;0;0
530.06965525412;"C24H18O14";24;18;0;14;0;0;0.583;0.75;0;0;16;0.2;0.42;1;0;0;40.72158;0;0;0;0
530.07302655744;"C21H22O14S";21;22;0;14;0;1;0.667;1.048;0;0.0476;11;-0.7;0.38;1;0;0;3.59048;0;0;0;0
530.09078462218;"C21H22O16";21;22;0;16;0;0;0.762;1.048;0;0;11;-1;0.48;6;6.73637;0;27.42589;5.61521;6.43004;5.56171;4.97705
530.10604076347;"C25H22O13";25;22;0;13;0;0;0.52;0.88;0;0;15;0.2;0.16;1;0;0;39.67011;0;0;0;0
530.10941206679;"C22H26O13S";22;26;0;13;0;1;0.591;1.182;0;0.0455;10;-0.5;0.09;4;0;5.91707;0;0;6.68188;5.81467;4.11044
530.12717013153;"C22H26O15";22;26;0;15;0;0;0.682;1.182;0;0;10;-0.7;0.18;7;24.3606;10.53545;27.15556;20.47621;22.00935;20.87679;17.72772
530.13992434937;"C30H26O7S";30;26;0;7;0;1;0.233;0.867;0;0.0333;18;0.5;-0.33;2;0;0;0;4.78333;4.3015;0;0
530.14242627282;"C26H26O12";26;26;0;12;0;0;0.462;1;0;0;14;0.1;-0.08;7;4.60776;4.90693;29.23563;6.42419;5.92389;5.7447;5.27933
530.14579757614;"C23H30O12S";23;30;0;12;0;1;0.522;1.304;0;0.0435;9;-0.4;-0.17;1;0;13.10116;0;0;0;0;0
530.16355564088;"C23H30O14";23;30;0;14;0;0;0.609;1.304;0;0;9;-0.6;-0.09;7;34.92251;34.00676;18.50324;27.36904;29.00508;28.63274;25.01811
530.17881178217;"C27H30O11";27;30;0;11;0;0;0.407;1.111;0;0;13;0.1;-0.3;7;7.44194;7.31461;25.62841;10.86097;8.8768;9.27754;8.1402
530.19994115023;"C24H34O13";24;34;0;13;0;0;0.542;1.417;0;0;8;-0.5;-0.33;7;24.4925;25.45134;8.7499;18.4174;17.82908;19.62122;17.29984
530.21519729152;"C28H34O10";28;34;0;10;0;0;0.357;1.214;0;0;12;0.1;-0.5;7;7.92108;5.93561;16.56649;9.74423;7.22285;7.53675;7.25362
530.23632665958;"C25H38O12";25;38;0;12;0;0;0.48;1.52;0;0;7;-0.4;-0.56;6;7.90589;6.93389;0;5.679;5.0263;5.56033;5.31272
530.25158280087;"C29H38O9";29;38;0;9;0;0;0.31;1.31;0;0;11;0.1;-0.69;5;4.10244;0;6.5508;4.41368;0;3.30443;3.72022
531.10128973567;"C24H21NO13";24;21;1;13;0;0;0.542;0.875;0.0417;0;15;0.1;0.33;1;0;0;8.25354;0;0;0;0
531.13767524502;"C25H25NO12";25;25;1;12;0;0;0.48;1;0.04;0;14;0.1;0.08;1;0;0;6.66031;0;0;0;0
531.14104654834;"C22H29NO12S";22;29;1;12;0;1;0.545;1.318;0.0455;0.0455;9;-0.6;0;1;0;3.67559;0;0;0;0;0
531.15880461308;"C22H29NO14";22;29;1;14;0;0;0.636;1.318;0.0455;0;9;-0.9;0.09;1;5.46891;0;0;0;0;0;0
531.17406075437;"C26H29NO11";26;29;1;11;0;0;0.423;1.115;0.0385;0;13;0.1;-0.15;1;0;0;0;0;3.58222;0;0
532.04891980923;"C23H16O15";23;16;0;15;0;0;0.652;0.696;0;0;16;0.1;0.61;1;0;0;32.10854;0;0;0;0
532.07004917729;"C20H20O17";20;20;0;17;0;0;0.85;1;0;0;11;-2;0.7;1;0;0;8.13637;0;0;0;0
532.08530531858;"C24H20O14";24;20;0;14;0;0;0.583;0.833;0;0;15;0.1;0.33;1;0;0;52.93472;0;0;0;0
532.0886766219;"C21H24O14S";21;24;0;14;0;1;0.667;1.143;0;0.0476;10;-0.8;0.29;2;0;0;0;0;4.8247;4.21926;0
532.10056145987;"C28H20O11";28;20;0;11;0;0;0.393;0.714;0;0;19;0.5;0.07;1;0;0;3.7094;0;0;0;0
532.10643468664;"C21H24O16";21;24;0;16;0;0;0.762;1.143;0;0;10;-1.2;0.38;5;7.01916;0;16.84908;4.87851;5.28846;4.91953;0
532.11918890448;"C29H24O8S";29;24;0;8;0;1;0.276;0.828;0;0.0345;18;0.4;-0.21;1;0;0;0;0;0;4.24034;0
532.12169082793;"C25H24O13";25;24;0;13;0;0;0.52;0.96;0;0;14;0.1;0.08;7;5.46672;5.79342;43.31923;6.98701;7.53567;6.89516;5.54565
532.12506213125;"C22H28O13S";22;28;0;13;0;1;0.591;1.273;0;0.0455;9;-0.6;0;1;0;11.89722;0;0;0;0;0
532.13292421722;"C24H24N2O12";24;24;2;12;0;0;0.5;1;0.0833;0;14;0;0.25;3;0;0;4.2248;3.5506;4.09857;0;0
532.14282019599;"C22H28O15";22;28;0;15;0;0;0.682;1.273;0;0;9;-0.9;0.09;7;16.2042;7.47862;13.11429;10.31455;10.87748;10.77764;10.36837
532.15557441383;"C30H28O7S";30;28;0;7;0;1;0.233;0.933;0;0.0333;17;0.4;-0.4;3;2.87945;0;0;6.44569;4.96063;0;0
532.15807633728;"C26H28O12";26;28;0;12;0;0;0.462;1.077;0;0;13;0.1;-0.15;7;12.63826;12.92829;36.57577;17.49933;16.77227;15.91985;13.47935
532.16930972657;"C25H28N2O11";25;28;2;11;0;0;0.44;1.12;0.08;0;13;0;0;6;4.0154;4.51415;0;5.47223;5.81309;5.66879;3.75331
532.17920570534;"C23H32O14";23;32;0;14;0;0;0.609;1.391;0;0;8;-0.7;-0.17;7;16.15723;13.73736;6.3565;9.51376;10.2498;10.30746;10.04304
532.19446184663;"C27H32O11";27;32;0;11;0;0;0.407;1.185;0;0;12;0.1;-0.37;7;16.61669;14.30191;31.70615;23.66786;18.24627;20.14583;16.833
532.20569523592;"C26H32N2O10";26;32;2;10;0;0;0.385;1.231;0.0769;0;12;0;-0.23;2;0;0;0;3.50381;0;3.13866;0
532.21559121469;"C24H36O13";24;36;0;13;0;0;0.542;1.5;0;0;7;-0.5;-0.42;6;7.65728;5.56654;0;4.15941;4.1717;4.52635;4.47473
532.23084735598;"C28H36O10";28;36;0;10;0;0;0.357;1.286;0;0;11;0.1;-0.57;7;12.56042;9.11121;17.17116;15.5714;11.25576;12.48439;11.85475
532.26723286533;"C29H40O9";29;40;0;9;0;0;0.31;1.379;0;0;10;0;-0.76;6;5.18253;0;5.44759;5.27106;3.51829;3.87684;4.05798
533.08055429078;"C23H19NO14";23;19;1;14;0;0;0.609;0.826;0.0435;0;15;0;0.52;1;0;0;9.54559;0;0;0;0
533.11693980013;"C24H23NO13";24;23;1;13;0;0;0.542;0.958;0.0417;0;14;0;0.25;1;0;0;9.07975;0;0;0;0
533.15332530948;"C25H27NO12";25;27;1;12;0;0;0.48;1.08;0.04;0;13;0;0;5;4.63883;4.71443;0;5.49363;6.14245;5.49758;0
533.1566966128;"C22H31NO12S";22;31;1;12;0;1;0.545;1.409;0.0455;0.0455;8;-0.8;-0.09;1;0;3.59618;0;0;0;0;0
533.18971081883;"C26H31NO11";26;31;1;11;0;0;0.423;1.192;0.0385;0;12;0;-0.23;5;4.64343;0;0;5.90447;5.8327;5.81249;4.00869
534.02818436434;"C22H14O16";22;14;0;16;0;0;0.727;0.636;0;0;16;0;0.82;1;0;0;10.73917;0;0;0;0
534.04344050563;"C26H14O13";26;14;0;13;0;0;0.5;0.538;0;0;20;0.5;0.46;1;0;0;5.84155;0;0;0;0
534.06456987369;"C23H18O15";23;18;0;15;0;0;0.652;0.783;0;0;15;0;0.52;1;0;0;50.56889;0;0;0;0
534.07982601498;"C27H18O12";27;18;0;12;0;0;0.444;0.667;0;0;19;0.5;0.22;1;0;0;6.98404;0;0;0;0
534.08569924175;"C20H22O17";20;22;0;17;0;0;0.85;1.1;0;0;10;-2.3;0.6;1;0;0;5.68707;0;0;0;0
534.09845345959;"C28H22O9S";28;22;0;9;0;1;0.321;0.786;0;0.0357;18;0.4;-0.07;1;0;0;0;4.34649;0;0;0
534.10095538304;"C24H22O14";24;22;0;14;0;0;0.583;0.917;0;0;14;0;0.25;7;5.24009;4.06518;59.92357;6.23942;6.57567;6.13145;4.969
534.10432668636;"C21H26O14S";21;26;0;14;0;1;0.667;1.238;0;0.0476;9;-1;0.19;1;0;4.28389;0;0;0;0;0
534.11621152433;"C28H22O11";28;22;0;11;0;0;0.393;0.786;0;0;18;0.4;0;1;0;0;4.5169;0;0;0;0
534.1220847511;"C21H26O16";21;26;0;16;0;0;0.762;1.238;0;0;9;-1.4;0.29;1;0;0;7.56387;0;0;0;0
534.13483896894;"C29H26O8S";29;26;0;8;0;1;0.276;0.897;0;0.0345;17;0.4;-0.28;4;3.96664;0;0;6.93922;6.13366;4.89637;0
534.13734089239;"C25H26O13";25;26;0;13;0;0;0.52;1.04;0;0;13;0;0;7;14.63157;16.05885;46.31653;20.75787;21.83799;19.19459;15.2078
534.14071219571;"C22H30O13S";22;30;0;13;0;1;0.591;1.364;0;0.0455;8;-0.8;-0.09;1;0;15.64375;0;0;0;0;0
534.14857428168;"C24H26N2O12";24;26;2;12;0;0;0.5;1.083;0.0833;0;13;-0.1;0.17;7;5.90309;6.1593;4.21812;8.44191;9.73396;8.15112;5.22498
534.15847026045;"C22H30O15";22;30;0;15;0;0;0.682;1.364;0;0;8;-1;0;2;7.05743;0;4.21965;0;0;0;0
534.17122447829;"C30H30O7S";30;30;0;7;0;1;0.233;1;0;0.0333;16;0.4;-0.47;2;0;0;0;4.55966;0;3.46604;0
534.17372640174;"C26H30O12";26;30;0;12;0;0;0.462;1.154;0;0;12;0;-0.23;7;28.26159;28.75338;43.97914;39.60392;36.68791;35.81362;28.44052
534.18495979103;"C25H30N2O11";25;30;2;11;0;0;0.44;1.2;0.08;0;12;-0.1;-0.08;6;6.38363;7.3459;0;7.90918;8.20787;8.03197;4.92746
534.1948557698;"C23H34O14";23;34;0;14;0;0;0.609;1.478;0;0;7;-0.8;-0.26;1;4.97169;0;0;0;0;0;0
534.21011191109;"C27H34O11";27;34;0;11;0;0;0.407;1.259;0;0;11;0;-0.44;7;28.26149;22.41484;33.09972;37.91015;30.34958;33.65847;27.7808
534.22134530038;"C26H34N2O10";26;34;2;10;0;0;0.385;1.308;0.0769;0;11;-0.1;-0.31;1;0;0;0;3.18095;0;0;0
534.24649742044;"C28H38O10";28;38;0;10;0;0;0.357;1.357;0;0;10;0;-0.64;7;15.10062;9.87654;13.82804;17.66741;12.47342;14.38401;13.52844
534.28288292979;"C29H42O9";29;42;0;9;0;0;0.31;1.448;0;0;9;0;-0.83;4;5.15075;0;0;4.57615;2.75059;0;3.63844
535.09620435524;"C23H21NO14";23;21;1;14;0;0;0.609;0.913;0.0435;0;14;-0.1;0.43;1;0;0;9.79546;0;0;0;0
535.13258986459;"C24H25NO13";24;25;1;13;0;0;0.542;1.042;0.0417;0;13;-0.1;0.17;6;0;4.8888;8.39697;6.56077;7.34969;6.41894;4.64406
535.16897537394;"C25H29NO12";25;29;1;12;0;0;0.48;1.16;0.04;0;12;-0.1;-0.08;7;7.46243;8.84567;4.42511;9.64814;10.06781;9.4918;6.35263
535.20536088329;"C26H33NO11";26;33;1;11;0;0;0.423;1.269;0.0385;0;11;-0.1;-0.31;6;5.96864;5.5232;0;7.1097;7.0379;6.94801;4.66702
535.22649025135;"C23H37NO13";23;37;1;13;0;0;0.565;1.609;0.0435;0;6;-0.9;-0.35;1;0;0.51095;0;0;0;0;0
536.02270506074;"C25H12O14";25;12;0;14;0;0;0.56;0.48;0;0;20;0.5;0.64;1;0;0;4.45531;0;0;0;0
536.0438344288;"C22H16O16";22;16;0;16;0;0;0.727;0.727;0;0;15;-0.2;0.73;1;0;0;24.55101;0;0;0;0
536.05909057009;"C26H16O13";26;16;0;13;0;0;0.5;0.615;0;0;19;0.5;0.38;1;0;0;10.89736;0;0;0;0
536.08021993815;"C23H20O15";23;20;0;15;0;0;0.652;0.87;0;0;14;-0.1;0.43;3;3.95525;0;60.82899;3.66158;0;0;0
536.09547607944;"C27H20O12";27;20;0;12;0;0;0.444;0.741;0;0;18;0.4;0.15;1;0;0;9.46999;0;0;0;0
536.09884738276;"C24H24O12S";24;24;0;12;0;1;0.5;1;0;0.0417;13;0;0.08;1;0;0;2.54131;0;0;0;0
536.11410352405;"C28H24O9S";28;24;0;9;0;1;0.321;0.857;0;0.0357;17;0.4;-0.14;2;0;0;0;4.85732;4.70164;0;0
536.1166054475;"C24H24O14";24;24;0;14;0;0;0.583;1;0;0;13;-0.1;0.17;7;14.62737;11.82369;57.76703;18.67167;19.93352;18.37654;13.63537
536.11997675082;"C21H28O14S";21;28;0;14;0;1;0.667;1.333;0;0.0476;8;-1.2;0.1;1;0;5.81096;0;0;0;0;0
536.12783883679;"C23H24N2O13";23;24;2;13;0;0;0.565;1.043;0.087;0;13;-0.2;0.35;5;5.86812;0;0;7.7839;9.09199;7.67886;4.85035
536.13186158879;"C28H24O11";28;24;0;11;0;0;0.393;0.857;0;0;17;0.4;-0.07;1;0;0;5.91331;0;0;0;0
536.1504890334;"C29H28O8S";29;28;0;8;0;1;0.276;0.966;0;0.0345;16;0.4;-0.34;2;0;0;0;4.79162;4.02085;0;0
536.15299095685;"C25H28O13";25;28;0;13;0;0;0.52;1.12;0;0;12;-0.1;-0.08;7;32.83827;36.05275;49.57235;45.49489;44.84747;43.61045;32.40111
536.16422434614;"C24H28N2O12";24;28;2;12;0;0;0.5;1.167;0.0833;0;12;-0.2;0.08;6;9.52808;10.90402;0;12.23887;13.67852;12.59562;7.49022
536.1893764662;"C26H32O12";26;32;0;12;0;0;0.462;1.231;0;0;11;-0.1;-0.31;7;44.8437;47.73246;45.76689;60.73584;54.63689;58.0671;43.65825
536.20060985549;"C25H32N2O11";25;32;2;11;0;0;0.44;1.28;0.08;0;11;-0.2;-0.16;6;5.58603;6.90669;0;6.3771;6.97315;7.22115;4.48199
536.22576197555;"C27H36O11";27;36;0;11;0;0;0.407;1.333;0;0;10;-0.1;-0.52;7;33.3315;27.45598;25.15141;39.697;33.15287;36.08161;29.28695
536.2621474849;"C28H40O10";28;40;0;10;0;0;0.357;1.429;0;0;9;-0.1;-0.71;7;13.3889;8.09359;7.21881;14.00962;10.22376;11.37163;11.09626
536.29853299425;"C29H44O9";29;44;0;9;0;0;0.31;1.517;0;0;8;0;-0.9;1;3.27315;0;0;0;0;0;0
537.07546891035;"C22H19NO15";22;19;1;15;0;0;0.682;0.864;0.0455;0;14;-0.3;0.64;1;0;0;7.30546;0;0;0;0
537.1118544197;"C23H23NO14";23;23;1;14;0;0;0.609;1;0.0435;0;13;-0.2;0.35;4;0;0;9.02319;4.89521;5.28856;4.86104;0
537.14823992905;"C24H27NO13";24;27;1;13;0;0;0.542;1.125;0.0417;0;12;-0.2;0.08;7;9.81517;9.99521;6.70714;11.42739;12.26335;11.54066;7.94742
537.1846254384;"C25H31NO12";25;31;1;12;0;0;0.48;1.24;0.04;0;11;-0.2;-0.16;6;9.85284;10.87871;0;11.3629;11.06713;11.81578;7.71897
537.22101094775;"C26H35NO11";26;35;1;11;0;0;0.423;1.346;0.0385;0;10;-0.1;-0.38;6;5.19102;4.28389;0;5.74829;5.10463;6.00933;3.99706
538.0383551252;"C25H14O14";25;14;0;14;0;0;0.56;0.56;0;0;19;0.5;0.56;1;0;0;11.28804;0;0;0;0
538.05948449326;"C22H18O16";22;18;0;16;0;0;0.727;0.818;0;0;14;-0.3;0.64;1;0;0;35.84791;0;0;0;0
538.07474063455;"C26H18O13";26;18;0;13;0;0;0.5;0.692;0;0;18;0.4;0.31;1;0;0;17.74421;0;0;0;0
538.09587000261;"C23H22O15";23;22;0;15;0;0;0.652;0.957;0;0;13;-0.2;0.35;7;9.32284;4.46095;61.40904;10.01449;11.92449;10.30182;8.25467
538.1111261439;"C27H22O12";27;22;0;12;0;0;0.444;0.815;0;0;17;0.3;0.07;1;0;0;13.31636;0;0;0;0
538.13225551196;"C24H26O14";24;26;0;14;0;0;0.583;1.083;0;0;12;-0.2;0.08;7;30.08013;29.19538;51.47464;37.98954;40.00327;37.90434;27.94426
538.14348890125;"C23H26N2O13";23;26;2;13;0;0;0.565;1.13;0.087;0;12;-0.4;0.26;6;9.53218;6.65062;0;11.3389;13.08333;11.84369;7.7933
538.14751165325;"C28H26O11";28;26;0;11;0;0;0.393;0.929;0;0;16;0.3;-0.14;1;0;0;8.8395;0;0;0;0
538.16864102131;"C25H30O13";25;30;0;13;0;0;0.52;1.2;0;0;11;-0.2;-0.16;7;52.35449;62.60092;47.15389;66.88477;66.09383;67.69715;48.75474
538.1798744106;"C24H30N2O12";24;30;2;12;0;0;0.5;1.25;0.0833;0;11;-0.3;0;6;8.92643;11.50534;0;9.86731;10.70519;11.3361;6.86886
538.1838971626;"C29H30O10";29;30;0;10;0;0;0.345;1.034;0;0;15;0.3;-0.34;1;0;0;5.5315;0;0;0;0
538.20502653066;"C26H34O12";26;34;0;12;0;0;0.462;1.308;0;0;10;-0.1;-0.38;7;51.54969;53.3555;34.519;63.8477;56.24927;61.42566;47.10679
538.21625991995;"C25H34N2O11";25;34;2;11;0;0;0.44;1.36;0.08;0;10;-0.2;-0.24;1;0;3.8111;0;0;0;0;0
538.24141204001;"C27H38O11";27;38;0;11;0;0;0.407;1.407;0;0;9;-0.1;-0.59;7;26.81097;20.02509;13.60015;28.72465;22.54573;26.96529;22.49351
538.27779754936;"C28H42O10";28;42;0;10;0;0;0.357;1.5;0;0;8;-0.1;-0.79;6;7.2337;3.96116;0;6.85873;5.09779;6.06703;5.7586
539.09111897481;"C22H21NO15";22;21;1;15;0;0;0.682;0.955;0.0455;0;13;-0.5;0.55;1;0;0;6.58034;0;0;0;0
539.1063751161;"C26H21NO12";26;21;1;12;0;0;0.462;0.808;0.0385;0;17;0.3;0.23;1;0;0;5.101;0;0;0;0
539.12750448416;"C23H25NO14";23;25;1;14;0;0;0.609;1.087;0.0435;0;12;-0.4;0.26;5;8.02491;0;0;8.98413;10.02747;8.92127;6.46919
539.16388999351;"C24H29NO13";24;29;1;13;0;0;0.542;1.208;0.0417;0;11;-0.3;0;6;13.00189;14.21523;0;13.23543;14.18303;14.30177;10.05725
539.20027550286;"C25H33NO12";25;33;1;12;0;0;0.48;1.32;0.04;0;10;-0.2;-0.24;6;9.07472;9.23805;0;9.58675;9.23721;9.47388;6.67509
540.01761968031;"C24H12O15";24;12;0;15;0;0;0.625;0.5;0;0;19;0.4;0.75;1;0;0;6.58909;0;0;0;0
540.03874904837;"C21H16O17";21;16;0;17;0;0;0.81;0.762;0;0;14;-0.8;0.86;1;0;0;8.11055;0;0;0;0
540.05400518966;"C25H16O14";25;16;0;14;0;0;0.56;0.64;0;0;18;0.4;0.48;1;0;0;22.52739;0;0;0;0
540.07513455772;"C22H20O16";22;20;0;16;0;0;0.727;0.909;0;0;13;-0.5;0.55;3;4.05447;0;41.46278;0;4.05609;0;0
540.09039069901;"C26H20O13";26;20;0;13;0;0;0.5;0.769;0;0;17;0.3;0.23;1;0;0;24.31044;0;0;0;0
540.11152006707;"C23H24O15";23;24;0;15;0;0;0.652;1.043;0;0;12;-0.4;0.26;7;19.4045;10.27091;53.02301;21.87732;24.38535;22.3573;16.93008
540.12275345636;"C22H24N2O14";22;24;2;14;0;0;0.636;1.091;0.0909;0;12;-0.7;0.45;3;0;0;0;5.36164;6.56178;5.52708;0
540.12677620836;"C27H24O12";27;24;0;12;0;0;0.444;0.889;0;0;16;0.3;0;1;0;0;16.59176;0;0;0;0
540.13014751168;"C24H28O12S";24;28;0;12;0;1;0.5;1.167;0;0.0417;11;-0.2;-0.08;1;0;3.19035;0;0;0;0;0
540.14790557642;"C24H28O14";24;28;0;14;0;0;0.583;1.167;0;0;11;-0.3;0;7;48.90787;48.46511;43.63639;54.28375;58.18264;55.31331;41.91321
540.15913896571;"C23H28N2O13";23;28;2;13;0;0;0.565;1.217;0.087;0;11;-0.5;0.17;6;9.17734;7.96008;0;9.37718;10.97501;10.26649;6.57522
540.16316171771;"C28H28O11";28;28;0;11;0;0;0.393;1;0;0;15;0.2;-0.21;1;0;0;11.63386;0;0;0;0
540.18429108577;"C25H32O13";25;32;0;13;0;0;0.52;1.28;0;0;10;-0.2;-0.24;7;59.5667;70.69202;34.25031;67.17613;67.278;66.63031;50.50256
540.19552447506;"C24H32N2O12";24;32;2;12;0;0;0.5;1.333;0.0833;0;10;-0.4;-0.08;5;5.07711;6.82957;0;4.85782;4.84472;5.68423;0
540.19954722706;"C29H32O10";29;32;0;10;0;0;0.345;1.103;0;0;14;0.2;-0.41;1;0;0;7.54418;0;0;0;0
540.22067659512;"C26H36O12";26;36;0;12;0;0;0.462;1.385;0;0;9;-0.2;-0.46;7;39.36589;38.6918;16.86735;40.95173;37.6859;39.60683;31.62145
540.25706210447;"C27H40O11";27;40;0;11;0;0;0.407;1.481;0;0;8;-0.2;-0.67;7;13.17336;9.56865;4.39492;12.13139;9.88572;11.83884;9.9386
541.08563967121;"C25H19NO13";25;19;1;13;0;0;0.52;0.76;0.04;0;17;0.3;0.4;1;0;0;7.27089;0;0;0;0
541.12202518056;"C26H23NO12";26;23;1;12;0;0;0.462;0.885;0.0385;0;16;0.2;0.15;1;0;0;5.5175;0;0;0;0
541.14315454862;"C23H27NO14";23;27;1;14;0;0;0.609;1.174;0.0435;0;11;-0.5;0.17;7;10.99868;7.58703;5.64003;10.37394;11.35707;10.5145;7.74858
541.17954005797;"C24H31NO13";24;31;1;13;0;0;0.542;1.292;0.0417;0;10;-0.4;-0.08;6;10.50725;13.34408;0;9.85481;10.59632;10.54389;7.4774
541.21592556732;"C25H35NO12";25;35;1;12;0;0;0.48;1.4;0.04;0;9;-0.3;-0.32;4;5.50958;5.09665;0;0;4.43682;5.28669;0
542.03326974477;"C24H14O15";24;14;0;15;0;0;0.625;0.583;0;0;18;0.3;0.67;1;0;0;15.69991;0;0;0;0
542.05439911283;"C21H18O17";21;18;0;17;0;0;0.81;0.857;0;0;13;-1;0.76;1;0;0;14.06095;0;0;0;0
542.06965525412;"C25H18O14";25;18;0;14;0;0;0.56;0.72;0;0;17;0.3;0.4;1;0;0;33.9407;0;0;0;0
542.07302655744;"C22H22O14S";22;22;0;14;0;1;0.636;1;0;0.0455;12;-0.4;0.36;1;0;0;3.79167;0;0;0;0
542.09078462218;"C22H22O16";22;22;0;16;0;0;0.727;1;0;0;12;-0.7;0.45;6;8.26313;0;39.89876;7.37826;8.46431;7.72142;5.86572
542.10604076347;"C26H22O13";26;22;0;13;0;0;0.5;0.846;0;0;16;0.2;0.15;1;0;0;29.4703;0;0;0;0
542.10941206679;"C23H26O13S";23;26;0;13;0;1;0.565;1.13;0;0.0435;11;-0.3;0.09;1;0;0;0;0;3.60714;0;0
542.12717013153;"C23H26O15";23;26;0;15;0;0;0.652;1.13;0;0;11;-0.5;0.17;7;29.10466;16.60348;39.98322;29.0795;31.60452;29.94096;23.03448
542.13840352082;"C22H26N2O14";22;26;2;14;0;0;0.636;1.182;0.0909;0;11;-0.8;0.36;4;5.03814;0;0;4.87101;5.85741;4.88153;0
542.14242627282;"C27H26O12";27;26;0;12;0;0;0.444;0.963;0;0;15;0.2;-0.07;1;0;0;21.34038;0;0;0;0
542.14579757614;"C24H30O12S";24;30;0;12;0;1;0.5;1.25;0;0.0417;10;-0.3;-0.17;1;0;7.57387;0;0;0;0;0
542.16355564088;"C24H30O14";24;30;0;14;0;0;0.583;1.25;0;0;10;-0.4;-0.08;7;49.75933;54.77486;29.65431;48.10252;52.17613;49.37157;38.88918
542.17478903017;"C23H30N2O13";23;30;2;13;0;0;0.565;1.304;0.087;0;10;-0.6;0.09;5;5.66227;5.06705;0;4.60225;4.98626;5.21455;0
542.17881178217;"C28H30O11";28;30;0;11;0;0;0.393;1.071;0;0;14;0.2;-0.29;3;0;0;16.23467;3.87475;3.27645;0;0
542.19994115023;"C25H34O13";25;34;0;13;0;0;0.52;1.36;0;0;9;-0.3;-0.32;7;41.03415;47.49522;17.85656;40.49249;37.79374;42.21722;32.54758
542.21519729152;"C29H34O10";29;34;0;10;0;0;0.345;1.172;0;0;13;0.2;-0.48;4;3.42994;0;9.85301;3.96764;0;0;3.00346
542.23632665958;"C26H38O12";26;38;0;12;0;0;0.462;1.462;0;0;8;-0.3;-0.54;7;19.15939;16.59222;5.58839;16.87082;14.5318;17.20777;14.2924
542.27271216893;"C27H42O11";27;42;0;11;0;0;0.407;1.556;0;0;7;-0.2;-0.74;3;4.12392;0;0;3.35753;0;0;2.92516
543.06490422632;"C24H17NO14";24;17;1;14;0;0;0.583;0.708;0.0417;0;17;0.2;0.58;1;0;0;6.75199;0;0;0;0
543.10128973567;"C25H21NO13";25;21;1;13;0;0;0.52;0.84;0.04;0;16;0.2;0.32;1;0;0;8.33122;0;0;0;0
543.12241910373;"C22H25NO15";22;25;1;15;0;0;0.682;1.136;0.0455;0;11;-0.8;0.36;3;5.4944;0;0;0;5.44145;4.53228;0
543.13767524502;"C26H25NO12";26;25;1;12;0;0;0.462;0.962;0.0385;0;15;0.2;0.08;1;0;0;5.32965;0;0;0;0
543.15880461308;"C23H29NO14";23;29;1;14;0;0;0.609;1.261;0.0435;0;10;-0.6;0.09;6;9.21632;7.56551;0;7.85089;8.31674;8.57865;6.43213
543.19519012243;"C24H33NO13";24;33;1;13;0;0;0.542;1.375;0.0417;0;9;-0.5;-0.17;5;6.54821;7.48021;0;5.51942;5.58902;5.9929;0
544.01253429988;"C23H12O16";23;12;0;16;0;0;0.696;0.522;0;0;18;0.3;0.87;1;0;0;4.55377;0;0;0;0
544.04891980923;"C24H16O15";24;16;0;15;0;0;0.625;0.667;0;0;17;0.2;0.58;1;0;0;31.22544;0;0;0;0
544.07004917729;"C21H20O17";21;20;0;17;0;0;0.81;0.952;0;0;12;-1.2;0.67;1;0;0;16.43608;0;0;0;0
544.08530531858;"C25H20O14";25;20;0;14;0;0;0.56;0.8;0;0;16;0.2;0.32;1;0;0;44.29586;0;0;0;0
