m/z,I,S/N,Res.
429.08031,1.0491,11.9,1744158
429.08273,0.8375,9.39,1935944
429.08609,3.1688,37.02,1832526
429.08682,0.5308,5.76,1553546
429.09155,0.5564,6.06,2125121
429.09244,0.459,4.91,1976276
429.09396,0.5662,6.18,1895788
429.09578,2.2926,26.64,1767901
429.09732,1.1132,12.66,2011107
429.10384,17.6499,208.67,1864190
429.10701,1.088,12.36,1588649
429.11356,1.0052,11.38,1714089
429.11508,1.278,14.61,1942153
429.11668,1.135,12.92,1762422
429.1191,3.1639,36.97,1872885
429.12246,3.0689,35.84,1864736
429.12318,0.8725,9.81,1892676
429.12882,0.8058,9.02,1809488
429.13034,1.95,22.58,1915294
429.13128,1.027,11.64,1863911
429.13216,4.2918,50.34,1778177
429.14023,18.9332,223.88,1798924
429.14157,0.5008,5.4,2119164
429.1434,0.5176,5.6,1646387
429.15147,0.8116,9.09,1802435
429.15309,0.5434,5.91,1908689
429.15548,4.257,49.92,1859414
429.15885,0.731,8.13,2014637
429.1652,0.5613,6.12,1624162
429.16672,1.1844,13.5,2001666
429.16767,0.6668,7.37,1814536
429.16855,1.5615,17.97,1784771
429.17662,7.2678,85.61,1837359
429.18161,0.6449,7.11,1761157
429.19187,2.3073,26.81,1799675
429.21299,0.9165,10.33,1850148
429.22825,0.6156,6.76,2011932
430.0708,0.8404,9.43,1750924
430.07554,0.5409,5.88,1669847
430.07797,0.5197,5.62,1424312
430.08133,1.0614,12.05,2013515
430.09258,0.4967,5.35,1689883
430.09911,1.5348,17.66,1863045
430.1072,3.727,43.64,1816233
430.11194,0.5717,6.24,1596927
430.11435,1.5961,18.38,1735239
430.11773,1.1151,12.68,1699831
430.12007,0.4426,4.71,1402796
430.12246,0.8962,10.09,1578426
430.12559,2.9471,34.4,1659292
430.12742,0.985,11.14,1865735
430.12897,0.4506,4.81,1103860
430.13368,0.416,4.4,1895905
430.13549,2.1407,24.84,1806211
430.14359,4.108,48.16,1854703
430.15073,1.8078,20.89,1838753
430.15884,1.1311,12.87,1803252
430.16197,2.8553,33.31,1786893
430.16379,0.4238,4.49,1861269
430.17189,0.7405,8.24,1504148
430.17996,1.5288,17.59,1746319
430.18713,1.0024,11.35,1749034
430.19523,0.7899,8.83,1508093
430.19835,0.7903,8.83,1886446
430.715,0.5867,6.42,1302052
431.02895,0.4179,4.42,1284499
431.03869,0.4522,4.83,1269417
431.04669,0.552,6.01,1149665
431.05957,0.9984,11.3,1853724
431.06198,0.7252,8.06,1803685
431.06535,2.4507,28.51,1823271
431.07326,0.4515,4.82,1201193
431.07506,0.7998,8.95,1728960
431.07658,0.9328,10.52,1964149
431.07893,0.4296,4.56,1471577
431.0831,3.2116,37.53,1810614
431.08624,0.5243,5.68,1390551
431.09281,0.9823,11.11,1563372
431.09595,2.2236,25.82,1931776
431.09837,4.7896,56.24,1822466
431.10173,4.9062,57.62,1862408
431.10719,0.858,9.64,1607877
431.1081,0.5308,5.76,1684036
431.1096,3.4639,40.52,1777812
431.11051,0.4512,4.81,2060998
431.11143,3.7249,43.62,1759034
431.11297,1.03,11.67,1958509
431.11529,0.4808,5.16,10173990
431.11949,7.1564,84.29,1777056
431.12084,0.5069,5.47,1811907
431.12267,0.7943,8.88,1891009
431.12922,1.1075,12.59,2009415
431.13075,0.6315,6.95,1770811
431.13233,1.0928,12.42,1936670
431.13475,11.0013,129.86,1799993
431.13813,2.5286,29.44,1868641
431.13881,0.5991,6.57,1633146
431.14454,0.5845,6.39,1174052
431.14598,4.7028,55.21,1757300
431.14782,3.4035,39.81,1768310
431.15403,0.4953,5.34,1432881
431.15588,5.1179,60.13,1814892
431.15723,1.1482,13.07,1545714
431.15824,0.4956,5.34,1490793
431.15903,0.4845,5.21,1956297
431.17113,9.8008,115.63,1754003
431.17453,0.4697,5.03,1305198
431.17865,0.6248,6.87,1788188
431.18044,0.4788,5.14,1671724
431.18099,0.4843,5.21,757658
431.18236,1.7113,19.75,1872043
431.1842,0.8726,9.81,1691370
431.19227,1.5231,17.52,1658077
431.20752,3.2542,38.04,1816350
431.21877,0.4919,5.3,1427959
431.21956,0.4282,4.54,1007571
431.22024,0.4367,4.64,1310891
431.23002,0.4591,4.91,1777445
431.2439,0.8756,9.84,1847875
431.24947,0.4113,4.34,875461
431.25042,0.4361,4.63,1827094
431.27337,0.4143,4.38,1215847
431.27983,0.51,5.51,1488200
432.0606,0.5404,5.87,2118623
432.06873,0.4411,4.69,1989290
432.08645,0.6622,7.31,1578861
432.0912,0.8023,8.98,1852495
432.09361,2.1677,25.16,1938725
432.09697,1.4528,16.69,1777141
432.09931,0.7505,8.36,1822775
432.10172,1.2618,14.42,1908434
432.10485,2.7816,32.44,1481743
432.10666,0.5861,6.41,1836618
432.11295,0.9233,10.41,2040270
432.11475,1.2842,14.69,1721222
432.12285,1.6285,18.77,1718949
432.1276,0.5276,5.72,1661340
432.12999,4.6827,54.97,1839470
432.13338,0.7385,8.22,1899863
432.13571,0.6447,7.11,1744130
432.13811,3.024,35.31,1834896
432.14124,6.7469,79.44,1776057
432.14308,0.6149,6.75,1837416
432.14933,1.3354,15.29,1840589
432.15117,0.9815,11.1,1870841
432.15925,1.1124,12.65,1763662
432.16638,3.4457,40.31,1794501
432.17448,2.7486,32.04,1773351
432.17762,2.8624,33.39,1768654
432.18571,0.6242,6.86,1342208
432.20277,1.0581,12.01,1828727
432.21087,0.8279,9.28,1875063
433.03884,0.4435,4.11,1721016
433.04126,0.4592,4.27,1648220
433.04463,1.0416,10.3,1844225
433.04878,0.426,3.93,1238507
433.06903,0.5153,4.85,1508016
433.07523,2.2917,23.23,1907852
433.07763,4.8614,49.83,1815057
433.081,3.9741,40.64,1886511
433.08645,0.8668,8.49,1483308
433.08886,3.2045,32.68,1824003
433.09068,1.442,14.44,1526139
433.09222,1.0542,10.43,1804964
433.09697,0.4314,3.98,2114064
433.09877,1.3566,13.56,1758090
433.10012,0.4465,4.14,1036700
433.10355,0.4433,4.11,1959193
433.10849,0.8459,8.27,2365921
433.11161,2.8977,29.51,1792774
433.11401,20.7512,214.26,1869459
433.11738,4.4891,45.97,1779964
433.12283,0.6697,6.45,1501184
433.12525,10.5294,108.48,1872111
433.12707,3.1882,32.51,1765528
433.13335,1.2599,12.56,1812031
433.13514,1.968,19.88,1834821
433.13649,1.4549,14.57,1767617
433.13899,0.4084,3.75,2238683
433.14239,0.4618,4.3,517995
433.14458,0.9315,9.16,2512580
433.14487,0.4657,4.34,3298165
433.148,1.3162,13.14,1382368
433.1504,29.0067,299.69,1817045
433.15376,1.2152,12.09,1556875
433.16163,7.2008,74.04,1795026
433.16346,1.5544,15.6,1645613
433.16974,0.9802,9.66,1413481
433.17151,0.9168,9.01,1845470
433.17286,0.7577,7.36,2019359
433.17783,0.5197,4.9,1556935
433.18097,0.6173,5.91,1514730
433.18679,16.5154,170.43,1846711
433.19802,1.1195,11.1,1919243
433.22317,3.3809,34.51,1817769
433.25956,0.6987,6.75,1127903
434.07046,0.8344,8.15,1693121
434.07287,2.032,20.55,1811341
434.07623,0.9257,9.1,1923649
434.07857,0.5881,5.61,1792972
434.08098,1.129,11.2,1752227
434.08414,1.1259,11.17,985570
434.09223,0.6153,5.89,2044152
434.09556,0.4013,3.67,1751073
434.10687,0.9832,9.69,1560101
434.10927,8.0294,82.61,1839327
434.11181,0.43120000000000003,3.98,1173576
434.11263,1.0142,10.01,1476617
434.11496,0.7082,6.85,1493070
434.11737,5.1481,52.79,1887529
434.12049,8.2021,84.4,1804654
434.12231,0.6485,6.23,1371349
434.1286,2.5428,25.83,1883254
434.13042,1.0097,9.97,1740781
434.14565,9.3513,96.29,1806822
434.15375,7.3461,75.54,1767385
434.15688,7.8328,80.58,1811305
434.15871,0.4713,4.4,1460571
434.16499,2.0785,21.03,1845544
434.16683,0.4639,4.32,1289802
434.18203,4.4109,45.16,1826475
434.19014,4.6223,47.35,1816551
434.19327,1.5546,15.61,1691508
434.21843,0.8729,8.55,1913207
434.22652,1.0292,10.17,1663030
434.88276,0.4014,3.67,987029
435.04828,0.4228,3.89,2198783
435.05448,1.0677,10.57,1858723
435.0569,2.8923,29.45,1889285
435.05764,0.5065,4.76,1888819
435.06026,1.4695,14.73,1769339
435.06813,1.0475,10.36,1921256
435.06992,0.5717,5.43,1391961
435.07623,0.5545,5.26,1596642
435.08282,0.9761,9.62,1991822
435.08774,0.4883,4.57,1788388
435.09088,2.9301,29.84,1725055
435.09329,22.8389,235.86,1862177
435.09405,0.5876,5.6,1897868
435.09558,0.9051,8.89,776238
435.09608,0.9649,9.5,2963101
435.09665,3.5018,35.76,1558479
435.10213,0.488,4.57,1356375
435.10452,11.8322,121.96,1784295
435.10632,1.3766,13.76,1681392
435.10787,0.4738,4.42,1078786
435.11262,1.8038,18.18,1850347
435.11574,1.0905,10.8,1602085
435.11826,0.4222,3.89,1954740
435.11919,0.6838,6.6,1952883
435.12071,0.7174,6.94,1556151
435.1216,0.7479,7.26,1511453
435.12386,1.703,17.14,974600
435.12727,1.5146,15.19,2036814
435.12967,53.6643,554.86,1838539
435.1323,3.1855,32.48,3695869
435.133,4.2442,43.44,216434
435.13634,0.4493,4.17,184503
435.13667,0.4061,3.72,10439401
435.13792,0.5066,4.76,2411266
435.13843,0.5084,4.78,433365
435.14089,16.9476,174.9,1821815
435.14272,1.4053,14.06,1665151
435.14344,0.5024,4.72,2933380
435.14422,0.5309,5.01,318900
435.14901,2.1162,21.42,1885279
435.15213,1.7169,17.29,1590372
435.15464,0.505,4.74,1582994
435.1571,0.9696,9.55,1742949
435.15801,0.4589,4.27,1739310
435.16025,1.6071,16.15,1904059
435.16365,0.5932,5.66,729321
435.16606,48.0456,496.71,1828340
435.16835,2.5989,26.41,7798
435.16877,2.3299,23.63,159964
435.17356,2.4168,24.53,174409
435.17728,5.488,56.31,1838262
435.18539,1.143,11.35,1882693
435.18854,0.4464,4.14,1777504
435.19347,0.577,5.49,1424495
435.20243,15.5937,160.89,1790638
435.23882,2.1511,21.78,1817789
436.05216,0.4752,4.44,1730747
436.06026,0.8779,8.6,1374114
436.07809,0.4591,4.27,1544834
436.08614,0.7193,6.96,1737717
436.08854,7.3601,75.68,1877500
436.08931,0.7512,7.29,1614622
436.09189,0.7544,7.33,899547
436.09243,0.4079,3.74,1062208
436.09664,4.9822,51.08,1818537
436.09977,3.8186,39.04,1699120
436.10787,2.6532,26.98,1828482
436.12491,15.5548,160.49,1844769
436.12807,0.6145,5.88,777922
436.13061,0.4333,4,1858865
436.13301,12.5633,129.53,1848831
436.13614,9.9427,102.41,1820710
436.14425,3.4687,35.41,1761880
436.14605,0.4582,4.26,1033408
436.14735,0.4207,3.87,950014
436.15237,0.4296,3.96,810035
436.1613,10.712,110.37,1814649
436.16941,11.1374,114.77,1764986
436.17254,3.9928,40.84,1668347
436.18065,1.309,13.07,1942231
436.19769,2.8327,28.83,1748726
436.20579,4.026,41.18,1771365
436.23405,0.4496,4.17,1658829
436.24218,0.6312,6.05,1633675
437.03617,0.6799,6.56,1741345
437.05473,0.4811,4.5,1422759
437.06209,1.0129,10,1813795
437.07014,1.0591,10.48,1731116
437.07255,13.3169,137.33,1817121
437.0733,0.9197,9.04,1846341
437.07591,1.0048,9.92,1620442
437.08378,4.5818,46.93,1824350
437.09116,0.7215,6.99,1826663
437.09188,1.3751,13.75,1953363
437.09757,0.4423,4.1,1968515
437.09846,1.5862,15.93,1955680
437.09998,0.721,6.98,1742736
437.10089,1.7466,17.59,16155246
437.1013,1.1588,11.51,487708
437.10206,0.8039,7.84,203191
437.10313,0.7386,7.16,1526862
437.10654,1.4422,14.44,1796111
437.10893,56.753,586.82,1861117
437.11124,0.6009,5.74,488055
437.1123,1.893,19.11,821390
437.11726,0.8433,8.25,756863
437.11771,0.9517,9.37,303087
437.12017,19.5536,201.87,1863385
437.12194,0.6549,6.3,1156484
437.1261,0.5898,5.62,1267679
437.12693,0.5651,5.37,460701
437.12754,0.7539,7.32,354040
437.12827,3.3692,34.38,1802998
437.13142,1.5494,15.55,1220086
437.1321,0.7689,7.48,264585
437.13306,0.4572,4.25,201924
437.13391,0.8543,8.36,2116752
437.13487,0.4219,3.88,2379984
437.13637,1.4847,14.88,1768997
437.13724,1.3651,13.65,1442407
437.1395,1.6848,16.95,1938870
437.1424,4.0008,40.92,154537
437.14285,3.8845,39.72,179812
437.14532,78.5417,812.3,1831441
437.14712,0.616,5.89,281161
437.14759,0.8,7.8,402828
437.14868,1.1933,11.87,436217
437.15316,3.8862,39.73,161359
437.15655,11.9289,122.96,1807782
437.15839,0.5017,4.71,1294490
437.16246,0.4151,3.81,1667093
437.16466,2.5412,25.82,1675269
437.16779,0.8277,8.08,1871107
437.17031,0.8566,8.38,1898562
437.17276,1.3619,13.61,1737803
437.17363,0.4875,4.56,1770220
437.17589,0.8489,8.3,1849362
437.17908,1.1052,10.96,305489
437.1817,41.72,431.25,1849424
437.183,0.5299,5,2091961
437.18337,0.6129,5.86,702544
437.18399,0.5752,5.47,312530
437.18859,0.6007,5.73,1912545
437.18897,0.6464,6.21,308074
437.19294,1.9925,20.14,1896946
437.20106,0.7876,7.67,1641751
437.20914,0.5385,5.09,1556915
437.21809,7.502,77.15,1787932
437.25447,0.5856,5.58,1641155
438.05734,0.4145,3.81,1809703
438.06779,2.4387,24.76,1776508
438.07591,2.8978,29.51,1867642
438.07905,0.5923,5.65,1196877
438.08642,0.5544,5.26,1081927
438.08713,1.0824,10.72,1797841
438.09371,0.6293,6.03,1918771
438.10179,0.5589,5.3,1575852
438.10418,14.1349,145.79,1820155
438.10737,0.4869,4.56,977106
438.1123,12.0312,124.02,1827852
438.11314,0.5217,4.92,1192865
438.11542,4.5079,46.17,1737463
438.11941,0.404,3.7,940393
438.12352,3.8933,39.81,1915169
438.13252,0.4945,4.64,1589243
438.14056,16.0894,166.02,1817774
438.14374,0.5323,5.03,1503401
438.14867,17.0252,175.7,1746896
438.15179,5.0991,52.29,1782680
438.15991,2.6816,27.27,1809071
438.17696,6.7797,69.68,1791040
438.18506,9.5973,98.84,1846481
438.18819,1.1437,11.35,1459202
438.1963,0.4579,4.26,1705556
438.21334,1.2011,11.95,1634560
438.22144,1.6705,16.81,1849691
439.04137,0.418,3.84,1863271
439.05181,3.691,37.71,1820148
439.05256,0.5159,4.86,1805250
439.06304,0.5442,5.15,1932086
439.07041,1.0793,10.69,1541577
439.07113,0.4329,4,2137123
439.07773,1.6732,16.83,1886339
439.07925,0.4308,3.98,2015596
439.08013,0.8587,8.4,1289622
439.0805,0.4364,4.03,368885
439.08583,0.4636,4.32,1438743
439.0882,33.7182,348.45,1818591
439.08896,0.7488,7.27,1914737
439.09049,0.4975,4.67,382609
439.09141,0.6923,6.68,834098
439.09552,0.6272,6.01,1787883
439.09943,7.8666,80.92,1839345
439.10107,0.5091,4.79,1515495
439.10349,0.4414,4.09,1902507
439.10681,1.6172,16.25,1728182
439.10753,2.4344,24.71,1930676
439.11067,1.3491,13.48,370112
439.11318,1.1281,11.19,1849660
439.11412,1.181,11.74,2112832
439.11564,1.4917,14.96,1568102
439.11652,2.9114,29.65,1297487
439.11695,1.0129,10,310714
439.11876,0.7124,6.89,1905049
439.12216,1.7705,17.84,346745
439.12459,82.2249,850.41,1839399
439.12693,5.3041,54.41,175842
439.1277,5.4755,56.18,163716
439.13191,0.4847,4.54,691253
439.13259,0.6683,6.44,8482940
439.13304,0.6527,6.27,312383
439.13582,13.7315,141.62,1781145
439.13747,0.487,4.56,936095
439.13984,0.7658,7.44,1899518
439.14168,0.4918,4.61,1560374
439.14322,0.8001,7.8,1677384
439.14393,3.4625,35.35,1757788
439.14705,0.7086,6.85,1724778
439.14957,1.5362,15.42,1859832
439.15108,0.4288,3.96,2038923
439.15203,1.9377,19.57,1594103
439.1529,2.2398,22.7,1586939
439.15514,0.9191,9.03,1995565
439.15788,2.693,27.39,208696
439.16097,66.5563,688.27,1818110
439.16236,0.458,4.26,750640
439.16323,0.4726,4.41,371555
439.16412,0.8767,8.59,2244592
439.16444,0.703,6.79,328044
439.1722,4.1231,42.19,1800384
439.17621,0.773,7.52,1470522
439.18031,1.69,17.01,1720042
439.18594,0.697,6.73,1839265
439.18842,1.0995,10.9,1713606
439.1893,0.4855,4.54,1527478
439.1948,0.4605,4.28,312783
439.19735,19.9518,205.99,1813281
439.19968,1.3226,13.21,48514
439.20044,1.1428,11.35,162780
439.2126,0.4279,3.95,1648882
439.22476,0.4743,4.43,1877376
439.23374,2.1837,22.12,1790729
439.2468,4.5279,46.37,1734733
440.05517,0.841,8.22,1888050
440.06566,0.6196,5.93,1648134
440.07033,0.4344,4.01,1040056
440.07296,0.5819,5.54,1359741
440.08108,0.5863,5.59,1558075
440.08345,5.6416,57.9,1780569
440.09154,7.3575,75.66,1833869
440.09468,0.7368,7.14,1443630
440.10205,0.8355,8.16,1867350
440.10278,1.4698,14.73,1854819
440.10936,0.4455,4.13,1613101
440.11175,0.6657,6.41,1410262
440.11333,0.5765,5.48,1729402
440.11651,0.5741,5.46,1256240
440.11982,14.8971,153.68,1824465
440.12299,0.7751,7.54,1863883
440.12793,17.9524,185.3,1830350
440.13106,3.1301,31.91,1644778
440.1351,0.5433,5.14,1424388
440.13917,3.0109,30.68,1800667
440.14632,0.8876,8.7,1814101
440.14728,0.4451,4.12,1801879
440.14814,0.6405,6.15,1479067
440.15622,9.8433,101.38,1798187
440.16432,15.2987,157.84,1834260
440.16519,0.4317,3.99,1651789
440.16744,1.9396,19.59,1469826
440.17145,0.4476,4.15,1691518
440.17555,1.0049,9.92,1698856
440.18268,0.5667,5.38,1962248
440.1926,2.4603,24.98,1809803
440.2007,5.0936,52.23,1754107
440.23711,0.601,5.74,1581410
440.25014,1.175,11.68,1577269
440.85624,0.5851,5.57,1479584
440.95136,0.4307,3.98,1289546
441.0287,0.4458,4.13,1742509
441.03107,0.4615,4.29,1015262
441.04968,0.7584,7.37,1638787
441.057,0.8018,7.82,1944160
441.06095,0.5071,4.77,1421706
441.06746,10.7026,110.27,1847520
441.06819,0.4062,3.72,1910159
441.07478,0.722,6.99,1428799
441.07869,1.0442,10.32,1901649
441.0803,0.5929,5.65,1598330
441.08609,2.8649,29.17,1699659
441.08681,1.0513,10.4,1757376
441.09157,0.4381,4.05,1714997
441.09244,0.7977,7.77,2040583
441.09338,1.6319,16.41,1779537
441.09491,0.8688,8.51,1601142
441.09579,2.8614,29.13,1518340
441.09732,1.0853,10.75,1956659
441.10089,2.8124,28.62,24087
441.10127,2.5809,26.23,186711
441.10386,48.8609,505.15,1823119
441.10701,3.2498,33.15,230975
441.11115,0.6934,6.69,946665
441.11356,0.6217,5.95,2040022
441.11508,6.6937,68.79,1866406
441.11671,0.835,8.16,1600087
441.11911,1.4823,14.86,1763862
441.12247,3.0568,31.15,1822896
441.12319,3.0771,31.36,1701562
441.12634,0.6521,6.27,1031272
441.12676,0.4172,3.84,214973
441.12794,0.4097,3.76,1762301
441.12882,1.8684,18.85,1889092
441.12978,0.4568,4.25,1987042
441.13033,1.0525,10.41,1820479
441.13129,2.0021,20.24,1815110
441.13217,4.8806,50.02,1584369
441.13733,3.9956,40.87,174767
441.14023,65.301,675.28,1805206
441.1434,1.4777,14.81,539797
441.14819,0.5686,5.4,632297
441.14996,0.4272,3.94,2426165
441.15147,5.3703,55.09,1868723
441.15548,2.2661,22.97,1789046
441.15885,0.8968,8.8,1752949
441.15957,2.2091,22.38,1781568
441.16522,1.4718,14.75,1844001
441.16673,0.8702,8.52,1830571
441.16769,1.9227,19.42,1675998
441.16855,2.5556,25.97,1626368
441.17081,0.4829,4.52,1684180
441.17428,0.8757,8.58,253863
441.17662,31.6508,327.05,1845565
441.18787,0.7382,7.16,2040675
441.19187,1.6138,16.22,1523602
441.19597,0.573,5.45,1766381
441.20158,0.5081,4.78,1484427
441.2031,0.4171,3.84,1564838
441.20405,0.5716,5.43,1877409
441.21301,5.4362,55.77,1837414
441.22827,0.4899,4.59,1501816
441.24385,1.605,16.13,1723265
442.06273,0.7589,7.37,1590921
442.07083,2.4101,24.46,1788751
442.07556,0.4373,4.04,1328859
442.08134,1.2088,12.03,1643851
442.08861,0.4913,4.6,1593351
442.08944,0.5543,5.26,952048
442.09102,0.592,5.64,1547824
442.09255,0.6088,5.82,1661716
442.0991,6.3469,65.2,1821305
442.10227,0.6592,6.34,1653783
442.1072,10.5442,108.63,1869712
442.11032,0.9014,8.85,1200057
442.11193,0.4696,4.38,2107976
442.11435,0.7515,7.3,1623442
442.11772,1.0892,10.79,2035071
442.11844,1.4254,14.27,1833480
442.12005,0.6149,5.88,1755950
442.12559,1.8547,18.71,1119480
442.12654,0.484,4.53,1752663
442.12742,0.9468,9.32,1787093
442.12894,0.6121,5.85,1866130
442.13219,0.4192,3.86,1962741
442.13549,8.5812,88.32,1825263
442.13865,0.9411,9.26,1670662
442.14359,14.9646,154.38,1843570
442.14671,1.0639,10.53,1366721
442.15075,1.2431,12.38,1579206
442.15482,1.1246,11.16,1983372
442.15884,0.6977,6.74,1810899
442.16198,2.322,23.55,1740065
442.16379,0.5438,5.15,1951519
442.17187,3.35,34.19,1800344
442.17997,7.5129,77.26,1846452
442.1871,0.5855,5.58,1721951
442.19522,0.4726,4.41,1675041
442.19837,0.446,4.13,1725747
442.20826,0.5938,5.66,1380761
442.21636,1.4342,14.36,1663324
442.24723,0.5105,4.8,1673395
443.04435,0.4461,4.14,1751166
443.04672,1.2633,12.59,1725373
443.05958,0.7489,7.27,1930323
443.06198,0.4353,4.02,2069766
443.06535,2.68,27.25,1735259
443.07263,0.9009,8.84,1952379
443.07504,1.4449,14.47,1629882
443.07658,1.2144,12.09,1672244
443.08311,15.1292,156.08,1857090
443.08629,0.6215,5.95,1192121
443.09041,0.6506,6.25,1841632
443.09283,0.7727,7.51,1823203
443.09437,1.2334,12.28,1847316
443.09597,1.9876,20.09,1818820
443.09837,2.2629,22.94,1893842
443.10174,5.8734,60.3,1845574
443.10246,1.1261,11.17,1802319
443.10567,0.5689,5.41,698118
443.10719,0.7573,7.36,2032484
443.10809,1.2468,12.42,1854135
443.10903,0.6986,6.75,1888872
443.10962,1.7809,17.95,1683760
443.11056,1.2077,12.02,1882676
443.11144,5.2881,54.24,1688079
443.11298,1.3433,13.42,1883813
443.11533,0.4179,3.84,501800
443.11694,0.5673,5.39,430009
443.11951,36.0787,372.87,1828095
443.12092,0.4089,3.75,976678
443.12266,1.3271,13.25,1600988
443.1292,1.4482,14.51,1725884
443.13073,2.4957,25.35,1868530
443.13235,1.2958,12.93,1670147
443.13475,5.4486,55.9,1825807
443.13813,3.8981,39.86,1768955
443.13884,1.7453,17.58,1857415
443.14448,1.6478,16.57,1834051
443.14599,2.7393,27.87,1832772
443.14693,1.656,16.66,1894501
443.14781,5.6796,58.29,1753091
443.1523,0.4705,4.39,428005
443.15588,28.4583,294.02,1843795
443.15721,0.6438,6.18,1966563
443.15904,0.7141,6.91,676358
443.16561,0.4411,4.08,2346795
443.16713,0.9187,9.03,1875504
443.17115,5.5686,57.14,1836767
443.17449,0.6312,6.05,1687049
443.17522,0.8248,8.05,1513468
443.18085,0.6357,6.1,1944663
443.18237,1.3478,13.47,1655552
443.18333,0.8262,8.07,1988045
443.18422,1.3904,13.91,1876086
443.19228,7.866,80.92,1789568
443.20753,2.7461,27.94,1743438
443.21736,0.4152,3.82,1773541
443.22867,0.7101,6.87,1674290
443.24391,0.4794,4.48,1607386
444.05007,0.4111,3.77,1119993
444.0606,0.7995,7.79,1931346
444.06871,0.643,6.17,1244746
444.07182,0.4098,3.76,1711600
444.07597,0.4034,3.69,1588568
444.07838,0.9341,9.19,1650488
444.08647,2.9941,30.5,1777953
444.08807,0.5018,4.71,1365680
444.09122,0.9778,9.64,1807473
444.09362,1.2061,12,1669682
444.09699,1.914,19.33,1827618
444.09934,0.5794,5.52,1603319
444.1017,0.4798,4.48,1843352
444.10246,0.4475,4.15,1891845
444.10486,1.6105,16.19,1008641
444.10667,0.8476,8.29,1609396
444.10822,0.7588,7.37,1988768
444.11295,0.5489,5.2,1735241
444.11476,4.1156,42.11,1740652
444.11639,0.4061,3.72,1326918
444.1179,0.4322,3.99,1548611
444.12285,7.4592,76.71,1815412
444.12599,0.4279,3.95,1293241
444.1276,0.6751,6.5,1652908
444.13001,2.2295,22.59,1847438
444.13338,1.2414,12.37,1738789
444.13409,0.5634,5.35,1742382
444.13569,0.6145,5.88,1745890
444.13812,1.4673,14.7,1849760
444.14125,4.8492,49.7,1621880
444.14307,1.0595,10.48,1624231
444.14934,0.8749,8.57,1712996
444.15115,3.1759,32.38,1726907
444.15925,6.2459,64.15,1827935
444.1664,2.1849,22.13,1751283
444.17451,1.4593,14.62,1863421
444.17763,2.9627,30.18,1759742
444.18754,0.8751,8.57,1716278
