m/z,I,S/N,Res.
903.29612,0.4345,7.48,520206
903.30406,3.7448,65.88,900500
903.31205,1.2327,21.56,840464
903.31535,0.6761,11.75,1093909
903.3204,0.7147,12.43,809952
903.32336,1.0234,17.87,912766
903.32678,0.519,8.98,1370100
903.32922,8.4719,149.27,937122
903.34045,2.4327,42.74,944424
903.34848,1.1307,19.77,862795
903.35668,0.5281,9.14,865528
903.35977,0.4452,7.67,1079760
903.3656,5.6884,100.17,936514
903.37682,1.1296,19.75,833334
903.38494,0.6133,10.64,914636
903.402,2.4802,43.57,939626
903.43836,0.7663,13.34,816000
904.21527,0.8103,14.11,906453
904.22345,0.8754,15.26,784284
904.22653,0.931,16.24,869189
904.25166,2.0831,36.57,920765
904.25737,0.7379,12.84,919408
904.25983,2.1829,38.33,881062
904.26293,1.9287,33.84,904610
904.27094,1.2884,22.55,822767
904.28806,3.3334,58.62,921993
904.29615,3.6224,63.72,889666
904.2993,2.4287,42.66,911842
904.30736,1.4697,25.75,886630
904.32445,3.3649,59.18,910606
904.33253,4.2799,75.32,906929
904.33571,1.8433,32.34,866734
904.34377,1.168,20.42,873485
904.3608,1.7916,31.43,840726
904.36894,2.9609,52.05,937325
904.37207,0.5847,10.13,989911
904.3801,0.6279,10.9,815316
904.39721,0.6781,11.78,873106
904.40536,1.4001,24.52,920050
904.77163,0.4213,7.25,788699
905.19931,0.6529,11.34,876695
905.21054,0.546,9.45,739632
905.22991,0.561,9.72,817697
905.23328,0.8958,15.62,874758
905.23571,3.2957,57.96,886417
905.24691,1.7448,30.6,902328
905.25488,0.8984,15.67,702784
905.25812,0.7373,12.83,942490
905.26626,0.9648,16.84,631822
905.26966,0.9215,16.08,967178
905.27205,6.6478,117.09,922902
905.2833,3.3524,58.96,905696
905.28502,0.6189,10.74,272344
905.28739,0.5589,9.68,762930
905.2913,1.4269,24.99,704264
905.29455,0.6874,11.95,954606
905.29959,0.7548,13.14,770144
905.30256,1.087,18.99,781555
905.30846,9.0223,158.98,949683
905.31972,2.872,50.48,936672
905.32129,0.4648,8.02,822282
905.32377,0.4714,8.14,1001954
905.32772,1.498,26.24,796179
905.33586,0.9747,17.01,840706
905.33896,0.8077,14.07,783553
905.34487,7.2011,126.85,913450
905.35605,1.4639,25.64,969730
905.36014,0.7532,13.11,1014399
905.36413,0.9879,17.25,806833
905.37229,0.7062,12.28,654252
905.38122,4.3554,76.65,902165
905.3924,0.4256,7.33,928679
905.40043,0.4705,8.12,688488
905.40869,0.4373,7.53,658228
905.41765,1.3116,22.96,897666
906.1948,0.4547,7.84,716323
906.23098,1.3534,23.69,882535
906.2391,1.2818,22.43,958252
906.2422,0.9775,17.06,864481
906.25031,0.8778,15.31,882479
906.26141,0.4451,7.67,691309
906.26735,2.5458,44.73,952981
906.27549,2.9072,51.1,873077
906.27864,1.8213,31.95,926876
906.2803,0.4247,7.31,848811
906.28665,1.5262,26.74,806604
906.29388,0.5576,9.66,745909
906.29787,0.5184,8.96,608301
906.30377,3.0865,54.27,916597
906.31187,4.2041,73.98,936859
906.315,1.5764,27.63,892364
906.32306,1.3309,23.3,783237
906.33041,0.7627,13.27,838313
906.34012,2.2198,38.98,943808
906.34824,3.9381,69.29,909065
906.35138,0.9414,16.43,935344
906.35952,0.8479,14.78,673346
906.37647,1.2481,21.84,843662
906.38467,2.1398,37.57,863551
906.42111,0.8992,15.68,857950
907.17859,0.5048,8.72,715083
907.21506,1.4135,24.75,961523
907.22627,0.9112,15.89,821923
907.23433,0.6368,11.05,590657
907.23741,0.476,8.22,834890
907.24567,0.5199,8.99,619022
907.24912,0.6676,11.6,2152559
907.2514,4.3612,76.76,916154
907.26264,2.2664,39.8,839431
907.2643,0.7982,13.9,858945
907.26665,0.5767,9.99,919187
907.27059,1.2746,22.3,685572
907.27385,0.5205,9,799144
907.27874,0.5672,9.83,492398
907.28194,0.9676,16.89,780364
907.2878,7.0478,124.15,890972
907.29904,2.8772,50.58,850469
907.30063,0.8142,14.18,228975
907.30309,1.0031,17.51,926784
907.307,1.4055,24.61,691970
907.31031,0.5978,10.37,1058406
907.31526,0.9769,17.05,449240
907.31835,0.8224,14.33,849545
907.32422,7.2915,128.45,927891
907.3354,1.5703,27.52,988533
907.33948,1.3508,23.65,889043
907.34345,1.2514,21.89,719694
907.35166,0.8947,15.6,641175
907.36059,5.1403,90.5,910711
907.37189,0.8378,14.6,801393
907.37581,0.9012,15.72,1051191
907.37973,0.5717,9.9,767199
907.38801,0.5161,8.92,603696
907.39697,2.1226,37.26,922175
907.41213,0.4779,8.25,757350
907.43343,0.6469,11.23,468194
908.2103,0.5675,9.83,919328
908.21841,0.8295,14.45,1039336
908.22149,0.467,8.06,929406
908.23705,0.4894,8.45,645256
908.24668,1.4745,25.83,914689
908.25478,1.8565,32.57,908639
908.25785,0.8785,15.32,993580
908.26587,0.9182,16.02,704238
908.27076,0.4236,7.29,797039
908.27329,0.9363,16.34,880555
908.28306,2.5798,45.33,894161
908.29118,3.0686,53.95,956715
908.29429,1.0677,18.65,1037317
908.29835,0.8129,14.16,936048
908.30233,1.1387,19.91,777040
908.30658,0.626,10.86,468914
908.30964,1.148,20.07,863537
908.31944,2.2725,39.91,996451
908.32755,3.5615,62.65,941794
908.33063,0.6895,11.98,1020804
908.33473,0.6188,10.73,784127
908.33871,0.6823,11.86,653369
908.34288,0.5865,10.17,681124
908.34599,0.8341,14.53,865810
908.35584,1.1771,20.58,1023648
908.36393,2.5647,45.06,888674
908.36695,0.4619,7.97,647231
908.37107,0.7012,12.19,869271
908.37494,0.4277,7.36,740652
908.37922,0.47,8.11,791878
908.39218,0.6003,10.41,961198
908.40029,1.125,19.67,810675
909.19431,0.6017,10.43,919082
909.23072,2.2245,39.06,921768
909.24186,1.1155,19.5,660318
909.24353,1.0072,17.59,1006971
909.24597000000006,0.7101,12.35,878572
909.24969,0.9088,15.85,636195
909.25487,0.5982,10.37,967426
909.25719,0.7866,13.7,611731
909.26117,0.4911,8.48,699397
909.26706,4.8889,86.06,830818
909.27662,0.43,7.4,317169
909.27827,1.5962,27.98,951763
909.27994,1.0945,19.13,1088043
909.28235,1.4011,24.54,934047
909.28606,1.3061,22.86,667395
909.29132,0.6527,11.33,661897
909.29364,1.1161,19.51,530972
909.30344,5.3854,94.82,924501
909.31296,0.4622,7.97,856326
909.31465,1.265,22.14,973064
909.31636,0.8238,14.35,998145
909.31869,2.153,37.8,917036
909.3226,1.1943,20.89,639871
909.32768,0.4261,7.34,661061
909.33011,0.9227,16.1,458743
909.33982,4.847,85.33,942492
909.3511,0.5702,9.88,1111992
909.35508,2.2886,40.19,916404
909.35891,0.68,11.82,591800
909.37622,2.4825,43.61,958046
909.3915,1.3499,23.63,924291
909.41265,1.131,19.77,822176
910.2259,0.5668,9.82,943039
910.23401,0.8515,14.84,870665
910.24116,0.5386,9.32,943977
910.24481,0.6095,10.57,602428
910.24959,0.5761,9.98,606294
910.25246,0.9266,16.16,757273
910.26236,1.548,27.13,941183
910.27043,2.1159,37.15,872085
910.27346,0.7107,12.36,982137
910.27519,0.7589,13.21,1008089
910.27759,0.9583,16.72,933984
910.28145,0.7549,13.14,674011
910.28584,0.7566,13.17,755786
910.28884,1.6333,28.63,906734
910.29868,1.4149,24.78,960945
910.30677,2.7611,48.53,853667
910.30992,0.5089,8.8,1015987
910.3139,1.2091,21.15,952280
910.31791,0.6786,11.79,768103
910.32214,1.0388,18.14,694721
910.32528,1.6707,29.29,770687
910.33511,1.2221,21.38,1019541
910.34318,2.5619,45.01,882848
910.35037,0.9197,16.04,954883
910.35845,1.3275,23.24,833360
910.36167,0.847,14.76,737996
910.37149,0.624,10.83,1060716
910.37959,1.4957,26.21,870552
910.38668,0.5316,9.2,808802
910.39485,0.5402,9.35,834953
910.41596,0.4739,8.18,845523
911.20995,0.8973,15.65,821246
911.22099,0.6862,11.93,560715
911.2228,0.8348,14.55,1013180
911.22517,0.6041,10.48,877107
911.22867,0.5307,9.18,774816
911.23405,0.443,7.63,923744
911.23642,0.4762,8.22,907725
911.24629,1.8639,32.7,1040461
911.2576,0.5741,9.95,1087069
911.25912,1.2681,22.19,960492
911.26157,1.6965,29.75,998048
911.26516,0.9786,17.08,548478
911.27047,0.6196,10.75,889618
911.27285,1.2062,21.1,863965
911.28274,3.6003,63.33,944928
911.2922,0.4195,7.22,1031698
911.2939,0.7673,13.36,1092864
911.29556,1.4313,25.07,1060297
911.29799,3.0256,53.19,890946
911.30172,1.2081,21.13,676051
911.30701,0.5397,9.34,724148
911.30926,1.7531,30.75,888615
911.31311,0.4183,7.2,611888
911.31906,4.1196,72.49,848157
911.32849,0.5727,9.92,878697
911.33192,0.7897,13.75,964537
911.33434,3.6298,63.85,922456
911.33824,0.6472,11.24,652714
911.34559,1.346,23.56,801982
911.3555,2.4843,43.65,950764
911.36836,0.4404,7.59,940101
911.37073,2.5833,45.39,863042
911.38198,0.907,15.82,729387
911.39189,1.082,18.91,941319
911.40713,1.4984,26.25,943966
911.44354,0.4509,7.77,708692
912.21329,0.4258,7.33,662047
912.22047,0.4823,8.33,940365
912.22617,0.479,8.27,826056
912.22898,0.4854,8.38,687425
912.23171,0.8626,15.04,889583
912.24155,0.6256,10.85,927233
912.24962,0.7908,13.77,808257
912.25435,0.6995,12.16,929497
912.2568,1.0096,17.63,923254
912.26035,0.4787,8.26,743787
912.2651,0.8483,14.78,705761
912.2681,1.6015,28.07,865012
912.27613,0.5295,9.16,885361
912.27791,0.8461,14.75,967662
912.28608,1.4433,25.28,887061
912.2908,0.6504,11.29,946910
912.29316,1.7939,31.46,912315
912.29689,0.4806,8.3,718645
912.29894,0.5794,10.04,1033346
912.30134,1.5825,27.74,821755
912.3045,2.0563,36.09,887505
912.31253,0.5071,8.76,1026055
912.31432,0.6941,12.06,1099777
912.32242,1.9207,33.7,893236
912.32962,1.6032,28.1,872109
912.33351,0.4652,8.03,756866
912.33772,1.7348,30.42,834862
912.34086,1.7092,29.97,866519
912.34895,0.4208,7.24,947453
912.35066,0.4203,7.23,1358483
912.35883,0.9547,16.66,880109
912.366,1.1903,20.82,931078
912.37413,1.5417,27.02,900726
912.37723,0.6766,11.76,869709
912.39515,0.6171,10.71,936998
912.40228,0.5592,9.68,950576
912.41045,0.6943,12.07,841206
912.41355,0.4444,7.66,753492
912.44664,0.4324,7.45,584002
913.20208,0.5599,9.7,895019
913.20441,0.6006,10.41,893694
913.20765,0.4276,7.36,593356
913.21555,0.4351,7.49,681281
913.22563,0.89,15.52,954889
913.23509,0.423,7.28,792076
913.23845,1.2073,21.12,1035404
913.24084,1.6731,29.33,830869
913.24422,0.7235,12.58,876879
913.24968,0.6568,11.41,911767
913.25206,1.3087,22.91,913559
913.26196,1.3819,24.2,1104042
913.27143,0.6881,11.96,917935
913.27483,1.5667,27.46,980079
913.27723,3.4078,59.94,883325
913.28072,0.9539,16.65,713108
913.28617,0.551,9.54,702456
913.28847,2.2237,39.05,833459
913.29657,0.5842,10.13,979922
913.29837,2.106,36.97,964717
913.29965,0.7681,13.37,362320
913.30781,0.9819,17.14,932322
913.31116,1.3925,24.38,1002845
913.31362,4.9138,86.5,946417
913.31719,0.7107,12.36,824735
913.32484,2.2006,38.64,895087
913.33289,0.6692,11.62,851143
913.33473,1.8908,33.18,951055
913.33613,0.6586,11.44,341928
913.34419,0.6609,11.48,898709
913.34756,0.7743,13.48,912157
913.35,4.9359,86.89,910658
913.36125,1.3661,23.92,806753
913.36927,0.5824,10.09,842959
913.37109,0.9649,16.84,995526
913.38637,3.1553,55.48,893476
913.39758,0.6557,11.39,890780
913.40759,0.4582,7.9,745338
913.42279,1.1703,20.46,830530
914.21077,0.49370000000000003,8.53,731125
914.23371,0.476,8.22,866473
914.23605,0.8467,14.76,824774
914.24182,0.5699,9.87,943645
914.24427,0.8419,14.67,684666
914.2474,1.217,21.29,899655
914.26538,0.767,13.35,577389
914.27011,0.6466,11.23,906063
914.27242,1.8855,33.08,877885
914.27816,0.6693,11.63,966384
914.2806,1.6807,29.47,827997
914.28371,2.2712,39.89,869232
914.29173,0.8553,14.91,880523
914.29504,0.497,8.59,1060972
914.30168,0.8061,14.04,975719
914.30625,0.6597,11.46,690235
914.30883,2.5168,44.22,874223
914.31445,0.878,15.31,827522
914.31697,2.6603,46.75,850728
914.32009,2.3102,40.57,889786
914.32818,0.9114,15.9,976988
914.33813,0.7835,13.64,806353
914.34521,2.0565,36.1,912469
914.35337,2.5682,45.12,860625
914.35644,1.3255,23.2,859396
914.36452,0.8263,14.4,678979
914.37447,0.5765,9.99,728800
914.38157,0.999,17.44,888491
914.38974,1.4867,26.05,897133
914.39286,0.4888,8.44,920615
914.42617,0.6649,11.55,855099
915.21764,0.8664,15.1,914437
915.22009,1.0638,18.59,816557
915.22334,0.4391,7.57,726530
915.2289,0.4927,8.51,845549
915.23129,0.9637,16.82,949749
915.24123,0.4864,8.4,1227069
915.25066,0.5717,9.91,752595
915.25407,1.2474,21.83,981420
915.25647,3.112,54.72,867822
915.25992,0.596,10.33,861622
915.26529,0.5002,8.64,1110547
915.26771,2.0391,35.79,922059
915.27577,0.6548,11.37,820265
915.27767,1.036,18.1,721042
915.27896,0.9273,16.18,404650
915.28706,0.8087,14.09,906170
915.29049,1.491,26.12,882570
915.29283,5.8968,103.84,888525
915.29619,0.78,13.58,614829
915.30405,2.7924,49.08,923500
915.31213,0.9114,15.9,996067
915.31398,0.7056,12.27,1100328
915.31545,0.7072,12.29,1170505
915.32035,0.6556,11.38,766791
915.3235,1.019,17.79,932281
915.32681,0.6915,12.02,985758
915.32924,6.8848,121.27,927162
915.33274,0.4375,7.54,735284
915.34046,2.2221,39.02,934244
915.34852,0.836,14.57,850952
915.3503,0.626,10.86,1193803
915.35672,0.4705,8.12,963624
915.35979,0.6073,10.53,949230
915.36565,5.1858,91.3,910558
915.37688,1.022,17.85,900519
915.40199,2.333,40.98,872951
915.43843,0.9524,16.62,810440
916.2129,0.4526,7.8,938515
916.21529,0.6002,10.41,878531
916.22654,0.7176,12.48,825449
916.23468,0.4638,8,572570
916.24923,0.548,9.49,889730
916.25169,1.7401,30.52,942187
916.25744,0.4417,7.61,849963
916.25991,1.3928,24.39,807186
916.26294,1.999,35.08,867634
916.27096,0.971,16.95,863376
916.28574,0.7356,12.8,702856
916.28808,2.4681,43.36,811477
916.29382,0.6658,11.56,1025034
916.2962,2.6543,46.64,857717
916.29937,2.2617,39.72,897234
916.3074,1.1729,20.51,841810
916.32446,2.6739,46.99,927215
916.33259,3.2858,57.78,899272
916.33573,1.8339,32.17,867444
916.34378,0.987,17.23,862485
916.36087,1.7295,30.33,905528
916.36896,2.5469,44.75,839073
916.3721,0.9139,15.94,891998
916.38018,0.5397,9.34,558651
916.39729,0.7637,13.29,957027
916.40536,1.3362,23.39,816551
916.44182,0.4886,8.44,891839
917.1993,0.6476,11.24,950099
917.23332,1.0692,18.68,929908
917.23573,2.0561,36.09,837424
917.247,1.332,23.32,891040
917.25496,0.665,11.55,748298
917.25831,0.6343,11.01,1039623
917.26313,0.4871,8.41,788040
917.26635,0.8132,14.16,760479
917.26966,1.0805,18.88,953261
917.27211,4.7417,83.47,931499
917.27543,0.6354,11.03,880896
917.28333,2.6167,45.98,907499
917.29144,1.0678,18.66,859495
917.29463,0.7512,13.07,1114874
917.29959,0.4593,7.92,618737
917.30266,1.0674,18.65,879220
917.30607,0.9309,16.24,980615
917.30847000000006,7.2772,128.2,918732
917.31968,2.9215,51.36,897110
917.32771,1.2805,22.41,792643
917.33598,0.6485,11.26,824085
917.33915,0.7067,12.29,857724
917.34488,6.4469,113.55,883608
917.35611,1.8313,32.13,893147
917.3642,0.7746,13.48,843497
917.37234,0.6726,11.69,828546
917.38125,4.1301,72.68,920637
917.39253,0.8262,14.39,882094
917.40056,0.4589,7.92,749481
917.41759,1.8452,32.37,841780
917.45391,0.6113,10.6,740340
918.23094,0.9049,15.78,868395
918.23665,0.5287,9.15,863171
918.23905,0.8379,14.6,840300
918.24218,1.002,17.5,898189
918.25024,0.7241,12.59,746441
918.26503,0.4763,8.22,2666420
918.2673,2.2635,39.75,854151
918.27298,0.4741,8.18,909710
918.27545,2.1762,38.21,893638
918.27857,1.7726,31.09,920615
918.28663,1.143,19.98,913554
918.30122,0.4434,7.64,876885
918.30371,2.8281,49.71,906756
918.30937,0.5526,9.57,680727
918.31182,3.6278,63.82,868636
918.31491,1.9648,34.48,895985
918.32299,1.2759,22.33,904750
918.34014,2.1302,37.4,903425
918.34822,3.3865,59.56,839122
918.35131,1.0883,19.02,871023
918.35948,0.7516,13.08,922260
918.37651,1.3957,24.44,896173
918.38463,1.9298,33.86,887439
918.4129,0.4198,7.22,975972
918.42098,0.9127,15.92,839540
919.21259,0.5376,9.3,913037
919.21501,1.1854,20.73,897595
919.22619,0.8821,15.38,809894
919.24558,0.5724,9.92,800815
919.24892,0.7615,13.25,981633
919.25137,3.3377,58.7,920494
919.26258,1.9267,33.81,886585
919.27055,0.943,16.45,714368
919.27388,0.4582,7.9,1114386
919.27872,0.6458,11.21,623768
919.28188,0.7572,13.18,853542
919.28529,0.5581,9.66,1113914
919.28775,6.2808,110.62,921692
919.29899,2.6059,45.79,915629
919.30695,1.2824,22.44,855433
919.31015,0.5453,9.44,1010746
919.31515,0.6056,10.5,674560
919.31835,0.8553,14.91,868818
919.32166,0.4163,7.16,1343756
919.32414000000006,7.2056,126.93,896835
919.33533,1.9455,34.14,899783
919.33938,0.6013,10.43,996468
919.34338,1.0751,18.79,790030
919.34667,0.4376,7.54,990186
919.35157,0.8539,14.88,730329
919.35466,0.574,9.94,902418
919.36052,5.3579,94.34,882131
919.37175,1.1566,20.22,886713
919.3758,0.4843,8.36,931333
919.37982,0.5874,10.18,689365
919.38805,0.7305,12.71,651512
919.39693,2.3829,41.86,920062
919.43333,0.908,15.84,879513
920.21017,0.4843,8.36,891228
920.21839,0.4491,7.74,891723
920.2293,0.4996,8.63,765336
920.2466,1.3333,23.34,967602
920.25224,0.4654,8.03,745361
920.25474,1.4906,26.12,845045
920.2578,1.06,18.52,844070
920.26589,0.9118,15.9,831103
920.28299,2.4427,42.91,941146
920.29112,2.722,47.84,895969
920.29431,1.6485,28.9,894897
920.30223,1.3476,23.59,812711
920.30965,0.5234,9.05,842402
920.31938,2.3049,40.48,893242
920.32751,3.2944,57.94,868583
920.33068,1.1358,19.86,964318
920.33861,1.0955,19.15,820551
920.34599,0.5313,9.19,747245
920.35575,1.6049,28.13,837249
920.36386,2.4263,42.62,912013
920.36698,0.4633,7.99,961053
920.3751,0.5343,9.24,713151
920.39209,0.5754,9.97,913053
920.40031,1.2316,21.55,909996
920.43669,0.5492,9.51,833849
921.19424,0.4578,7.9,1062221
921.23066,1.6073,28.17,933025
921.24185,0.9288,16.2,716145
921.24976,0.7091,12.33,535935
921.26701,4.0798,71.79,873599
921.27822,1.8663,32.74,893447
921.28223,0.6209,10.77,921660
921.28621,1.044,18.24,677065
921.28949,0.4927,8.51,1049253
921.29446,0.5221,9.03,453039
921.29756,0.7768,13.52,733768
921.30341,6.4516,113.63,909967
921.31271,0.4918,8.49,787341
921.31465,2.2179,38.95,819755
921.3163,0.783,13.63,272101
921.31865,1.09,19.05,862661
921.32259,1.104,19.3,627677
921.33088,0.9182,16.02,657670
921.334,0.521,9.01,758927
921.33981000000006,5.9612,104.98,872967
921.35109,1.1615,20.31,892545
921.35512,1.0145,17.72,948288
921.35908,0.835,14.55,825354
921.36719,0.5194,8.98,478072
921.37615,3.4306,60.34,920516
921.41259,1.4342,25.12,857831
921.42786,0.4328,7.46,712498
921.44899,0.6221,10.79,822971
922.22594,0.5321,9.21,835835
922.234,0.9185,16.02,822794
922.23704,0.4461,7.69,969808
922.24499,0.6264,10.87,615530
922.25251,0.5325,9.21,830748
922.25592,0.4188,7.21,576889
922.26227,1.5683,27.49,873269
922.27032,1.7289,30.32,913240
922.27353,0.9468,16.52,958752
922.27749,0.492,8.5,758788
922.28141,1.1029,19.28,719787
922.28894,0.7561,13.16,793394
922.29862,1.8693,32.8,937456
922.30677,2.7339,48.05,899989
922.30987,1.0626,18.56,965907
922.31388,0.5342,9.24,881762
922.31795,0.8677,15.13,735517
922.32234,0.462,7.97,624563
922.32524,0.8361,14.57,864452
922.33508,1.6643,29.18,927877
922.34313,2.6634,46.8,875101
922.34621,0.4561,7.87,955868
922.35031,0.481,8.31,958015
922.35431,0.7017,12.2,745704
922.36178,0.6578,11.42,637898
922.37144,0.8757,15.27,959903
922.37957,1.9493,34.21,849024
922.39477,0.5209,9.01,502956
922.41589,0.7049,12.25,938549
922.94831,0.4713,8.13,884615
922.9507,1.4235,24.93,736517
923.20999,0.575,9.96,940224
923.22098,0.5484,9.49,570793
923.24629,2.3892,41.97,830263
923.25746,1.0939,19.12,992227
923.25916,0.9331,16.28,993170
923.26153,0.552,9.56,895010
923.26552,0.7667,13.34,670994
923.27048,0.5689,9.85,723817
923.27282,0.6555,11.38,580722
923.27661,0.5445,9.42,742866
923.28267,4.4966,79.14,841311
923.29391,1.005,17.55,1035375
923.29552,0.7779,13.54,1134168
923.29795,1.4091,24.68,913829
923.30174,1.1515,20.13,596149
923.30689,0.4889,8.44,793372
923.30935,0.8853,15.44,524511
923.31318,0.4665,8.05,905749
923.31903,5.0384,88.7,873484
923.33028,0.9493,16.57,1050694
923.33197,0.5543,9.6,1004145
923.33434,1.6858,29.56,938941
923.33817,0.8633,15.05,607452
923.34574,0.6952,12.08,497947
923.35542,3.1784,55.89,913001
923.36661,0.568,9.84,1188425
923.37064,1.4797,25.92,907555
923.38269,0.4397,7.58,490313
923.39184,1.6491,28.91,932548
923.40715,0.6575,11.42,837127
923.42821,0.592,10.26,950584
924.24149,0.8256,14.38,837937
924.24971,0.7462,12.98,894094
924.25683,0.4497,7.75,787549
924.26053,0.4329,7.46,659071
924.26534,0.5433,9.4,567180
924.26812,0.901,15.71,898358
924.27791,1.2868,22.52,801980
924.28602,1.8737,32.87,901258
924.28914,0.4735,8.17,1022173
924.29317,0.9112,15.89,975917
924.29728,0.5889,10.21,524640
924.30136,0.6196,10.75,736359
924.30448,1.4026,24.56,852504
924.31432,1.2181,21.31,918534
924.32241,2.4748,43.48,867970
924.32555,0.4713,8.13,1003706
924.32953,0.991,17.3,910502
924.33362,0.5184,8.96,754100
924.33772,0.9123,15.91,856708
924.34084,1.1747,20.54,931996
924.35073,0.8558,14.92,887897
924.35879,1.783,31.27,817638
924.36596,0.733,12.75,845386
924.37408,0.7316,12.72,950591
924.37725,0.5507,9.53,775717
924.38707,0.4462,7.69,789837
924.39521,0.8163,14.22,864585
924.40225,0.5595,9.69,727715
925.22551,0.7589,13.21,951506
925.23842,0.7271,12.65,1039958
925.24078,0.5503,9.53,1138377
925.24419,0.4997,8.63,633708
925.24966,0.4773,8.24,866242
925.2521,0.4445,7.66,982585
925.2619,2.1388,37.55,912375
925.27313,0.5028,8.69,1255134
925.2748,1.0176,17.77,992789
925.27718,1.6819,29.49,880762
925.28093,0.8402,14.64,575610
925.28606,0.456,7.86,835751
925.2885,1.0005,17.47,742003
925.2983,2.9547,51.94,936719
925.3095,0.551,9.54,1140482
925.3112,0.861,15.01,963434
925.31357,2.6832,47.15,905541
925.31723,0.8991,15.68,591563
925.3249,1.1775,20.59,781505
925.33468,3.018,53.06,957270
925.34412,0.4552,7.85,867679
925.34747,0.5761,9.98,1017224
925.34996,2.7517,48.36,889840
925.35368,0.4532,7.81,569135
925.36126,0.9133,15.93,749582
925.37108,1.5596,27.33,986771
925.38635,1.8343,32.18,896815
925.39771,0.6155,10.68,607974
925.40748,0.7215,12.55,1008795
925.42273,0.6472,11.24,978862
926.24168,0.459,7.92,934691
926.24464,0.617,10.7,541745
926.24739,0.8008,13.95,855056
926.25717,0.6056,10.5,987168
926.26531,1.1086,19.38,749292
926.26995,0.5178,8.95,1067511
926.27242,1.0607,18.53,932037
926.27612,0.4344,7.48,708279
926.27816,0.5028,8.69,1027813
926.28064,0.7917,13.79,666027
926.2837,1.3804,24.17,857857
926.2936,0.8975,15.65,1050314
926.30161,1.3224,23.15,782221
926.30637,0.4651,8.02,997874
926.30879,1.2768,22.34,843652
926.31442,0.5703,9.88,884522
926.31697,1.3483,23.6,816977
926.32007,1.8699,32.81,876198
926.32811,0.6484,11.26,831478
926.3299,0.7107,12.36,911157
926.33806,1.3137,22.99,840163
926.34517,1.274,22.29,889631
926.35333,1.164,20.35,873024
926.3565,1.0741,18.77,797287
926.37447,0.7108,12.36,909159
926.3816,0.7733,13.46,867855
926.38965,0.9159,15.98,868958
926.42606,0.4444,7.66,774223
927.21766,0.6614,11.49,965653
927.22011,0.4626,7.98,982948
927.23131,0.4297,7.4,1029348
927.24112,0.9089,15.85,681553
927.25407,0.9791,17.09,927765
927.25645,1.6385,28.72,955995
927.25987,0.6188,10.74,615011
927.26534,0.672,11.67,861164
927.26772,1.115,19.49,944293
927.27757,1.3153,23.02,1122580
927.28708,0.6764,11.75,895565
927.2904,1.3439,23.53,991600
927.29286,3.2486,57.13,912779
927.29631,0.7549,13.14,699232
927.30406,1.9223,33.73,848209
927.31202,0.533,9.22,780573
927.31397,1.4482,25.37,1014726
927.32342,0.7058,12.27,985902
927.32685,0.8669,15.11,945275
927.3292,4.2443,74.69,899689
927.33284,0.5009,8.66,655078
927.34045,1.5761,27.62,889361
927.3485,0.5101,8.82,825408
927.35034,1.3856,24.26,983728
927.36563,3.4508,60.7,924953
927.36959,0.47,8.11,617434
927.37686,0.7309,12.71,897485
927.38678,0.5922,10.27,1019038
927.40194,1.6797,29.45,836754
927.41316,0.5504,9.53,868001
927.43836,0.8199,14.28,761885
928.22654,0.5099,8.81,959414
928.24444,0.485,8.37,797763
928.25172,0.7929,13.81,971524
928.25741,0.4742,8.19,1049935
928.25991,0.7198,12.52,622480
928.26298,1.2068,21.11,836162
928.27095,0.493,8.52,764538
928.28091,0.7249,12.61,884090
928.28571,0.617,10.7,849993
928.28807,1.6497,28.92,869588
928.29374,0.5647,9.78,1010392
928.29621,1.646,28.86,835332
928.29936,1.8598,32.63,881487
928.30742,0.6957,12.09,898945
928.31735,0.7516,13.08,780247
928.32201,0.5569,9.64,847507
928.32446,1.8016,31.6,954132
928.33022,0.5523,9.56,982362
928.33254,1.9706,34.58,912898
928.33572,1.4362,25.15,878024
928.34382,0.7674,13.36,860618
928.3537,0.7247,12.6,781374
928.36082,1.2484,21.84,956931
928.36898,1.5833,27.75,912439
928.37217,0.82,14.28,942269
928.38008,0.4824,8.33,652626
928.39729,0.8092,14.09,907140
928.40534,1.0944,19.13,808348
929.19938,0.4216,7.26,995946
929.23019,0.4625,7.98,516463
929.23337,0.8686,15.14,790235
929.23569,1.4714,25.78,850861
929.23911,0.5503,9.53,732294
929.24465,0.4392,7.57,745508
929.24692,0.7867,13.7,1006679
929.25685,0.6256,10.86,890502
929.25823,0.5127,8.86,774895
929.26639,0.5915,10.25,839644
929.26968,1.3171,23.05,870246
929.27207,3.1693,55.73,903432
929.27551,0.6769,11.76,790380
929.28333,1.8399,32.28,861843
929.29138,0.5848,10.14,946699
929.29323,0.9148,15.96,957099
929.29461,0.9588,16.73,869662
929.30267,0.8277,14.42,840125
929.30606,1.0311,18.01,1042610
929.30846,4.9944,87.92,876283
929.3118,0.5724,9.92,890623
929.31972,2.0173,35.41,896333
929.32777,0.8649,15.08,872637
929.32959,0.7164,12.46,1269713
929.331,0.4797,8.28,1310747
929.33611,0.6019,10.44,739842
929.33905,0.9787,17.08,841898
929.34234,0.7079,12.31,942664
929.34486,5.1845,91.28,850330
929.35607,1.8061,31.68,765879
929.36415,0.7845,13.66,757051
929.36598,0.8057,14.03,1106759
929.37537,0.4463,7.69,720856
929.38128,3.5515,62.47,898730
