m/z,I,S/N,Res.
351.81724,0.4009,6.16,1538823
352.06739,1.4893,24.14,2118171
352.0755,0.5869,9.23,2073899
352.07862,0.5212,8.15,1992793
352.08674,0.9212,14.76,2157280
352.10378,6.844,112.61,2162988
352.11188,2.5042,40.91,2165993
352.11502,4.1783,68.57,2138149
352.12312,2.4679,40.31,2063621
352.14016,4.7252,77.6,2145775
352.14827,3.3978,55.67,2139878
352.1514,2.0286,33.05,2084969
352.15951,0.684,10.84,1549547
352.17655,0.7733,12.31,2203868
352.18465,0.7692,12.24,2010373
352.84889,0.6375,10.07,2372316
352.85821,0.4971,7.75,2378555
353.05143,0.7845,12.5,2239137
353.06267,0.4202,6.48,2522443
353.08782,9.3178,153.48,2288260
353.09905,9.4146,155.08,2267337
353.10715,1.2307,19.87,1999761
353.11839,0.6028,9.5,2598156
353.1242,19.3446,319.14,2287438
353.13544,7.762,127.78,2271625
353.14355,1.0348,16.63,2156153
353.14667,0.4668,7.25,2069097
353.14917,0.4837,7.53,1934883
353.16059,10.2854,169.47,2179915
353.17182,0.5763,9.06,2479899
353.19697,1.1721,18.9,2080373
353.21559,0.696,11.04,1680888
354.08145,0.4668,7.25,2206609
354.08306,3.5224,57.73,2188718
354.09117,1.5279,24.78,2188050
354.0943,0.9541,15.3,2016732
354.1024,1.5795,25.63,2264166
354.11945,5.8311,95.87,2234834
354.12756,3.4494,56.53,2353668
354.13068,1.7557,28.54,2212155
354.13879,1.3579,21.97,2183381
354.15584,1.9123000000000001,31.13,2167571
354.16394,1.9156,31.18,2369039
354.19222,0.4291,6.63,1240783
355.06708,2.4883,40.65,2306630
355.07832,1.15,18.54,2063108
355.08572,0.4005,6.15,2317722
355.08643,0.458,7.1,2121106
355.09693,0.5197,8.12,2310030
355.10346,11.828,194.95,2197933
355.11163,1.1448,18.45,2020366
355.11469,5.4039,88.82,2243494
355.11872,0.6613,10.46,2225636
355.12281,0.9478,15.2,2314704
355.12997,0.5551,8.71,2099232
355.13402,0.4497,6.97,2128767
355.13985,10.448,172.15,2228509
355.15108,1.2323,19.9,2313915
355.1551,1.2437,20.08,2123574
355.15849,0.5004,7.8,1650891
355.15918,0.441,6.82,2268729
355.1663,0.4311,6.66,1931102
355.17623,2.7808,45.48,2291062
355.19147,0.6359,10.04,2208445
355.19486,0.431,6.66,2283731
356.06233,0.5258,8.22,2231844
356.07043,0.4645,7.21,1975706
356.09872,2.6903,43.98,2159041
356.10186,0.4563,7.08,2381276
356.10682,1.7534,28.51,2314759
356.10996,0.636,10.05,2103747
356.11805,0.6723,10.64,2201125
356.12521,0.6774,10.73,1954677
356.1351,1.7987,29.25,2220000
356.14321,1.7849,29.03,2100485
356.17959,0.5736,9.01,2222257
356.2555,0.8506,13.59,2063961
357.04635,0.482,7.5,1784669
357.07467,0.4065,6.25,1318025
357.0762,0.6196,9.77,2309747
357.08273,3.9302,64.47,2196596
357.08589,0.5875,9.24,2391479
357.09396,0.8312,13.27,2217543
357.09799,0.837,13.37,2119261
357.10135,0.564,8.85,2208332
357.10207,0.4713,7.32,1747830
357.10867,0.469,7.29,2253519
357.10923,0.8782,14.05,2280736
357.11106,0.607,9.57,1918806
357.11911,6.7069,110.34,2237998
357.13035,1.2084,19.5,2135930
357.13437,1.6072,26.09,2232151
357.13845,0.4176,6.44,2313016
357.1456,0.9142,14.64,2237052
357.1555,2.5794,42.15,2092911
357.17076,1.1155,17.97,2007619
357.1919,0.4719,7.33,1973359
357.45817,0.4111,6.33,1277815
358.07799,0.4272,6.59,2053977
358.08608,0.8273,13.21,2123494
358.09662,0.4169,6.42,1851043
358.10447,0.7708,12.27,2329320
358.11437,1.0703,17.22,2066651
358.12247,1.3172,21.3,2183656
358.12961,0.645,10.19,2310910
358.13772,0.412,6.34,1900471
358.14086,1.5185,24.62,2021422
358.15075,0.4838,7.53,2221663
358.15886,0.459,7.12,1885506
358.166,0.4931,7.68,2645482
359.06201,0.5444,8.53,2234527
359.07724,0.8854,14.17,2122566
359.08061,0.7078,11.23,1814823
359.08849,0.9613,15.42,2094849
359.0903,0.4902,7.64,2386802
359.09184,0.6957,11.03,2000974
359.09838,2.7946,45.71,2213495
359.10155,0.7741,12.33,2306181
359.11364,2.8795,47.11,2279053
359.11701,0.5456,8.55,1857136
359.12487,2.8697,46.95,2205523
359.12671,0.5589,8.77,2077158
359.13476000000003,2.3898,39.02,2143566
359.15002,4.0287,66.1,2129742
359.16126,1.1867,19.14,2040406
359.18641,1.1431,18.42,2197811
360.07249,0.4936,7.69,2375763
360.07587,0.4251,6.56,2562848
360.08373,0.4923,7.67,2657437
360.10173,0.4956,7.72,2040517
360.10888,1.7317,28.15,2331550
360.11224,0.4652,7.22,1532385
360.11698,0.6832,10.82,2219170
360.12011,2.9703,48.61,2278159
360.12822,0.7175,11.39,1853705
360.13,0.3942,6.05,2458530
360.13811,0.4289,6.62,2162317
360.14527,1.7126,27.83,2115371
360.15337,0.6385,10.09,2398863
360.1565,1.8826,30.64,2111391
360.18164,0.5648,8.87,1913628
360.18976,0.4606,7.15,1865332
361.05653,0.5294,8.28,1650019
361.05988,0.4696,7.29,2126431
361.06774,0.5403,8.46,1980866
361.0711,0.4441,6.87,2036798
361.09049,0.4557,7.07,2227180
361.09289,3.3158,54.32,2222268
361.09626,0.8833,14.13,2268581
361.10413,4.6407,76.21,2180868
361.10597,0.4923,7.67,2404649
361.11223,0.4584,7.11,1904435
361.11403,0.9087,14.55,2071007
361.11535,0.4957,7.73,2613998
361.11719,0.5343,8.36,1637765
361.12928,8.6075,141.74,2174516
361.14051,4.3646,71.65,2146926
361.14863,0.4342,6.71,2474795
361.16567,5.3644,88.16,2209198
361.17688,0.612,9.65,2331913
361.20206,1.3782,22.31,2224860
361.22153,0.5524,8.66,1220397
361.22179,0.5186,8.1,3616556
361.22196,0.515,8.05,383403
361.22318,35.8654,592.08,2219424
361.22461,0.4283,6.61,1243577
361.22494,0.5406,8.47,374779
362.08814,1.8491,30.09,2218581
362.09624,0.5346,8.37,2269799
362.09938,2.9412,48.13,2269402
362.10749,0.7562,12.03,2114719
362.12453,3.7934,62.21,2197614
362.13264,1.8799,30.59,2196833
362.13576,4.9421,81.19,2223380
362.14387,0.8607,13.76,2111569
362.16091,2.0034,32.64,2040853
362.16902,1.2463,20.13,2139542
362.17214,0.8149,13,1973847
362.22653,6.6593,109.56,2187474
362.86963,0.418,6.44,1732093
362.9418,0.444,6.87,2173924
362.98737,0.4056,6.24,1532851
363.07216,1.9238,31.32,2141480
363.07553,0.5656,8.88,2292376
363.08339,3.2947,53.97,2161479
363.10612,0.4895,7.62,1989311
363.10656,0.4675,7.26,1385333
363.10678,0.4176,6.44,238693
363.10854,11.1115,183.11,2222138
363.11977,10.0162,165.02,2225100
363.12788,0.8116,12.95,2046627
363.131,0.6451,10.2,2207841
363.13911,0.7273,11.55,2177243
363.14493,13.8128,227.74,2141574
363.15616,3.6717,60.2,2123814
363.18132,4.6937,77.08,2183706
363.2177,0.4657,7.23,1865915
363.22741,0.5234,8.18,2210072
363.22988,0.6403,10.12,2449557
364.0674,1.2478,20.15,2198638
364.07549,0.5075,7.92,2048775
364.07862,0.5305,8.3,2267212
364.08674,0.5265,8.24,2109772
364.10379,5.4188,89.06,2135889
364.1119,2.102,34.26,2237802
364.11503,6.1997,101.96,2202414
364.12313,1.9561,31.85,2146841
364.14018,4.9729,81.7,2115267
364.14828,3.045,49.84,2228649
364.15141,3.0415,49.79,2140730
364.15951,0.7492,11.92,1985543
364.17656,1.3367,21.62,2040342
364.18467,1.0751,17.3,2162106
364.50815,0.4826,7.51,1171270
364.8782,0.4359,6.74,2116428
364.91909,1.2359,19.96,846545
364.91952,1.7183,27.93,20642530
364.91972,1.6942,27.53,1010322
364.91996,0.9977,16.02,3041707
365.05143,0.9108,14.58,2175363
365.06265,0.7152,11.35,2040664
365.0878,8.5899,141.45,2123973
365.09904,11.6292,191.67,2197482
365.10715,1.0786,17.36,2135420
365.10889,0.4059,6.24,953291
365.11028,0.5653,8.88,1801964
365.11838,1.1293,18.19,2158373
365.12419,23.8787,394.05,2202148
365.13542,10.1911,167.91,2165790
365.14353,1.0501,16.89,2074106
365.14664,0.4863,7.57,1908617
365.15475,0.5716,8.98,2159547
365.16058,13.9464,229.95,2130302
365.17181,1.5337,24.88,2211572
365.19697,2.369,38.68,2136796
365.33255,0.4153,6.4,1459313
366.0467,0.4142,6.38,1876965
366.08305,4.0856,67.04,2236994
366.09116,1.5002,24.32,2155143
366.09429,2.0545,33.48,2196426
366.10239,2.1076,34.36,2235343
366.11944,8.3085,136.81,2201361
366.12755,4.5682,75.01,2174899
366.13067,4.8742,80.07,2120298
366.13878,2.0093,32.73,2203777
366.15582,3.4929,57.25,2120187
366.16393,3.0162,49.37,2117349
366.16706,0.7544,12,2117574
366.19221,0.6508,10.29,2306067
366.20033,0.4577,7.1,1888510
367.06707,3.7386,61.3,2143460
367.06785,0.4371,6.76,1881128
367.0783,2.9311,47.96,2163354
367.08641,0.6712,10.63,2016945
367.10345,18.0617,297.94,2129546
367.11469,12.386,204.17,2198976
367.12279,1.5581,25.28,2032134
367.12592,0.6847,10.85,1954039
367.13091,0.4559,7.07,2778216
367.13402,1.0899,17.54,1654547
367.1382,0.502,7.83,1247504
367.13846,0.4563,7.07,357253
367.13984,24.0975,397.66,2194828
367.14219,0.4338,6.7,1512596
367.15108,3.7844,62.06,2176455
367.1551,0.4106,6.32,2222405
367.15918,0.7957,12.68,1951869
367.16729,0.4599,7.14,2106657
367.17623,7.0479,115.98,2190838
367.2126,0.6671,10.56,1865945
368.06233,0.862,13.78,2131211
368.07042,0.7859,12.52,1752907
368.08165,0.5165,8.07,1515388
368.0987,6.264,103.03,2144317
368.10681,3.3419,54.75,2205272
368.10994,1.8802,30.6,2221790
368.11805,2.1591,35.21,2136036
368.13509,5.274,86.67,2157394
368.1432,4.5566,74.82,2164891
368.14633,1.4906,24.16,2079627
368.15442,0.5816,9.15,2229328
368.17148,1.3055,21.11,2058735
368.17958,1.5835,25.7,2263668
369.04634,0.6233,9.84,2196394
369.07621,0.5636,8.85,2083070
369.08272,8.7126,143.48,2197712
369.09396,3.6898,60.5,2202955
369.09796,0.4302,6.64,2468986
369.10135,0.5047,7.88,2316918
369.10206,1.1494,18.53,2219306
369.11105,0.6221,9.82,1951378
369.11911,19.7236,325.4,2188442
369.12078,0.4425,6.85,1764423
369.12726,2.8331,46.34,2201515
369.13034,4.7353,77.77,2142418
369.13437,0.7086,11.24,1889731
369.13846,0.9878,15.86,2064942
369.14411,0.4704,7.31,2145551
369.14656,0.4198,6.47,2650331
369.15549,11.4465,188.65,2180159
369.16675,0.4945,7.71,1827443
369.17074,0.8088,12.9,1783420
369.19188,1.5325,24.86,2290245
369.75631,0.4177,6.44,1652675
369.75661,0.5248,8.21,1161839
369.75787,0.408,6.28,1318816
369.75835,0.4851,7.55,1582631
369.76248,0.4081,6.28,1808748
369.77619,0.5145,8.04,1549281
369.78316,0.6075,9.57,2189702
369.78368,0.501,7.81,1289547
369.78405,0.4025,6.19,2483478
369.78774,0.4834,7.52,1112657
369.79179,0.7224,11.47,803508
369.7943,0.4123,6.35,36079797
369.79498,0.504,7.86,1123378
369.79593,0.4173,6.43,2008051
369.79958,0.57,8.95,1927391
369.80079,0.4663,7.24,846004
369.80131,0.4444,6.88,2110640
369.80174,0.4375,6.76,2029773
369.80245,0.5465,8.57,2339178
369.80381,0.687,10.89,3326302
369.80403,0.5936,9.34,648358
369.80472,0.4641,7.2,1962651
369.8058,0.5884,9.26,125248903
369.80613,0.5049,7.88,675277
369.80674,0.5088,7.94,2483536
369.80703,0.5963,9.39,2327201
369.80829,0.5635,8.85,1363710
369.81008,0.4912,7.65,1605505
370.07796,1.9456,31.68,2227912
370.08608,1.5952,25.89,2088511
370.09732,0.7677,12.22,1857070
370.11436,4.412,72.43,2136601
370.12246,3.871,63.49,2165887
370.1256,0.8438,13.48,1968759
370.13062,0.6667,10.55,1701252
370.13369,0.9059,14.5,2136830
370.14085,0.6765,10.71,2158535
370.15074,1.7309,28.13,2056735
370.15884,2.3779,38.82,2080072
371.06198,2.0361,33.18,2154757
371.0806,1.0136,16.28,1748209
371.08848,0.5169,8.08,1754454
371.0903,0.8097,12.91,1991450
371.09184,1.581,25.66,2130095
371.09837,10.6756,175.91,2166468
371.10154,0.8675,13.87,2143032
371.1096,2.0511,33.42,2192617
371.11123,0.4435,6.86,1311627
371.11363,1.256,20.29,2111919
371.11699,0.778,12.39,2049524
371.11772,0.8024,12.79,2017105
371.12431,1.0795,17.37,2156350
371.12486,1.0661,17.15,2294043
371.12582,0.4516,7,1773475
371.12669,1.1193,18.03,2106937
371.13475,9.9695,164.25,2171506
371.14598,0.7269,11.55,2272339
371.15001,1.7416,28.31,2076502
371.16124,0.7863,12.53,1855808
371.17114,2.5954,42.42,2163278
371.1864,0.8994,14.4,1939289
372.07585,0.5075,7.92,2114533
372.08556,0.395,6.06,1681375
372.09362,1.7024,27.66,2052285
372.09678,0.471,7.32,1899727
372.10173,1.9489,31.73,2092427
372.10887,0.5902,9.29,2254877
372.11224,0.4208,6.49,2347005
372.11698,0.4287,6.62,2399449
372.12011,1.3305,21.52,2016188
372.12195,0.496,7.73,1625713
372.13,1.4818,24.02,2084746
372.1381,1.992,32.45,2056096
372.14526,0.9962,16,1814291
372.15335,0.4393,6.8,1903040
372.1565,1.2086,19.5,2024424
372.17449,0.6671,10.56,2069645
372.62386,0.393,6.03,1964336
373.05987,0.6213,9.8,2092119
373.0711,0.6807,10.78,1988023
373.07764,2.4243,39.59,2156874
373.08078,0.5378,8.42,2088987
373.09048,0.5083,7.93,1796976
373.09289,1.6441,26.7,2109220
373.09626,1.2413,20.04,2128102
373.09855,0.475,7.39,1820004
373.10413,1.7737,28.84,2177235
373.10596,1.1548,18.62,2084208
373.1075,0.7064,11.21,2243233
373.11402,5.2281,85.91,2126020
373.11719,0.5445,8.53,2682153
373.12375,0.4034,6.2,2483683
373.12526,0.7725,12.3,2156373
373.12927,3.9652,65.05,2096963
373.13265,0.4989,7.78,2228365
373.14051,2.5395,41.49,2111192
373.14234,0.9719,15.59,1716941
373.15041,2.3953,39.11,2166959
373.16565,2.7455,44.9,2142290
373.17689,0.5901,9.29,2052430
373.20204,0.8317,13.28,1937369
373.36167,0.5014,7.82,2540748
373.76078,1.8738,30.5,2280225
374.08813,0.8617,13.77,2084722
374.09151,0.6059,9.55,2041442
374.09627,0.52,8.13,2013463
374.09937,1.2557,20.28,2247589
374.10119,0.4258,6.57,1939707
374.10928,0.5212,8.15,2074695
374.11737,0.8626,13.79,2216991
374.12452,1.9886,32.39,2013706
374.13264,1.0118,16.25,2154598
374.13576,3.3359,54.65,2055935
374.14385,0.5259,8.23,1883803
374.14567,0.4137,6.37,1371735
374.15379,0.491,7.65,1797775
374.16091,1.1972,19.32,2041693
374.16903,0.6914,10.96,2084001
374.17213,0.8469,13.53,2368994
374.19728,0.4204,6.48,1876823
374.22159,12.4422,205.1,2094592
375.07215,1.1243,18.11,1987197
375.07552,0.8791,14.06,2147606
375.08099,0.5012,7.82,2230479
375.08339,1.4224,23.04,2039465
375.08521,0.6465,10.22,2020254
375.08676,0.7754,12.35,2197028
375.09329,1.0824,17.42,2022621
375.09648,0.5101,7.96,1691486
375.10303,0.4895,7.62,1924299
375.10614,0.4997,7.79,2079601
375.10854,6.2392,102.62,2143855
375.11191,0.8367,13.36,1970115
375.11977,5.3326,87.64,2108542
375.1216,0.7931,12.64,1935456
375.12787,0.4352,6.73,2146525
375.12967,1.0646,17.13,2117609
375.131,0.6322,9.98,2141918
375.13686,0.9242,14.81,2241864
375.13911,0.6343,10.02,2547178
375.14493,9.1914,151.39,2099714
375.15616,2.705,44.23,2168451
375.15799,0.6079,9.58,1820196
375.18131,3.5673,58.47,2094736
375.21768,0.6099,9.61,2002250
375.21866,0.4412,6.83,1560061
375.22495,2.313,37.75,2065730
375.23883,0.4652,7.22,1895220
375.75782,1.9675,32.04,2121829
375.75873,1.6154,26.23,2217530
376.06739,0.7671,12.21,1672614
376.07863,0.5592,8.78,2437528
376.10379,3.2207,52.75,2126622
376.1119,1.3115,21.21,1827983
376.11502,5.0175,82.43,2125665
376.12313,0.7925,12.63,2417133
376.12495,0.3997,6.14,2069163
376.14018,3.5913,58.87,2104836
376.14828,2.1037,34.29,2045778
376.15141,3.2243,52.81,2175558
376.15951,0.5119,7.99,1977726
376.17656,1.0586,17.03,2141903
376.18466,0.8736,13.97,1661095
376.21865,3.8999,63.97,2079569
377.05142,0.5068,7.91,1857949
377.06266,0.5474,8.58,1913193
377.0878,5.2879,86.9,2133972
377.09117,0.7964,12.69,1732747
377.09904,6.4469,106.05,2074764
377.10087,0.5051,7.88,1826833
377.10714,0.4446,6.88,2131425
377.11028,0.628,9.91,2186184
377.11838,0.825,13.17,2166906
377.12419,16.3699,269.99,2026102
377.13543,8.0447,132.45,2055580
377.14354,0.7743,12.33,1979649
377.14666,0.7717,12.29,1839802
377.15477,0.564,8.85,2276807
377.16058,12.0596,198.78,2065403
377.17182,1.6441,26.7,2158409
377.19697,2.3142,37.77,1984704
377.22199,0.6901,10.94,2223094
377.75488,0.7283,11.57,1963705
377.75578,1.609,26.12,2144530
378.08305,2.6173,42.78,2134208
378.09117,0.9976,16.02,2200500
378.09429,2.4125,39.39,2025921
378.1024,1.2723,20.56,1983619
378.11944,6.5641,107.99,2184409
378.12519,0.4179,6.44,1132141
378.12754,3.4835,57.09,2041933
378.13067,6.9864,114.96,2132180
378.13878,1.7062,27.73,2104562
378.15582,3.6267,59.46,2089800
378.16393,2.7695,45.29,2066669
378.16706,1.5702,25.48,1957877
378.17516,0.5261,8.23,1850500
378.19221,0.9704,15.57,1967900
378.20033,0.7547,12.01,1866062
378.72002,1.0406,16.73,2183177
379.06706,3.322,54.42,2196182
379.06785,0.5987,9.43,1895777
379.07043,0.3994,6.14,2233650
379.07831,3.3384,54.69,2127724
379.0864,0.48,7.47,1774987
379.09768,0.7265,11.54,1206668
379.10109,0.5724,8.99,3013159
379.10134,0.4542,7.04,459737
379.10345,18.8861,311.56,2140671
379.11469,14.4199,237.77,2135108
379.1228,1.1894,19.19,2319127
379.12592,0.9285,14.88,1813714
379.13403,1.2488,20.17,2249154
379.13752,0.4343,6.71,46152
379.13791,0.7159,11.37,563242
379.13823,0.4856,7.56,354784
379.13984,28.2442,466.17,2159702
379.15108,6.2777,103.25,2072985
379.15919,0.6624,10.48,2236472
379.16232,0.5698,8.95,1642411
379.17623,10.7049,176.4,2111424
379.18928,0.9245,14.81,2011465
379.21262,0.8115,12.94,2331222
379.75283,0.6741,10.67,2051982
380.06233,1.2431,20.07,2173070
380.07043,0.7244,11.51,2152923
380.08167,0.6196,9.77,2422022
380.0987,8.05,132.53,2118041
380.10681,3.8742,63.54,2073821
380.10994,4.3315,71.1,2105626
380.11804,2.8432,46.51,2065805
380.13509,8.2471,135.79,2090425
380.1432,6.1728,101.52,2143999
380.14632,4.4695,73.38,2071651
380.15443,1.4496,23.49,1920939
380.17148,2.4724,40.38,2058957
380.17958,2.6357,43.08,2034748
380.18269,0.4246,6.55,1711281
380.71798,1.0732,17.27,2140611
381.04633,0.9506,15.24,2050563
381.08272,11.9685,197.27,2033481
381.08349,0.6691,10.59,1807783
381.09395,8.4382,138.95,2086808
381.10134,0.4891,7.62,1934873
381.10205,1.516,24.58,2158305
381.10519,0.4361,6.74,1775815
381.11017,0.4327,6.69,2351811
381.1133,0.8813,14.1,1917069
381.11706,0.7887,12.57,4428783
381.11729,0.7525,11.97,343588
381.1191,35.9232,593.04,2125579
381.13034,11.9262,196.57,2101667
381.13844,1.7484,28.42,2125278
381.14157,0.6005,9.46,2397703
381.1441,0.4482,6.94,1702468
381.14653,0.4741,7.37,2250351
381.14967,1.0728,17.26,1569665
381.15335,0.8281,13.22,650083
381.15381,0.7964,12.7,265819
381.15549,25.234,416.44,2114908
381.16127,0.4144,6.38,3256941
381.16147,0.4034,6.2,430490
381.16673,2.1014,34.25,2192948
381.17483,0.714,11.33,2076269
381.19188,4.8483,79.64,2027487
382.07797,3.9152,64.22,2165240
382.08607,2.4738,40.41,2029871
382.0892,0.6863,10.88,2256823
382.0973,1.3479,21.81,2128022
382.11435,9.6184,158.45,2085839
382.12246,7.0281,115.65,2067619
382.12558,3.0769,50.37,2057001
382.1337,2.3079,37.67,2009612
382.15074,4.7071,77.3,2142368
382.15884,4.9866,81.92,1998982
382.16198,1.0149,16.3,1949423
382.18713,0.8241,13.15,1970608
382.19523,1.1253,18.13,1978356
382.71503,0.5044,7.87,2019205
383.06198,3.6805,60.34,2009205
383.07322,1.3165,21.29,1859362
383.08061,0.7118,11.3,1728091
383.08132,0.7446,11.84,2030919
383.09029,0.4491,6.96,2131388
383.09185,0.7133,11.32,1459887
383.09837,22.4968,371.22,2107839
383.10153,0.5767,9.07,2194985
383.10961,7.3881,121.6,2016565
383.11364,0.6639,10.5,1720877
383.117,0.5936,9.34,2061995
383.1177,1.7492,28.44,2132510
383.12334,0.6974,11.06,2068252
383.12484,0.5697,8.95,1650530
383.12581,0.6373,10.07,2484482
383.1267,0.7102,11.27,2216431
383.12894,0.6665,10.55,1684576
383.13287,0.5077,7.92,462722
383.13476000000003,29.5351,487.5,2094442
383.14291,1.829,29.75,2047394
383.14599,3.5233,57.75,2020097
383.15002,0.5501,8.62,2449946
383.1541,1.0153,16.31,1889486
383.15972,0.4239,6.54,1765351
383.16123,0.4489,6.95,33429681
383.16221,0.5517,8.65,2256729
383.17114,9.4801,156.16,2001265
383.1864,0.4185,6.45,1938519
383.20752,1.0175,16.35,1893508
384.05724,0.5001,7.8,1945993
384.06535,0.7742,12.33,2236886
384.07586,0.5078,7.93,2013284
384.09362,4.5652,74.96,2152393
384.0968,0.4248,6.55,1473503
384.10173,4.2161,69.19,2113481
384.10487,0.7566,12.04,1554531
384.11223,0.4796,7.46,1683274
384.11296,1.2945,20.92,1912891
384.12011,0.4585,7.11,1811299
384.12348,0.4075,6.27,1199251
384.13001,4.7115,77.38,2068161
384.13811,5.5735,91.62,2078347
384.14124,0.8044,12.83,1978314
384.14934,0.8131,12.97,1806155
384.15649,0.7698,12.25,2017097
384.16639,1.3808,22.35,2054995
384.17449,2.0465,33.35,2055114
385.04125,0.4277,4.37,1816130
385.05987,0.617,6.53,1676905
385.07109,0.7571,8.13,1708750
385.07763,7.0565,79.97,2046267
385.0808,0.4121,4.2,2215481
385.08887,1.1782,12.93,1934727
385.09049,0.4617,4.76,1864636
385.09289,0.668,7.11,2161385
385.09626,1.122,12.29,1820198
385.09698,0.8969,9.72,2111515
385.10172,0.4161,4.24,1491018
385.10262,0.4655,4.8,2327292
385.10413,0.6829,7.28,1800002
385.10596,1.3875,15.32,2171455
385.10752,0.5064,5.27,1883879
385.11402,18.1724,206.74,2049367
385.1172,0.5989,6.33,2277476
385.12526,2.5241,28.28,1955999
385.12928,1.5858,17.58,2067494
385.13264,0.7814,8.41,1990692
385.13337,0.8743,9.47,1791664
385.13902,0.473,4.89,2095534
385.13997,0.5904,6.23,1943667
385.14052,0.9055,9.82,2035594
385.14147,0.4251,4.34,2004394
385.14235,1.0895,11.92,1888934
385.14457,0.4043,4.11,893546
385.15041,11.0447,125.45,2037976
385.16166,0.4749,4.91,1635738
385.16566,1.4504,16.04,1977009
385.17689,0.4777,4.94,1655043
385.18679,2.1516,24.03,1965459
385.20205,0.4736,4.9,1943775
386.07289,0.6737,7.18,2090024
386.081,1.3543,14.94,2012243
386.09153,0.6662,7.09,2032943
386.09937,0.4835,5.01,2410344
386.10119,0.559,5.87,1829730
386.10928,2.3965,26.83,1965852
386.11245,0.5887,6.21,1862472
386.11738,3.5904,40.44,2090082
386.1205,0.5161,5.38,1637524
386.12453,1.0618,11.6,1644283
386.12861,0.469,4.84,2399801
386.13265,0.4252,4.34,2154981
386.13577,1.5183,16.81,1912617
386.1376,0.478,4.95,1740610
386.14566,1.2944,14.26,1875170
386.15376,2.3812,26.65,1990614
386.16091,0.5127,5.34,2066191
386.17216,0.9058,9.83,1988415
387.03912,0.4131,4.21,1590080
387.05039,0.4531,4.66,1721570
387.05691,1.0511,11.48,2059259
387.07215,0.6739,7.18,1757704
387.07552,1.5249,16.89,1801131
387.08098,0.7004,7.48,1904323
387.0834,0.6136,6.49,1653339
387.08524,0.9638,10.49,1745021
387.08677,1.4777,16.35,1911291
387.09329,6.5064,73.7,1968591
387.09646,0.6576,6.99,2226187
387.10301,0.4321,4.42,1955312
387.10453,0.5105,5.32,2474972
387.10614,0.7992,8.61,1854407
387.10854,3.1353,35.25,1968933
387.11192,1.4764,16.33,2137611
387.11825,0.4996,5.19,1756042
387.11978,2.2505,25.16,2014743
