m/z,I,S/N,Res.
487.10126,4.0236,38.75,1549750
487.10281,1.8105,17.15,1654714
487.10514,0.4826,4.19,1395864
487.10932,16.6699,162.2,1674101
487.11076,0.6409,5.74,1214936
487.11249,0.7554,6.85,1743825
487.11408,0.7296,6.6,1442269
487.11658,0.9026,8.29,1300519
487.11904,1.6419,15.51,1852712
487.12057,1.1265,10.48,1725594
487.12218,5.918,57.25,1654171
487.12459,8.8424,85.79,1656004
487.12795,7.0813,68.6,1618205
487.12866,1.1963,11.16,1763259
487.13027,0.586,5.2,1508620
487.13341,1.6719,15.8,1686126
487.13431,1.1284,10.49,1691753
487.13523,0.4705,4.07,2027582
487.13581,4.196,40.44,1687773
487.13676,0.9954,9.2,1704125
487.13764,7.8823,76.42,1661236
487.13919,1.0186,9.42,1673261
487.14153,0.6231,5.56,930443
487.1457,22.0224,214.44,1626573
487.14705,1.8297,17.34,1440079
487.14886,1.0519,9.75,1132431
487.1554,2.95,28.28,1059129
487.15694,1.2482,11.66,1476212
487.15855,3.3812,32.48,1604106
487.16097,14.9674,145.58,1667899
487.16434,2.8818,27.61,1600756
487.16506,0.9968,9.21,1592790
487.1707,1.0694,9.92,1791411
487.1722,3.7862,36.44,1678890
487.17316,1.2896,12.07,1669689
487.17402,6.0889,58.91,1647225
487.18034,0.6336,5.66,1588388
487.1821,11.7146,113.83,1605842
487.18345,1.1974,11.17,1587368
487.19178,1.3849,13,956433
487.19334,0.521,4.56,1296287
487.19495,0.5814,5.16,1718898
487.19736,12.7262,123.7,1657580
487.20076,0.4708,4.07,1540159
487.20706,0.6898,6.21,1236751
487.20858,1.1491,10.7,1598563
487.20954,0.5458,4.81,1440829
487.21041,1.5801,14.9,1636124
487.21849,2.5929,24.79,1693376
487.23374,5.0523,48.8,1639213
487.27012,1.2054,11.25,1342933
487.28853,2.2261,21.21,166206
487.29028,1.1196,10.41,122579
487.29532,4.9549,47.84,130607
487.30149,4.1217,39.71,70565
487.3019,4.1852,40.33,162886
487.30565,86.8067,846.81,1640997
487.30832,0.8334,7.61,313186
487.31516,3.0507,29.26,163660
487.73442,0.5187,4.54,1625951
488.05047,0.5601,4.95,1195934
488.07629,0.9237,8.5,1498702
488.08104,1.0886,10.11,1612870
488.08346,0.945,8.7,1597845
488.08422,0.5261,4.61,1423369
488.08682,1.7653,16.71,1634574
488.08915,0.9789,9.04,1658151
488.09156,0.5741,5.08,1713128
488.09231,0.6314,5.64,1685188
488.09486,1.7808,16.86,1020993
488.09648,0.6982,6.29,1627273
488.09805,0.5372,4.72,1464388
488.10036,0.487,4.23,1107537
488.10212,0.586,5.2,1084093
488.10459,1.6754,15.83,1575617
488.10614,0.574,5.08,1264122
488.11269,3.6106,34.72,1660045
488.11743,1.6266,15.36,1705042
488.11983,3.5035,33.68,1555300
488.12057,0.6697,6.02,1306878
488.1232,1.9378,18.4,1606597
488.12553,1.4928,14.05,1525371
488.12794,2.0399,19.39,1681180
488.12868,0.7403,6.71,1789166
488.13107,6.6521,64.41,1443666
488.13289,1.0386,9.62,1657931
488.13441,0.5701,5.04,1657085
488.13918,1.1576,10.78,1695719
488.14098,3.2961,31.65,1542336
488.14907,5.0765,49.03,1616353
488.15045,0.6043,5.38,955241
488.15377,0.714,6.45,1728522
488.15621,4.8476,46.8,1607069
488.15959,0.8338,7.62,1596088
488.16192,1.0574,9.8,1597227
488.16433,4.2849,41.3,1617434
488.16745,7.6048,73.71,1575516
488.16926,0.791,7.2,1522194
488.17556,1.0242,9.48,1574915
488.17737,2.0931,19.91,1659890
488.18546,2.8447,27.25,1644451
488.1926,2.9083,27.87,1628068
488.20072,3.5707,34.33,1574253
488.20383,2.0743,19.73,1594737
488.21373,0.7623,6.92,1500508
488.22183,0.6042,5.38,1762912
488.22898,0.9216,8.48,1650840
488.23709,1.3317,12.48,1632897
488.30269,1.1861,11.06,1658110
488.30469,0.4698,4.07,477071
488.30538,0.576,5.1,433330
488.30901,22.4652,218.77,1640058
488.31193,0.8682,7.95,1229175
489.00222,0.5218,4.57,1664865
489.02247,0.4945,4.31,1707123
489.03443,0.4755,4.12,1293029
489.03859,1.1155,10.37,1532518
489.04015,0.7867,7.16,1395078
489.05458,1.2341,11.53,1576416
489.05886,1.0085,9.32,1579194
489.06507,2.6642,25.49,1701428
489.06746,1.8244,17.29,1784640
489.07084,3.8847,37.4,1688378
489.07493,0.7918,7.21,1379592
489.07649,1.2147,11.34,869540
489.07813,0.4682,4.05,1609733
489.07871,0.8888,8.15,1753468
489.08051,1.2923,12.09,1538377
489.08206,0.9747,8.99,1573602
489.0844,0.4784,4.15,1003714
489.08861,2.6943,25.78,1717708
489.09097,0.7646,6.94,1970448
489.09339,1.1712,10.91,1620628
489.09526,0.6125,5.46,2036603
489.09586,0.7223,6.53,1443114
489.0983,1.3471,12.63,1499954
489.10144,6.7526,65.39,1593890
489.10385,10.6509,103.44,1658724
489.1046,0.6615,5.94,1611230
489.10723,8.8124,85.5,1621879
489.11269,1.9953,18.96,1617083
489.11358,0.5064,4.42,1722084
489.11509,5.8976,57.05,1642731
489.11691,4.4507,42.92,1536928
489.11845,1.3905,13.05,1521138
489.12077,0.5112,4.47,1574885
489.12319,0.9771,9.02,1701012
489.12497,6.7143,65.02,1643358
489.12638,1.2339,11.52,1270692
489.12813,0.6301,5.63,1467384
489.12977,1.2131,11.32,1545652
489.13218,0.5345,4.7,1196874
489.13467,2.8219,27.03,976576
489.13622,0.4731,4.1,1757732
489.13782,6.5742,63.65,1656805
489.14024,25.3855,247.27,1669417
489.1436,5.8989,57.06,1573590
489.1443,0.5078,4.44,1827137
489.14906,0.8063,7.35,1616952
489.14996,0.6832,6.15,1531331
489.15146,9.0969,88.28,1642668
489.15241,0.4944,4.31,1924765
489.15329,5.7279,55.39,1639346
489.15487,0.5062,4.42,1395090
489.15959,1.1493,10.7,1504364
489.16136,5.9103,57.17,1642127
489.16271,2.1863,20.82,1636943
489.16521,0.4948,4.31,1347262
489.16765,0.5625,4.97,1423209
489.17088,2.0872,19.85,885984
489.17422,1.9668,18.68,1839116
489.17662,30.5672,297.85,1597180
489.17997,1.5894,14.99,1439006
489.18785,4.4624,43.04,1619446
489.18968,2.89,27.69,1658460
489.1922,0.697,6.28,1547330
489.19597,0.8184,7.47,1793526
489.19775,2.1597,20.56,1665629
489.1991,0.8151,7.44,1740653
489.20273,2.0284,19.28,1510339
489.20405,0.5053,4.41,1602770
489.213,18.152,176.66,1642143
489.22425,0.7005,6.32,1719665
489.22607,0.6043,5.38,1415165
489.2494,4.8607,46.93,1615012
489.28582,0.7831,7.12,1192600
489.3027,28.0804,273.58,1640606
489.30991,0.7496,6.8,1430230
489.31236,2.9958,28.72,1522410
490.04983,0.5172,4.53,1625375
490.06032,0.6928,6.24,1460594
490.06271,0.6334,5.66,1843432
490.06606,0.7977,7.27,1572189
490.06843,0.8072,7.36,1607669
490.07082,0.5625,4.97,1875604
490.07417,0.8356,7.64,1352765
490.09195,0.5558,4.9,1563434
490.0967,2.113,20.1,1634156
490.09911,3.8797,37.35,1598971
490.09987,0.9058,8.32,1537040
490.10247,2.0908,19.89,1561424
490.1048,1.7993,17.04,1742619
490.10722,2.4538,23.43,1687919
490.10791,0.6503,5.83,1624852
490.11035,4.8763,47.08,1252999
490.11213,0.4993,4.35,1687601
490.11844,1.4499,13.63,1678592
490.12026,1.3189,12.35,1541874
490.12498,0.6384,5.71,1398529
490.12833,1.6787,15.87,1590716
490.13309,1.5585,14.69,1607623
490.13548,8.33,80.79,1640270
490.1363,0.4655,4.02,1177073
490.13807,0.5954,5.29,1678922
490.13885,1.3709,12.86,1597409
490.14119,1.6539,15.62,1605318
490.14358,6.6759,64.64,1621776
490.14672,10.9253,106.12,1504483
490.14852,0.5716,5.06,1675449
490.15482,2.3238,22.16,1727809
490.15664,1.7725,16.78,1610785
490.15794,0.502,4.38,1400822
490.16473,1.4155,13.3,1781638
490.16786,0.5031,4.39,1275971
490.17188,7.6622,74.27,1653481
490.17442,0.8214,7.5,913045
490.17514,0.59,5.24,363499
490.17755,0.4908,4.27,1286382
490.17998,8.4882,82.33,1607241
490.18311,6.0999,59.02,1570431
490.1912,1.1159,10.37,1586354
490.19301,0.9948,9.19,1336336
490.20109,0.4943,4.3,1415724
490.20825,3.56,34.23,1609960
490.21636,5.1608,49.86,1650479
490.21947,0.7287,6.59,1602717
490.24466,0.9364,8.62,1614389
490.25274,1.6024,15.12,1642385
490.29976,0.462,3.99,1329529
490.30606,7.8272,75.88,1609327
490.80226,1.2112,11.3,1599873
490.97329,0.4573,3.94,1191567
491.01783,0.5203,4.56,1208380
491.03385,0.8245,7.53,1591535
491.03815,0.666,5.98,1670344
491.04433,1.0003,9.24,1774932
491.04674,0.8951,8.22,1623608
491.05011,1.0115,9.35,1555424
491.05421,0.8908,8.18,1111733
491.05583,0.9584,8.83,1414852
491.05974,0.7057,6.37,1513085
491.06295,0.5465,4.81,1241255
491.07025,1.232,11.51,1597071
491.07264,1.6579,15.66,1608485
491.07451,0.9605,8.86,1469856
491.0776,0.5155,4.51,1659053
491.0807,4.97,47.99,1673885
491.08312,8.567,83.1,1675718
491.08388,0.9739,8.99,1627942
491.08648,5.5928,54.07,1624331
491.08808,0.4761,4.13,1886644
491.09046,0.5006,4.37,1452948
491.09198,1.073,9.95,862196
491.09436,3.7936,36.51,1689912
491.09615,1.624,15.33,1497758
491.09772,0.801,7.3,1472137
491.10007,0.4798,4.16,1172924
491.10172,0.5098,4.46,1377394
491.10244,0.8305,7.59,1703053
491.10307,0.5477,4.83,1365958
491.10425,0.9652,8.9,1588444
491.1057,0.7179,6.49,1143516
491.10664,0.8509,7.79,1785756
491.10902,2.7786,26.6,1694551
491.11145,0.6112,5.45,1821828
491.11392,1.6892,15.97,932706
491.1171,7.2056,69.81,1626447
491.1195,32.6406,318.09,1647919
491.12027,0.5646,4.99,1900258
491.12286,7.0096,67.9,1601821
491.12835,1.0072,9.31,1648458
491.13074,14.276,138.83,1647850
491.13172,0.4508,3.88,1261949
491.13256,3.3557,32.24,1503620
491.13409,0.5533,4.88,1344205
491.13654,0.8711,7.98,1235280
491.13885,2.1953,20.91,1530254
491.14062,1.6857,15.93,1741922
491.14198,2.2368,21.31,1488678
491.14382,0.7565,6.86,238541
491.14447,1.288,12.05,1093645
491.14542,1.9512,18.53,1605558
491.14694,0.5348,4.7,1773810
491.14783,0.9538,8.79,1689302
491.15011,2.7157,25.99,979935
491.15348,4.0104,38.63,1692250
491.15588,55.0432,536.76,1616811
491.15925,2.7462,26.29,1451052
491.16711,11.8674,115.32,1646374
491.16894,2.5379,24.25,1666664
491.173,0.5802,5.14,1666921
491.17522,2.2088,21.04,1502955
491.17702,0.8493,7.77,1551708
491.17837,1.6162,15.26,1684486
491.18089,1.0877,10.1,972322
491.18176,0.5459,4.81,854312
491.18332,0.9978,9.22,1678554
491.18646,1.748,16.54,1101387
491.18866,0.7867,7.16,444999
491.18983,0.6179,5.51,2254532
491.19228,47.8308,466.36,1621091
491.19408,0.6895,6.21,2486592
491.19454,0.6826,6.14,18400
491.19516,0.8518,7.79,329014
491.19561,0.7491,6.79,201275
491.1998,1.4817,13.94,1574679
491.20351,3.1244,29.98,1452298
491.2053,0.8655,7.93,1676107
491.20936,0.6158,5.49,893434
491.21163,0.9003,8.27,1518131
491.21469,0.4813,4.18,1660480
491.21726,0.6747,6.07,854743
491.21972,0.6621,5.94,1778319
491.22866,18.2877,177.99,1642232
491.23272,0.5428,4.78,1460909
491.23995,0.6144,5.48,1631858
491.26443,0.521,4.57,1383731
491.26504,3.4945,33.59,1628549
491.27136,0.5364,4.72,1479848
491.28745,0.4594,3.96,1273830
491.29842,0.4855,4.22,1179720
491.30336,0.5231,4.59,849312
491.30422,0.5448,4.8,743155
491.30941,1.1858,11.05,1567108
491.31789,0.6041,5.38,809095
491.32003,0.6015,5.35,689423
491.33143,0.4966,4.33,1430308
491.35414,0.5022,4.38,1006597
491.35943,0.4658,4.03,1697753
491.36648,0.4747,4.11,620338
491.38446,0.5115,4.47,1747836
491.38588,0.477,4.14,1187957
491.39543,0.494,4.3,957176
491.40423,0.5285,4.64,652150
491.41866,0.5691,5.03,1515682
491.44842,0.4661,4.03,1502700
491.45414,0.4765,4.13,1221965
491.50477,0.4747,4.11,833683
491.80186,0.4992,4.35,1614287
492.05016,0.5246,4.6,1282778
492.06791,0.661,5.93,1572579
492.07596,1.2031,11.22,1608154
492.07836,2.0744,19.73,1745080
492.07913,0.9794,9.04,1607623
492.08171,0.6768,6.09,1562382
492.08405,1.2991,12.16,1647366
492.08647,1.9256,18.28,1625557
492.08727,0.458,3.95,1156497
492.08972,1.3358,12.52,1046783
492.0969,0.6408,5.73,1465873
492.0977,1.0949,10.17,1564627
492.10427,1.0564,9.79,1759491
492.11236,1.9968,18.97,1667099
492.11475,9.4329,91.56,1576010
492.11551,0.921,8.47,1652313
492.11731,0.5329,4.68,1512072
492.11812,1.2487,11.67,1428109
492.12045,1.7326,16.39,1570793
492.12286,8.0832,78.38,1646976
492.12599,9.0927,88.23,1506752
492.13168,0.4549,3.92,1253266
492.13408,3.5152,33.79,1694113
492.13592,0.8249,7.53,1664394
492.14066,0.4631,4,1806741
492.14399,0.4743,4.11,1640754
492.14538,0.5628,4.97,1013040
492.14873,0.8238,7.52,1489450
492.15114,13.3622,129.91,1595113
492.15367,0.5217,4.57,1031783
492.15447,0.5972,5.31,1244632
492.15685,1.029,9.52,1538522
492.15924,15.5955,151.71,1654946
492.16237,11.0574,107.41,1585606
492.17047,2.7738,26.56,1657648
492.17229,1.0031,9.27,1457013
492.18753,8.4277,81.74,1641706
492.19563,13.6088,132.32,1639455
492.19874,2.7557,26.38,1491687
492.20685,0.9187,8.45,1564307
492.20868,0.4563,3.93,1679320
492.22391,2.6476,25.32,1580147
492.23201,5.2291,50.52,1610418
492.26029,0.4834,4.2,1524433
492.26839,1.1065,10.28,1587238
493.02597,0.4555,3.93,1350999
493.0309,0.4692,4.06,1286068
493.0495,0.8656,7.93,1718733
493.05189,1.2074,11.26,1641339
493.05378,0.486,4.22,1989434
493.05998,1.9465,18.48,1529203
493.06238,4.5982,44.36,1581876
493.06313,0.9713,8.96,1635486
493.06575,1.3121,12.29,1695576
493.06731,0.6147,5.48,1425938
493.0697,0.701,6.32,1418556
493.07363,1.1057,10.27,1622500
493.07538,0.76,6.9,1088757
493.07859,0.7353,6.66,1401744
493.08095,0.7515,6.82,1397219
493.08173,0.4989,4.35,1792729
493.08593,0.5219,4.57,1439116
493.08829,4.4404,42.82,1645619
493.09071,0.794,7.23,1758135
493.0932,0.9052,8.32,1385844
493.09636,4.6137,44.51,1629896
493.09876,27.757,270.42,1636158
493.09953,1.4397,13.53,1709712
493.10213,4.3853,42.29,1577319
493.10607,1.0031,9.27,1649004
493.10758,0.7828,7.12,1571864
493.11,10.9294,106.16,1592405
493.1118,1.4319,13.46,1456419
493.11332,0.4984,4.34,1439706
493.11583,0.5772,5.11,1311388
493.11739,1.0085,9.32,1498102
493.1181,2.3039,21.97,1502081
493.12126,0.9693,8.94,1818319
493.12308,0.7949,7.24,1078909
493.12374,1.3467,12.62,500949
493.12467,4.4406,42.83,1610290
493.12621,0.9933,9.18,1557423
493.1271,1.3689,12.84,1613447
493.12938,2.2958,21.89,1105256
493.13109,0.5001,4.36,1268570
493.13275,3.8892,37.44,1682497
493.13515,69.2058,675.01,1653166
493.13591,0.5227,4.58,2284026
493.13745,0.4825,4.19,1699954
493.13851,3.4222,32.88,1440699
493.14248,0.5522,4.87,1609550
493.14486,0.5124,4.48,1607238
493.14638,18.3047,178.15,1614884
493.14818,1.6117,15.21,1370903
493.15225,0.7446,6.75,1402411
493.15377,0.611,5.44,1574899
493.15448,3.3665,32.34,1582053
493.15763,1.8243,17.29,1656431
493.15942,0.7377,6.68,35960544
493.16014,1.8916,17.94,1254783
493.16105,1.4625,13.76,1646840
493.16259,1.5643,14.75,1697441
493.16347,1.6702,15.78,1704589
493.16572,2.7084,25.92,1204812
493.16751,1.2115,11.31,315029
493.16913,0.9363,8.62,2123179
493.17153,82.3492,803.3,1658312
493.17383,1.0584,9.81,353544
493.17485,1.1133,10.35,220814
493.18277,8.0708,78.26,1654938
493.18458,0.7585,6.88,1229071
493.18866,0.6867,6.18,1453471
493.18958,0.6738,6.06,1521044
493.19086,2.355,22.47,1605958
493.19402,0.8085,7.37,1663439
493.19652,1.5664,14.77,664303
493.19898,1.6071,15.17,1727112
493.19984,0.7265,6.57,1889884
493.20214,0.7977,7.27,1167311
493.20401,0.881,8.08,283314
493.20441,0.8673,7.95,137835
493.20512,0.7977,7.27,224707
493.20792,47.0672,458.91,1637191
493.21059,0.6305,5.63,1954150
493.21107,0.6507,5.83,269792
493.21916,1.3955,13.1,1726505
493.22726,0.6887,6.2,1589619
493.23535,0.6074,5.41,1518504
493.24431,12.0232,116.84,1636116
493.28071,1.6616,15.7,1452425
493.70861,0.4596,3.97,924148
494.04717,0.4691,4.06,1541952
494.05526,0.6817,6.13,1417314
494.05764,0.6686,6.01,1317708
494.06571,1.1356,10.56,1542729
494.07063,0.607,5.4,1060366
494.07621,0.5337,4.69,1409030
494.08356,1.2299,11.48,1653357
494.09164,1.4503,13.64,1482141
494.09401,6.9873,67.68,1585015
494.09481,1.0205,9.44,1560300
494.09736,0.6563,5.89,1371882
494.09972,1.02,9.44,1634179
494.10212,6.3949,61.9,1676835
494.10287,0.5179,4.53,1861918
494.10526,3.3626,32.3,1403192
494.11263,0.7976,7.26,1491253
494.11336,2.845,27.25,1622440
494.11994,0.9124,8.39,1536798
494.12801,1.5009,14.13,1525801
494.1304,16.6542,162.04,1658194
494.1336,0.8478,7.76,1383264
494.13611,0.7741,7.04,1683242
494.13851,17.614,171.41,1635263
494.13935,0.5282,4.64,1525767
494.14164,9.614,93.32,1575131
494.14975,4.5134,43.54,1640969
494.15151,0.4977,4.34,1019105
494.15285,0.5501,4.85,864105
494.16352,0.5401,4.75,1601780
494.16441,0.6239,5.57,1506653
494.16679,15.1845,147.7,1646685
494.17,0.4989,4.35,1622997
494.1749,21.7452,211.74,1622484
494.17802,5.1323,49.58,1527413
494.18613,2.1841,20.8,1484077
494.20318,5.9923,57.97,1608534
494.21127,12.6804,123.25,1613873
494.21438,0.8558,7.83,1145389
494.23956,1.3383,12.54,1662409
494.24766,3.2968,31.66,1588459
494.28408,0.5141,4.5,1800683
495.0312,0.6883,6.2,1340457
495.04165,1.0618,9.84,1678941
495.04658,0.672,6.04,1687130
495.04897,0.566,5,1495506
495.05789,0.5569,4.92,1549705
495.06027,0.7566,6.87,1482833
495.06516,0.506,4.42,1470625
495.06756,3.5939,34.56,1624942
495.07248,0.4659,4.03,1826100
495.07562,1.417,13.31,1652381
495.07803,15.408,149.88,1646356
495.07879,1.2995,12.16,1614850
495.0814,1.2538,11.72,1566507
495.08295,0.5015,4.37,970693
495.08534,1.483,13.96,1700899
495.08927,3.5755,34.38,1569954
495.09093,0.6504,5.83,1238478
495.09423,0.7639,6.94,1434341
495.09508,0.4684,4.05,1457146
495.09663,1.7513,16.57,1561709
495.09737,1.6817,15.89,1699051
495.103,0.8427,7.71,1633525
495.10394,6.3455,61.42,1624847
495.10546,0.8493,7.77,1498725
495.10634,1.6005,15.1,1653928
495.10789,0.5983,5.32,1704332
495.10879,0.7838,7.13,897608
495.10975,0.4848,4.21,2287165
495.11201,2.1418,20.39,1704520
495.11442,57.593,561.65,1624718
495.11518,0.9536,8.79,1769112
495.11672,0.6945,6.26,1254655
495.11777,2.0817,19.8,1214044
495.12173,1.381,12.96,1687622
495.12565,16.9668,165.1,1629321
495.12732,1.2289,11.47,1002335
495.12892,0.4755,4.12,1442239
495.12968,0.8688,7.96,1616853
495.13154,0.8059,7.35,1261773
495.13304,1.7812,16.87,1569118
495.13377,3.636,34.97,1688193
495.13689,1.2319,11.5,1593996
495.13858,0.8842,8.11,1670972
495.13939,1.9701,18.71,1362395
495.14034,4.2591,41.05,1545760
495.14088,0.6009,5.35,387776
495.14186,2.0784,19.77,1711630
495.14274,3.5231,33.87,1768027
495.14426,0.5644,4.99,1837054
495.14501,2.2211,21.16,1420535
495.14689,0.5392,4.74,435767
495.14838,0.818,7.46,2370006
495.1508,99.0852,966.67,1645618
495.15158,0.5065,4.42,1574471
495.15219,0.4632,4,1271840
495.1541,1.0919,10.14,1167736
495.16047,0.7289,6.59,410411
495.16204,12.8178,124.6,1611099
495.16375,0.8606,7.88,1228574
495.16608,0.9117,8.38,1736850
495.16795,0.8764,8.03,1394425
495.16944,1.0614,9.84,1619335
495.17014,3.8084,36.65,1683594
495.17326,1.2945,12.12,1734998
495.17496,0.8754,8.02,84018
495.17578,2.2386,21.33,1356621
495.17673,0.8174,7.46,1435503
495.1773,0.4548,3.92,1788311
495.17825,2.5533,24.4,1749939
495.17913,3.0052,28.81,1752623
495.18136,1.1155,10.37,1425409
495.18349,0.722,6.53,725422
495.18412,0.8317,7.6,4056724
495.18453,0.7715,7.01,263285
495.1872,77.4821,755.79,1650177
495.18855,0.6595,5.92,1268737
495.18944,1.099,10.21,62288
495.19005,0.9027,8.29,247685
495.19652,1.0607,9.83,184827
495.19687,1.0955,10.17,252806
495.19842,3.4691,33.34,1623945
495.20244,0.7837,7.13,1744304
495.20431,0.5894,5.23,1582595
495.20655,1.7139,16.21,1604192
495.21217,1.2123,11.31,828602
495.21463,1.3822,12.97,1911339
495.2155,1.0931,10.15,1727585
495.22357,27.6276,269.16,1631253
495.23479,0.5851,5.19,1550700
495.25997,4.5219,43.62,1636454
495.30355,0.6011,5.35,1531948
496.06284,0.7867,7.16,1608083
496.07092,0.9455,8.71,1617347
496.07329,2.2665,21.6,1614186
496.07899,0.4674,4.04,1572106
496.08139,3.3705,32.38,1725881
496.08218,0.4799,4.16,1643168
496.08456,0.4768,4.13,902566
496.09186,1.1626,10.83,1341065
496.09263,0.935,8.61,1701940
496.09919,1.2751,11.93,1663436
496.09998,0.5402,4.75,1172426
496.10315,0.6101,5.43,1546742
496.10729,1.6881,15.96,1633648
496.10966,12.6547,123,1635902
496.11043,0.533,4.68,1754345
496.11284,0.7763,7.06,1280546
496.11537,0.7035,6.35,1546590
496.11777,13.5697,131.94,1644467
496.1209,3.9332,37.87,1454989
496.12501,0.6053,5.39,1270517
496.12827,0.8724,8,1395413
496.129,3.5891,34.51,1670701
496.13469,0.5436,4.79,1137870
496.13558,0.5361,4.71,1699131
496.13621,0.7882,7.17,1220965
496.13799,0.6804,6.12,1704238
496.13953,0.687,6.19,1539856
496.14277,0.538,4.73,1309779
496.14368,0.9296,8.55,1661235
496.14606,17.0068,165.49,1572678
496.14923,1.0784,10.01,1419474
496.15416,25.369,247.11,1640018
496.15728,5.0459,48.73,1496005
496.1654,3.0405,29.16,1698083
496.17106,0.5816,5.16,976685
496.17256,0.9604,8.85,1253588
496.17437,0.5397,4.75,1554584
496.17914,0.6592,5.91,1435541
496.18244,10.248,99.51,1650487
496.19054,20.6586,201.13,1641409
496.19145,0.4618,3.99,1532083
496.19366,1.677,15.85,1481490
496.20178,0.7272,6.58,1824092
496.21554,0.4674,4.04,1414165
496.21882,2.6474,25.32,1662870
496.22692,7.3427,71.15,1576323
496.26333,1.1399,10.61,1800910
496.97832,0.801,7.3,1394760
497.02579,0.4881,4.24,1303936
497.03708,0.4724,4.09,1254430
497.04366,0.5463,4.81,1567386
497.04683,1.6285,15.38,1677779
497.05174,0.4713,4.08,1468556
497.05329,0.5992,5.33,1331761
497.05729,3.8973,37.52,1653732
497.0646,1.1765,10.96,1565102
497.07016,0.7442,6.74,1307032
497.07352,1.074,9.96,1654447
497.07592,1.8499,17.54,1670606
497.08158,0.5972,5.31,1043798
497.08321,4.9497,47.79,1586001
497.08475,0.5244,4.6,1528161
497.0856,1.199,11.18,1613178
497.08713,0.9131,8.39,1417965
497.09126,0.9617,8.87,1748674
497.09368,31.2533,304.55,1668827
497.09444,0.9832,9.08,1978202
497.0952,0.4978,4.34,1137129
497.097,0.8935,8.2,1144076
497.0985,0.5936,5.27,1532607
497.10099,2.0848,19.83,1671852
497.10339,0.5158,4.51,1620339
497.10492,5.9201,57.27,1688816
497.10655,1.6863,15.94,1383292
497.10896,0.8889,8.16,1527435
497.10988,0.795,7.24,1737908
497.1123,3.6889,35.49,1618698
497.11302,2.902,27.81,1691172
497.11776,0.5096,4.45,1994332
497.11866,1.6058,15.15,1596182
497.1196,5.1758,50,1623543
497.12113,1.4795,13.92,1694411
497.122,4.2742000000000004,41.2,1709203
497.12355,1.3403,12.56,1676745
497.12595,0.5803,5.14,770010
497.13006,75.2711,734.21,1592046
497.1308,0.5891,5.23,2341074
497.13327,1.3483,12.64,1368350
497.13736,1.3451,12.61,1475505
497.13978,1.3263,12.43,1481000
497.1413,11.7318,114,1640898
497.14292,1.731,16.38,1612982
497.14533,2.1181,20.15,1688434
497.14718,1.2202,11.39,1313712
