"mz","MDL_2.5","ResPow","refe","m1","SE","Sample1_SRNOM.csv","Sample2_U1383C_Middle.csv","Sample3_BottomWater.csv","Sample4_U1382A.csv","Sample5_U1383C_Shallow.csv","Sample6_U1383C_Deep.csv","Sample7_NPEqIW.csv"
641.296770065931,0.601647950425211,1282216.8,641.29673438309,641.29673361138,0.0357676655455409,NA,0.7038,0.8609,1.104,1.0593,NA,0.8623
641.317853100901,0.601647950425211,1145974,641.31786362221,641.31782,NA,NA,NA,0.8267,NA,NA,NA,NA
642.037308999911,0.602021363463531,1297287,NA,642.03731,NA,1.8253,NA,NA,NA,NA,NA,NA
642.045398999437,0.602021363463531,1308258,NA,642.0454,NA,4.4571,NA,NA,NA,NA,NA,NA
642.052628999012,0.602021363463531,724530,NA,642.05263,NA,1.4525,NA,NA,NA,NA,NA,NA
642.066528998197,0.602021363463531,1317246,NA,642.06653,NA,2.1304,NA,NA,NA,NA,NA,NA
642.073688997777,0.602021363463531,1231648,NA,642.07369,NA,6.1004,NA,NA,NA,NA,NA,NA
642.081798997301,0.602021363463531,1235582,NA,642.0818,NA,8.5404,NA,NA,NA,NA,NA,NA
642.088958996881,0.602021363463531,908626,NA,642.08896,NA,1.5788,NA,NA,NA,NA,NA,NA
642.094828996536,0.602021363463531,1294634,NA,642.09483,NA,1.9483,NA,NA,NA,NA,NA,NA
642.102948062854,0.602021363463531,1297683,NA,642.10294,0.038310285765225,5.2433,NA,0.6515,NA,NA,NA,NA
642.110068995642,0.602021363463531,1224903,NA,642.11007,NA,7.059,NA,NA,NA,NA,NA,NA
642.113435176836,0.602021363463531,834882,NA,642.11339,NA,NA,NA,NA,NA,NA,0.6285,NA
642.118178995166,0.602021363463531,1316781,NA,642.11818,NA,7.3674,NA,NA,NA,NA,NA,NA
642.121328994981,0.602021363463531,998409,NA,642.12133,NA,1.8368,NA,NA,NA,NA,NA,NA
642.131227465742,0.602021363463531,1364490.5,NA,642.1312011683,0.0406184191673028,2.2379,1.0622,1.3377,0.9446,0.8786,1.0823,NA
642.13932495974,0.602021363463531,1323326.85714286,NA,642.139296479279,0.0409346614180886,5.1957,1.5577,1.8746,1.4906,1.2587,1.3983,0.917
642.142433818908,0.602021363463531,1178236,NA,642.1424,NA,NA,NA,0.6348,NA,NA,NA,NA
642.146464056935,0.602021363463531,1097309,NA,642.146452679196,0.0619113371702948,4.7374,NA,NA,NA,NA,0.6345,NA
642.149862607525,0.602021363463531,1267765.5,NA,642.149823411563,0.0445874463747957,NA,0.8331,0.9712,0.8554,0.6844,0.7571,0.9699
642.15457899303,0.602021363463531,1253086,642.15454769633,642.15458,NA,6.2611,NA,NA,NA,NA,NA,NA
642.157818178504,0.602021363463531,1061903.71428571,642.15805764205,642.157785452634,0.111482051906042,1.5727,1.0924,0.9608,1.0405,0.9078,1.176,1.3009
642.161116526146,0.602021363463531,1238933,NA,642.161070475099,0.0375792684451408,NA,0.7661,NA,NA,NA,0.6054,0.6357
642.167617170947,0.602021363463531,1276571.28571429,642.16778326161,642.167583826262,0.0370730913966298,2.1666,2.439,3.3843,2.0837,1.8418,2.3756,2.1755
642.175708759926,0.602021363463531,1258249.42857143,NA,642.175675810992,0.0265715265093943,4.1992,3.53,3.9666,3.0743,2.7655,3.3377,3.7614
642.178849271033,0.602021363463531,1176416,NA,642.178813250333,0.00889158445176356,NA,NA,0.8129,0.7078,NA,0.7148,NA
642.18046525863,0.602021363463531,982641,NA,642.18042,NA,NA,NA,NA,NA,NA,0.614,NA
642.182858228434,0.602021363463531,1159063,NA,642.182828498325,0.0543584087996547,2.8881,0.9253,0.8683,0.9423,0.6591,0.8373,0.9343
642.186252032278,0.602021363463531,1369410.4,NA,642.186209680307,0.0533536325115265,NA,0.8746,0.676,NA,0.665,0.722,1.3522
642.190959549123,0.602021363463531,1333243,642.19093307677,642.190943305458,0.0254003482365845,4.3411,0.6137,NA,NA,NA,0.6782,NA
642.194194055416,0.602021363463531,1108785.83333333,NA,642.194154475566,0.0741894138078333,NA,1.3809,1.3455,1.6671,1.1497,1.4987,1.8635
642.20400332286,0.602021363463531,1227326.42857143,NA,642.203967794962,0.0334297947574267,1.4357,2.8623,3.457,2.714,1.9234,2.4143,4.0713
642.212096661772,0.602021363463531,1234042.28571429,NA,642.212061935933,0.0300004943997696,2.913,4.2331,4.8159,3.9968,3.2914,3.8833,5.5517
642.215223882373,0.602021363463531,1116336,NA,642.21519,NA,NA,NA,0.744,NA,NA,NA,NA
642.219256949103,0.602021363463531,1232257.16666667,NA,642.219218077814,0.0218910432915256,NA,1.1075,1.0378,1.2335,0.8911,1.1078,1.011
642.222652876804,0.602021363463531,1624537,NA,642.22259,NA,NA,NA,NA,NA,NA,NA,0.6301
642.225073890962,0.602021363463531,1094180,NA,642.22504,NA,NA,NA,0.7031,NA,NA,NA,NA
642.227355982683,0.602021363463531,1241373.66666667,642.22731845721,642.22732833459,0.0415683958712861,2.7068,0.8756,0.7391,0.7573,0.8142,NA,0.913
642.230556834724,0.602021363463531,1107068.33333333,NA,642.230517544707,0.0722213553462144,NA,0.965,0.9281,1.079,0.9468,0.925,1.1638
642.240394380697,0.602021363463531,1265001,NA,642.240355040937,0.0373787258952868,NA,1.5615,2.3003,1.7753,1.3487,1.352,2.0888
642.24848913601,0.602021363463531,1222306.71428571,642.24844769633,642.248454512294,0.0208355275157805,1.7677,2.9678,3.2971,2.7903,2.1616,2.2825,3.3658
642.255630571718,0.602021363463531,1139361.25,NA,642.255595724459,0.0725736637565386,NA,0.6871,0.7399,0.7805,NA,0.6504,NA
642.263762952269,0.602021363463531,1253678,642.26370383765,642.263739724829,0.0592236701484153,1.3119,0.7183,0.7715,0.7,0.6301,NA,NA
642.276781748263,0.602021363463531,1088697.25,NA,642.276741914689,0.0615591486714881,NA,0.6718,0.8837,NA,0.661,NA,0.694
642.284877501207,0.602021363463531,1226517,642.28483307677,642.284838698187,0.050763783760631,NA,1.102,1.2087,0.8312,0.9097,0.8304,0.896
642.899141385835,0.602423558871289,1352487,NA,642.89911,NA,NA,NA,NA,NA,1.1791,NA,NA
643.021309094363,0.602423558871289,1317801,NA,643.02131,NA,4.4846,NA,NA,NA,NA,NA,NA
643.036579096417,0.602423558871289,1158887,NA,643.03658,NA,2.9307,NA,NA,NA,NA,NA,NA
643.039899096863,0.602423558871289,1407030,NA,643.0399,NA,1.3182,NA,NA,NA,NA,NA,NA
643.042469097209,0.602423558871289,1289903,NA,643.04247,NA,1.2155,NA,NA,NA,NA,NA,NA
643.052119098507,0.602423558871289,635659,643.05181362221,643.05212,NA,1.5736,NA,NA,NA,NA,NA,NA
643.055279098932,0.602423558871289,1287232,NA,643.05528,NA,1.6262,NA,NA,NA,NA,NA,NA
643.057709099258,0.602423558871289,1286253,NA,643.05771,NA,25.1012,NA,NA,NA,NA,NA,NA
643.061119099717,0.602423558871289,1360074,643.06119666573,643.06112,NA,2.0888,NA,NA,NA,NA,NA,NA
643.06897910116,0.602423558871289,1514702,NA,643.06898,NA,1.26,NA,NA,NA,NA,NA,NA
643.070699101476,0.602423558871289,1161188,NA,643.0707,NA,2.0342,NA,NA,NA,NA,NA,NA
643.072979101894,0.602423558871289,1211294,643.07294286133,643.07298,NA,3.639,NA,NA,NA,NA,NA,NA
643.07703910264,0.602423558871289,1514740,NA,643.07704,NA,1.7307,NA,NA,NA,NA,NA,NA
643.078848073461,0.602423558871289,1404959,NA,643.078840804604,0.0049242660418713,8.3417,NA,0.7433,NA,NA,NA,NA
643.091709105333,0.602423558871289,1215235,NA,643.09171,NA,2.3567,NA,NA,NA,NA,NA,NA
643.094099105772,0.602423558871289,1263902,NA,643.0941,NA,33.7966,NA,NA,NA,NA,NA,NA
643.097463474929,0.602423558871289,1181475,643.09758204617,643.097426891597,0.0206820886920587,NA,0.7501,NA,0.6315,NA,0.8024,NA
643.105339107835,0.602423558871289,1291902,NA,643.10534,NA,2.4668,NA,NA,NA,NA,NA,NA
643.107119108162,0.602423558871289,1278415,NA,643.10712,NA,1.7929,NA,NA,NA,NA,NA,NA
643.109369108576,0.602423558871289,1206697,643.10932824177,643.10937,NA,3.2419,NA,NA,NA,NA,NA,NA
643.113459109527,0.602423558871289,1472870,NA,643.11346,NA,1.7661,NA,NA,NA,NA,NA,NA
643.115239608509,0.602423558871289,1305839,NA,643.115214070029,0.0306551956033715,14.5254,2.0792,2.562,1.7678,1.5655,1.7971,0.7763
643.121519111403,0.602423558871289,1189621,NA,643.12152,NA,1.4153,NA,NA,NA,NA,NA,NA
643.124749112155,0.602423558871289,915813,643.12458438309,643.12475,NA,1.3746,NA,NA,NA,NA,NA,NA
643.128075843093,0.602423558871289,1291077.8,NA,643.128049547338,0.020552036518802,1.5787,0.8336,0.7912,0.8893,NA,0.7586,NA
643.130492767352,0.602423558871289,1301302.85714286,NA,643.130471184682,0.0451346388251558,25.1012,0.7189,1.0709,1.0415,0.7842,1.1238,1.1278
643.133873466991,0.602423558871289,1271897.14285714,643.13396742661,643.133838632175,0.0257551012921835,1.7472,2.3163,1.7458,1.8237,1.2043,2.2785,2.09
643.141689116483,0.602423558871289,1249550,NA,643.14169,NA,2.6556,NA,NA,NA,NA,NA,NA
643.143549832376,0.602423558871289,1320238.83333333,643.14369304617,643.143517756425,0.0409427977710846,1.6031,0.968,0.8123,0.7066,NA,0.917,0.6659
643.14511124999,0.602423558871289,1191199.33333333,NA,643.145073484821,0.024762479716513,NA,0.8617,0.7299,NA,NA,0.7056,NA
643.145699117614,0.602423558871289,886970,643.14571362221,643.1457,NA,1.9406,NA,NA,NA,NA,NA,NA
643.151625156573,0.602423558871289,1253236.57142857,NA,643.151593757696,0.0209726020649445,11.5947,5.1315,7.2363,4.8309,4.4691,5.0577,4.0176
643.153017215929,0.602423558871289,1244339.5,NA,643.152981348965,0.0467595567097641,NA,0.6407,0.6122,0.81,NA,0.6996,NA
643.156359821144,0.602423558871289,1093473,NA,643.15633,NA,NA,NA,NA,0.6219,NA,NA,NA
643.158919823113,0.602423558871289,607076,NA,643.15889,NA,NA,NA,NA,0.6446,NA,NA,NA
643.161279561117,0.602423558871289,1127824,643.16096976353,643.161235257063,0.00949771710031045,NA,0.8155,0.6795,NA,NA,0.6452,0.6408
643.162887282744,0.602423558871289,1247858,NA,643.162844825374,0.0481566721817211,NA,0.8496,1.253,NA,NA,NA,0.6073
643.164465026772,0.602423558871289,1184496.5,NA,643.16442907995,0.0304976738571242,NA,1.3753,1.1981,1.7344,NA,1.5625,NA
643.166877279213,0.602423558871289,1251644.57142857,643.16684286133,643.166850409614,0.026137600800692,18.9126,2.0791,2.3229,2.5746,1.7895,2.4679,2.3437
643.170245518127,0.602423558871289,1268799.57142857,643.17035280705,643.170207771592,0.0422262571794736,1.3214,3.2227,2.2972,2.5138,2.2217,2.6205,5.7727
643.170982792121,0.602423558871289,364508,NA,643.17095,NA,NA,0.6604,NA,NA,NA,NA,NA
643.178111408278,0.602423558871289,1226180.8,NA,643.178079526246,0.0298852036033633,2.183,NA,0.893,NA,0.6865,0.7608,1.0059
643.179949688722,0.602423558871289,1321490.42857143,643.18007842661,643.179916476066,0.0327884925133698,2.5202,2.0438,1.7088,1.8697,1.1436,1.4293,1.846
643.181491645811,0.602423558871289,1219353.33333333,NA,643.18144631127,0.0192066604995991,NA,0.6614,0.7474,NA,NA,NA,0.9616
643.182109130253,0.602423558871289,1001638,643.18209900265,643.18211,NA,1.2846,NA,NA,NA,NA,NA,NA
643.188009246803,0.602423558871289,1255206.85714286,NA,643.187973922927,0.0315397520160423,6.8188,8.4781,10.6948,7.716,6.6552,7.7689,10.7675
643.189395210708,0.602423558871289,1222603.83333333,NA,643.189355415531,0.103786622960218,NA,1.3804,1.0378,1.0924,0.8177,1.4458,0.8407
643.197659885493,0.602423558871289,1119641.16666667,643.19735514397,643.197620042302,0.0645821237807941,NA,1.1472,1.1363,1.1156,0.682,0.9593,0.892
643.199262152416,0.602423558871289,1370374.5,NA,643.199217095008,0.0395932442554724,NA,0.7527,1.1075,NA,NA,0.7021,1.0204
643.200865108246,0.602423558871289,1193312.75,NA,643.200829483555,0.0236214238684176,NA,1.2612,0.971,1.629,NA,1.0971,NA
643.20326513998,0.602423558871289,1241116.28571429,643.20322824177,643.203234928376,0.0310829267795714,12.6233,4.4661,3.8079,4.7944,3.2253,3.9267,3.1689
643.206645855417,0.602423558871289,1250469.66666667,NA,643.206603888386,0.0337812434861647,NA,2.3673,1.8416,2.4434,2.1666,2.0205,4.9751
643.207385150829,0.602423558871289,438163,NA,643.20732,NA,NA,NA,NA,NA,NA,NA,1.0175
643.214497953605,0.602423558871289,1296975.83333333,NA,643.214457804854,0.0457991054516019,NA,1.0469,1.2738,1.1001,0.8793,1.1106,1.0582
643.215485169511,0.602423558871289,1481308,NA,643.21542,NA,NA,NA,NA,NA,NA,NA,0.6651
643.216333509204,0.602423558871289,1319041.85714286,NA,643.216299394351,0.0329569107914086,2.4691,2.4917,2.2782,2.1589,1.6089,1.7346,2.5086
643.224403511606,0.602423558871289,1255547.28571429,NA,643.224367236343,0.0268121246518135,3.9491,7.3338,8.7618,6.2723,5.6538,5.9249,9.6689
643.225766149705,0.602423558871289,1262550,NA,643.225724344949,0.0511042782671572,NA,1.0728,0.661,0.9886,NA,1.2265,0.8559
643.234032099101,0.602423558871289,978236.666666667,643.23374052441,643.233992042472,0.0429055071979174,NA,0.9357,1.0762,0.9866,0.7559,0.7094,0.9491
643.23565475673,0.602423558871289,1211662,NA,643.23562,NA,NA,NA,0.7578,NA,NA,NA,NA
643.237238873392,0.602423558871289,1225276,NA,643.237206452021,0.0823103379520887,NA,NA,0.8517,0.7214,NA,NA,NA
643.23965374185,0.602423558871289,1228874.57142857,643.23961362221,643.239621814794,0.0272236554796526,7.5013,4.2156,3.9548,5.0227,3.5904,3.8862,3.1039
643.243033417863,0.602423558871289,1357003.5,NA,643.242991074707,0.0281749548935731,NA,0.9651,0.7145,0.66,0.8291,0.7584,1.9539
643.250892976831,0.602423558871289,1309613.75,NA,643.250852973576,0.0313136057261088,NA,NA,0.7062,0.703,0.7054,NA,0.6259
643.252714744511,0.602423558871289,1331281.16666667,NA,643.252674472629,0.0356724767567903,NA,1.6535,1.5757,1.3184,1.2489,1.1363,1.5756
643.260778318853,0.602423558871289,1237429.71428571,643.26074286133,643.260742040222,0.0319994240977222,1.601,3.1352,4.474,3.0455,2.9117,2.7816,4.0219
643.276033402329,0.602423558871289,1238809.28571429,643.27599900265,643.275999867029,0.0294801061024405,2.6096,2.3725,3.178,3.1132,2.4834,2.1167,1.9826
643.27945531697,0.602423558871289,1116346,NA,643.27939,NA,NA,NA,NA,NA,NA,NA,0.7384
643.297176807661,0.602423558871289,1258061.5,643.29712824177,643.297144332904,0.0419670954829668,NA,0.9546,1.149,0.7569,0.6656,NA,NA
643.312434161785,0.602423558871289,1232976.6,643.31238438309,643.312399395336,0.0537883074941954,NA,0.8421,1.1096,1.2669,0.7416,0.6805,NA
644.052939625178,0.602854463340049,1179507,NA,644.05294,NA,3.2652,NA,NA,NA,NA,NA,NA
644.061079629882,0.602854463340049,1244647,NA,644.06108,NA,7.0018,NA,NA,NA,NA,NA,NA
644.068269634038,0.602854463340049,1063311,NA,644.06827,NA,1.5982,NA,NA,NA,NA,NA,NA
644.076429638755,0.602854463340049,1107573,644.07629769633,644.07643,NA,1.2021,NA,NA,NA,NA,NA,NA
644.08219964209,0.602854463340049,1388586,NA,644.0822,NA,2.2477,NA,NA,NA,NA,NA,NA
644.089359646229,0.602854463340049,1257791,NA,644.08936,NA,6.7239,NA,NA,NA,NA,NA,NA
644.097459650911,0.602854463340049,1252603,NA,644.09746,NA,10.0468,NA,NA,NA,NA,NA,NA
644.10058965272,0.602854463340049,960988,NA,644.10059,NA,1.3848,NA,NA,NA,NA,NA,NA
644.104599655038,0.602854463340049,1317743,NA,644.1046,NA,1.5691,NA,NA,NA,NA,NA,NA
644.110479658437,0.602854463340049,1453915,NA,644.11048,NA,1.3823,NA,NA,NA,NA,NA,NA
644.112659659697,0.602854463340049,1386469,644.11268307677,644.11266,NA,1.2053,NA,NA,NA,NA,NA,NA
644.118592172916,0.602854463340049,1199877.66666667,NA,644.118577213651,0.0511064606829844,4.0746,NA,0.7995,0.6494,NA,NA,NA
644.125739667259,0.602854463340049,1245211,NA,644.12574,NA,6.2208,NA,NA,NA,NA,NA,NA
644.129129227019,0.602854463340049,1299298.8,NA,644.12908626233,0.0339092741954107,NA,0.6335,0.8804,0.697,NA,0.6809,0.7348
644.133839671941,0.602854463340049,1309315,NA,644.13384,NA,8.1553,NA,NA,NA,NA,NA,NA
644.137100677105,0.602854463340049,1075197.85714286,644.13732226161,644.137066235758,0.0660721863048163,1.2599,1.0404,1.0686,1.0187,0.8206,0.9702,0.9334
644.146891643541,0.602854463340049,1195015.66666667,NA,644.146863364531,0.034693750142933,2.0595,1.019,1.1307,0.8598,0.7722,1.3385,NA
644.154980461753,0.602854463340049,1324096.57142857,NA,644.154948359977,0.0320253865951609,3.3977,1.5166,1.9518,1.3442,1.0295,1.466,1.0401
644.162137507836,0.602854463340049,1210017.57142857,NA,644.162106682403,0.02580499831973,3.9116,1.0452,0.9522,0.8501,0.7227,1.0455,0.9687
644.165495692868,0.602854463340049,1368816.2,NA,644.165451304768,0.0416637637208803,NA,1.0639,0.9611,0.6981,NA,0.7515,1.5142
644.167850565079,0.602854463340049,944087,NA,644.16782,NA,NA,NA,NA,0.6202,NA,NA,NA
644.170241167595,0.602854463340049,1206068.83333333,644.17019769633,644.170213771543,0.0463106723465054,6.072,0.7255,NA,0.9528,0.6558,0.9765,0.8061
644.173444011375,0.602854463340049,1097040.85714286,644.17370764205,644.173407513687,0.0883705785199942,1.3079,1.866,1.4913,2.0103,1.5142,1.9082,2.1595
644.176705504687,0.602854463340049,1208018,NA,644.17667,NA,NA,NA,0.6076,NA,NA,NA,NA
644.183275709073,0.602854463340049,1301794.14285714,NA,644.183239929945,0.0365246475496104,1.4826,1.8078,2.292,1.5334,1.2507,1.502,1.8438
644.191371621833,0.602854463340049,1298114.57142857,NA,644.191335709296,0.036818438710402,2.2787,2.5461,3.0799,2.0937,1.9824,2.4443,2.8666
644.198520120735,0.602854463340049,1218813.28571429,NA,644.198486162452,0.0226311930096947,2.4808,1.6203,1.512,1.7445,0.9366,1.5302,1.5301
644.201903989998,0.602854463340049,1359477,NA,644.20185,0.0367466213883214,NA,0.6387,NA,NA,NA,NA,1.415
644.206625488536,0.602854463340049,1255518.28571429,644.20658307677,644.206595057032,0.036677187462993,4.7233,1.4101,1.1718,1.4246,1.1058,1.1229,0.9942
644.209826787167,0.602854463340049,1105764.5,NA,644.209784971415,0.0643728684623596,NA,2.2324,1.8455,1.9102,1.5834,2.0014,2.4105
644.219670021237,0.602854463340049,1271170.16666667,NA,644.219628023429,0.0306255336763808,NA,1.5596,2.2093,1.3474,1.1288,1.3186,2.0977
644.227758551968,0.602854463340049,1234146.28571429,NA,644.227721286851,0.0223486150696854,1.2595,2.434,2.7846,1.9488,1.7237,1.7635,3.0066
644.234899407234,0.602854463340049,1189365.66666667,NA,644.234858181942,0.0176719940171931,NA,1.5583,1.3853,1.5595,1.1098,1.3502,1.4007
644.243014307489,0.602854463340049,1256679.85714286,644.24296845721,644.242981428144,0.0312176604936829,2.5388,1.6125,1.4462,1.7729,1.2208,1.1605,1.0861
644.246195427701,0.602854463340049,1097981.16666667,NA,644.246153644846,0.0718985169901011,NA,1.0136,0.8525,0.9949,0.7633,0.9214,1.1419
644.256061378295,0.602854463340049,1266800.66666667,NA,644.256019981835,0.0370461289164963,NA,0.8452,1.0977,0.8514,0.6873,0.6538,0.9467
644.264158962582,0.602854463340049,1289341.33333333,644.26409769633,644.26411783464,0.0248844997743961,NA,0.9971,1.4481,0.8601,0.9691,0.7248,1.0277
644.271284863798,0.602854463340049,1236813,NA,644.271249035985,0.0445064028285322,NA,0.7692,1.1,0.7644,0.6249,0.6167,NA
644.279401552304,0.602854463340049,1206743.14285714,644.27935383765,644.279367489401,0.0665765756337841,1.2433,0.8978,1.2382,1.2115,0.7728,0.7776,0.8005
644.896042360273,0.603314007304476,1011299,NA,644.89601,NA,NA,NA,NA,NA,0.7092,NA,NA
645.015870294007,0.603314007304476,1085460,NA,645.01587,NA,2.695,NA,NA,NA,NA,NA,NA
645.019290296469,0.603314007304476,1227728,NA,645.01929,NA,1.444,NA,NA,NA,NA,NA,NA
645.034610307498,0.603314007304476,1020574,NA,645.03461,NA,1.688,NA,NA,NA,NA,NA,NA
645.036980309203,0.603314007304476,1278733,NA,645.03698,NA,10.2475,NA,NA,NA,NA,NA,NA
645.044420314559,0.603314007304476,699486,NA,645.04442,NA,1.2151,NA,NA,NA,NA,NA,NA
645.049920318519,0.603314007304476,1114168,NA,645.04992,NA,1.6473,NA,NA,NA,NA,NA,NA
645.052240320189,0.603314007304476,1204542,NA,645.05224,NA,5.0737,NA,NA,NA,NA,NA,NA
645.055560322579,0.603314007304476,1509906,NA,645.05556,NA,1.3324,NA,NA,NA,NA,NA,NA
645.058110324415,0.603314007304476,1207877,NA,645.05811,NA,1.8179,NA,NA,NA,NA,NA,NA
645.065290329584,0.603314007304476,1113638,645.06544304617,645.06529,NA,1.4159,NA,NA,NA,NA,NA,NA
645.070960333914,0.603314007304476,1317254,NA,645.07096,NA,1.809,NA,NA,NA,NA,NA,NA
645.073360335746,0.603314007304476,1209234,NA,645.07336,NA,28.9119,NA,NA,NA,NA,NA,NA
645.084600344329,0.603314007304476,1498756,NA,645.0846,NA,1.2403,NA,NA,NA,NA,NA,NA
645.08633034565,0.603314007304476,1205073,NA,645.08633,NA,2.2635,NA,NA,NA,NA,NA,NA
645.088610347391,0.603314007304476,1279961,645.08859286133,645.08861,NA,5.4709,NA,NA,NA,NA,NA,NA
645.094507470894,0.603314007304476,1142162.5,NA,645.094488696011,0.032565711157379,7.0747,NA,0.7072,NA,0.616,0.6233,NA
645.107383450958,0.603314007304476,1290522.5,NA,645.107364984844,0.0968161394714933,1.9513,NA,NA,NA,NA,0.7002,NA
645.10975140421,0.603314007304476,1281743.57142857,NA,645.109730884568,0.0354493000719939,33.7859,0.6823,0.8645,0.7929,0.7253,0.9519,0.7846
645.113128388512,0.603314007304476,1284642.57142857,645.11323204617,645.113093033478,0.0329314759476597,1.2969,1.356,1.1462,1.122,0.6865,1.3779,0.7932
645.120980372451,0.603314007304476,1275529,NA,645.12098,NA,2.2467,NA,NA,NA,NA,NA,NA
645.12275037388,0.603314007304476,1240348,NA,645.12275,NA,1.5284,NA,NA,NA,NA,NA,NA
645.125010375704,0.603314007304476,1264584,645.12497824177,645.12501,NA,3.4281,NA,NA,NA,NA,NA,NA
645.129110379191,0.603314007304476,1537773,645.12883076353,645.12911,NA,1.4098,NA,NA,NA,NA,NA,NA
645.130897083675,0.603314007304476,1294236.83333333,NA,645.130868156907,0.0266037122312976,8.1581,1.6931,2.5126,NA,1.4721,1.5151,0.6746
645.135698721005,0.603314007304476,1153531,NA,645.13565,NA,NA,NA,NA,NA,NA,0.6776,NA
645.140528726468,0.603314007304476,964447,645.14023438309,645.14048,NA,NA,NA,NA,NA,NA,0.6446,NA
645.143726672363,0.603314007304476,1345897.8,NA,645.143696565553,0.0514833316678137,1.3769,1.2745,0.923,1.4696,NA,1.3998,NA
645.146142610822,0.603314007304476,1273158.14285714,NA,645.146114905587,0.0223284722413116,23.0029,2.4607,2.263,2.2816,2.0347,2.2857,2.2369
645.149521140436,0.603314007304476,1271399.33333333,645.14961742661,645.14947770482,0.0277130196789467,NA,2.9222,2.7157,2.9243,1.9105,3.0708,4.0771
645.157384513041,0.603314007304476,1320617.42857143,NA,645.157350579229,0.0241060276363736,2.4329,0.8604,1.0065,0.9306,0.8539,1.4617,0.9578
645.159195143889,0.603314007304476,1299702.83333333,NA,645.159159073611,0.0240170434286551,1.6876,1.2418,0.802,0.8731,NA,1.1129,1.31
645.160764138806,0.603314007304476,1189021,NA,645.160717403529,0.0169832892901778,NA,0.8249,NA,0.7366,NA,0.6512,0.9444
